EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
eli neder stream;jogeleja kauhajor koolitulistamised;head õhkkonda koolis;räsenenun uurinud kooli;fundamentalism lubab elu;soomes kooliturvalisuse aluseks;soomes kooliturvalisuse aluseks;karjatse soomes kooliturvalisuse;võib-olla euroopas eriti
ütles eli neder;mõttes religioosne fundamentalism;homme ilmast räägib;saadetud märkimisväärselt ähvarduskirju;kolm null geimid;soomes koolitulistamist turvalisus;koolitulistamist eesti koolid;soomes koolitulistamist turvalisus;konverentsil ukrainas endiselt
ühenduse president estonia;helmeste mõtlesime pärnu;eesti koolid üha;54 minutil pärnu;eedeni kolm null;karjatse soomes kooliturvalisuse;eesti koolipsühholoogide ühing;soomes kooliturvalisuse aluseks;võib-olla vaevalt kolm
lennuvälja afteeeffgaa põtna;heaolu õppimist edendada;koolid üha mõtlema;tänased spordiuudised võtab;eli neder stream;kooliturvalisuse aluseks üldist;tugiisikute olemasolu koolis;kokkuvõtte laupäeva neljanda;turvalisuse tõstmiseks soovitusi
neder stream haridus-;eesti koolipsühholoogide ühing;kuulamast head õhtut;koolile saatma e-kirjaga;hea hea enamus;koolis lastel murega;kooliturvalisuse aluseks üldist;kooli ähvardusi netiviha;koolile saatma e-kirjaga
hästi klaver estonia;väänamine pakub noortele;õhutemperatuur öösel miinus;ilmselt meeldida isise;valimas anti võimalus;koolitulistamist turvalisus alustalaks;kooli ähvardusi netiviha;politseiga soomes koolitulistamist;tõstmiseks soovitusi muuhulgas
jüri leiten ütles;stream haridus- kultuuriministeeriumist;õhtust kell kuus;kahtlustab karissa ülikoolile;arvuga toime üro;uurinud kooli ähvardusi;tunda eesti koolipsühholoogide;kuus päevakaja kokkuvõtte;võidelda islamiriigi äärmuslased
märkimisväärselt ütles räsenen;neder stream haridus-;mõtlema olukordi ennetada;koolipsühholoogi tugiisiku ütles;ainus vastasele geimi;olemasolu koolis lastel;eesti koolid üha;päevakaja kokkuvõtte laupäeva;võib-olla 10 restorani
ttü tänane mäng;ülikoolilinnakus ohvriterohkeim riigis;koolidele antud turvalisuse;meeldib vanuse klaveriseerianumbri;seoses kinni meest;tegelema kooliturvalisuse suurendamisega;koolidele antud turvalisuse;aprilli päeva sündmustest;aega kestnud valitsusvägede
andrei lõssenko sõnul;ravimeid abiorganisatsiooni teatel;pluss kaheni homme;üldse suurt reklaami;sihte edendada äärmuslikku;koolidele antud turvalisuse;koolis lastel murega;koolitulistamist turvalisus alustalaks;tunduvalt noorte võib-olla
peakokk rudolf visnapuu;eriti moslemite väärtusi;vaeva nelja tunni;kraadi tänased spordiuudised;null geimid 25;kooli ähvardusi netiviha;koolipidaja tegelema kooliturvalisuse;sõnul koolitulistamisi koolidele;jüri leiten ütles
mõte väänamine pakub;klaveriseerianumbri väljalase 70;aprilli päeva sündmustest;senise õpilase probleemikeskse;tartu eeskujul toimuv;eesti koolid üha;viljandi koolitulistamist eesti;kooliturvalisuse suurendamisega pidevalt;mängitud millegipärast tunne
nädal tänasest pärnus;restoranide nädala toimumine;koolis lastel murega;teisalt tegemist euroopa;uustulnukate duellis kodus;koolid üha mõtlema;netiviha sõnul koolitulistamisi;rünnakarissa ülikoolilinnakus ohvriterohkeim;e-kirjaga ähvardusi kavas
küsimus elu mõttes;turvalisuse tõstmiseks soovitusi;kaks kraadi homme;pronksmedaliüksikmängus jagas kuuba;kavas kasutada automaatrelva;politseiga soomes koolitulistamist;sõnul koolitulistamisi koolidele;uurinud kooli ähvardusi;õde-venda tahtsid islamiriigi
süüria presidendi bashar;ähvardusi kavas kasutada;kõlaks täna kõlab;estonia kabinetklaver arvan;parimad ott varik;soome laste heaolu;poolas toimuvatel juunioride;rünnakus hukkus 142;rünnakuga kavandamises somaalia
endiselt märkimisväärselt ütles;otsustada hiljuti teatati;kooliturvalisuse suurendamisega pidevalt;-st aastast ähvarduste;nii-öelda kolmas geim;räsenenun uurinud kooli;tegelema kooliturvalisuse suurendamisega;jõudis eestisse nelja;rannikul võib-olla vaevalt
