EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;psühholoogilised;vaimset;tähendab;;ehmatamisega;uskumustega;ehmatamisest;teada-tuntud
võimalik;meditsiin;emotsionaalne;kiiremini;stress;hirmutekitajaga;hirmutekitajaga;uskumused;esinevad
kaitsemaagia;sisekeskkonnamuutuste;inimene;efektiivsemalt;eemale;uskumustega;usundilise;elujõudu;kahjustusteta
ärritumine;taustaga;meditsiinis;öeldakse;tähendab;nõidusega;ehmatamise;kummitusi;inimestega
pärimustekstid;seljavalupisteid;hiiemäe;ajalehtede;seoses;usundilise;vaimselt;tervisehäda;suudavad
sisendusjõuline;psüühikahäirete;;teada-tuntud;võimalik;ehmatus;nõidusega;ärakuulamine;tasakaalu
lühiajaline;ürikuid;hirmutekitajaga;ehmatuselt;kao;vaimse;ehmatamine;hirmusööstud;tahtlikult
vihiaatriaski;stressikirjeldustes;psüühikahäirete;olulisel;näiteks;üleloomuliku;folklorist;maagilised;põhjustas
väljendusi;sümptomid;vanematest;pärimustekstis;teated;tõekspidamise;ehmatuse;ohtlikuks;inimestevahelise
öeldakse;inimene;kummitusi;paljude;kontrollitud;ehmatab;ohtlikuks;tõekspidamise;võimalik
