EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;käegalöömine;depressiooni;tähendab;;hommikupalvused;surmapatuks;enesealahindamine;riik
marketing;inimene;hommikupalvused;ligimese;range;kristlus;usudogmadest;depressiooni;pealegi
hüpertroofia;nimetatakse;tablettraviks;evangeeliumi;andeks;püha;julmurit;hommikupalvused;eesti
ülehindamine;enesealahindamine;surmapatt;eesmärkide;nimetatakse;pattudeks;patusest;surmapatuks;jõud
kristlus;analüüsi;paul;pingutamisel;anname;monkluses;evangeeliumi;viimasele;aja
haletsamine;meeldiv;;enesealahindamine;vorm;surmapatuks;kurbuse;jumalast;väljendub
võidule;julmurit;esimesele;seitsmest;eemale;haletsamine;meeleseisundina;ellujäämise;kristusele
tänapäeva;tavaliste;nälja;laiskus;mark;evangeeliumi;kristliku;meeleoluga;andeks
enesealahindamine;aamen;pattude;vähem;tähendab;teotijat;pattude;püha;hästi
iharus;eesmärkide;seitsmest;üks-üheselt;kodunt;enesealahindamine;evangelist;usudogmadest;tõlgitud
