EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;williams;muusikaajakiri;seitsmeteistkümnes;;täisnädal;möödunudnädalane;muusikaajakiri;kolmeteistkümnes
ifidonoom;beachis;esimene;amneesia;one;laupäevane;nädal;täisnädal;jätkama
bängurs;muusika;plaat;kuulsam;number;täna;täisnädal;rokkraadio;kaheteistkümnes
loving;mill;singel;sassarikando;the;aeg;laupäevane;ameeriklane;viis
võimalik;cherry;raadiojaam;nähtavasti;thing;katkestama;ettevaatlikum;kontsert;tuntud
küliiminaak;duett;kuulma;pressima;if;saavutamine;kiiresti;raadiojaam;johnson
üllatus;koht;positsioon;kirjutama;simply;jätkama;sada;seitsmeteistkümnes;möödunud
tõusma;bon;kuu;puhtfüüsiliselt;prints;parem;katkestama;eurovisioon;võimalik
mosseupel;teooria;grupp;langema;power;kahtekümme;hallyday;uus;the
läbilöövama;aasta;;nõmarbaleras;vast;lagi;ootama;laupäevane;if
luuseum;randebu;hubble;duett;tips;bänd;jälgima;joratsiooning;jackson
jackson;black;mees;kurss;top;aasta;tutvustamine;edetabelilõpp;aeg
