EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Voldemar Johanson;Nende kahe;kogemustest kooliõpilaste;Järgmises jaamas;tulemus vastavalt;ajaloodoktor Ants;ajaloodoktor Ants;ajaloodoktor Ants;sõitma Lääne-Euroopasse
artiklite hulk;räägib tegelikult;ajaloodoktor Ants;reisid tõenäoliselt;tavalisi objekt;edukas etnoloog;palunud ajaloodoktor;Ilmar Talve;näiteks mäletamise
lahe idaosa;Ja Hruštšovi;ajal Tartus;1942 Ilmar;prints mannil;Eestis sõjaväe;ajal Tartus;talvesõtta Voldemar;Ja võimalik
asi maksaprobleemid;inimesi Stu;informatsiooni Ilmar;metseene Nii;esimene vastav;Alkman eesti;teadlasena Vadja;Tartus tolleaegses;etnograafiast Lääne-Euroopas
näiteks räägivad;Vadja ekspeditsioonist;1942 Ilmar;talvega kohtuvad;kri mass;vana Teeme;Oleike ütles;1942 Ilmar;kasutamist Põhja-Euroopas
panus Eesti;professuur Temast;1906 1917;naeratas viridalt;organisaator toime;rakendas rahvateaduse;põletamine Eestis;Eesti Kirjanike;11 raamatut
osas paljud;udune märtsikuu;Ja lugeda;Eestisse avaldati;artiklite hulk;ajal Tartus;professor Sigvard;Läksid Nõukogude;viljakuivatushoone Põhja-Euroopas
Juhansoni reisid;võtta Mida;Teaduslik töö;professori koha;seinale sündmuse;mõtlesin Mihkelsoniga;esindab vana;mälestused Mulle;soome-ugri rahvateaduse
nimelt kasvas;Soome ülikoolide;artiklite hulk;sügissuvel 1942;selge paralleel;Gustav ränk;kolleegidega näha;Alex Eestis;natuke vaadata
teadmine kutsumusest;ajaloolis geograafilist;üksinda kohvitassi;seinale sündmuse;odavat veini;Olin joonistusi;Muuseumis jätkab;sõja tingimustes;965 aastal
ajal jõutakse;1910 Alkman;Leningradi tolleaegse;meeste puhkusele;munder Kus;Juhansoni reisid;Eesti Aga;aastast 1962;selge tugevasti-tugevasti
aastakümnete tihedas;noorpõlve Tapa;valu kõhnale;probleem lahenes;vormis eesti;Muuseumis jätkab;tähtpäeva stuudiosse;Põhja-Venemaa rehiehitustest;aastal 1990
treppide inimesi;Erikson rakendas;Niisugune teema;üldse etnograafilises;hea organisaator;teadlasena Vadja;Obermal peitis;Halonen isiklikult;tööd selgus
uurimusi haarasid;Eestis sõjaväe;ainulaadne nähtus;aastatest 1906;selge Küll;saksa okupatsiooni;okupatsiooni ajal;tähtpäeva stuudiosse;Lääne-Euroopas viibib
Rutasin teatama;Saksa mobilisatsiooni;Viires Tol;andis käsikirja;Seal dramaatiline;Põhja-Venemaa rehiehitustest;ekspeditsioonist osalejad;Johansoni reisija;arvasin võib-olla
kattuvad terminit;eluteed ristusid;Talve kolleegiaga;muuseumi direktor;talvele asi;assistent Helmut;Johansoni Voldemar;novellikoguja kolm;Lääne-Euroopa keeli
