keyphrase;score
seob 1;0.8149
Need usu;0.8138
Bernstein andma;0.8096
statistilised andmed;0.8072
auto istuv;0.8044
bestseller See;0.8006
lummav sound;0.7996
vana head;0.7993
andma piletid;0.7965
show business;0.796
Corporation isse;0.7953
Chuck box;0.7946
suurused näiteks;0.7929
Mirror pareeris;0.7908
persoon Me;0.7904
konna hull;0.789
istus George;0.7888
business sädelevad;0.7887
esimesi versioone;0.7879
kodu Kui;0.7876
show'le 50000;0.7866
uute uute;0.7853
eksponeerimise tulemusena;0.785
aivana should;0.7846
tobedamalt vastasin;0.7846
sekam taim;0.7845
Gaming Et;0.7836
Hand 1;0.7832
sound Ka;0.7828
hullem õige;0.7827
Ei tea;0.7819
andmed huvitavad;0.781
On aasta;0.7809
Ansambel black;0.7801
hullutamiseks Daily;0.7798
veidi kannatada;0.7792
black Faid;0.7784
Anu antu;0.7784
lord Snowden;0.7778
suurim osa;0.7777
käis äge;0.7776
Bernstein ütles;0.7775
lava 40;0.7771
toime Samal;0.7763
taim Gustav;0.7763
küsimus laulab;0.7761
eile Kas;0.776
Et selgust;0.7759
60 -test;0.7754
teatas Clay;0.7733
valitum piletite;0.7732
palaga roll;0.7731
London balleyleium;0.7728
vihane George'i;0.7725
ET sallimanni;0.7719
ulatuses 18623;0.7717
should Jarhanud;0.7715
lisada John;0.7714
araabia Mongol;0.7713
pluusi suunas;0.7706
lavale murda;0.7694
seksuaalne ärritatus;0.7693
business-iga Ta;0.7692
Douglas joon;0.769
10000 kisava;0.7688
esimene raamat;0.7682
Et Talibani-show'd;0.7674
alguse 1000-st;0.7671
Oh usklikud;0.767
pliis pliis;0.7669
Tänan Teil;0.7663
tund tunni;0.7656
Clay loomulikult;0.7653
Ma kujutasin;0.7644
pihtimus Sandy;0.7643
vajame raha;0.7643
osavat Ed;0.7642
joon Aga;0.7642
suveniiride na;0.7635
Muidugi hirmul;0.7633
Johnemine Need;0.7629
Johanna unes;0.7625
ajal elas;0.7624
ansambli Marvale;0.7622
laulu Oh;0.7621
George Martin;0.7619
New Musicale;0.7618
fänn Klapp;0.7617
daamid dringi;0.7617
vankumatult See;0.7614
Kirchner Hamburgis;0.761
korda Aga;0.7609
laulda Ja;0.7608
telesaates Chuck;0.7605
tõsteti auto;0.7605
kontsert 25;0.7603
Plaza hotelli;0.76
Snowden Oli;0.7599
solistiks George;0.7598
ansamblist The;0.7596
nimeks Royal;0.7596
lennuväljalt pan;0.7593
vahus pisarais;0.7592
parim Elvis;0.7591
Rockefeller tsentri;0.7585
1963 -st;0.7579
linna Vello;0.7578
tohutust müügijõust;0.7578
söör Douglas;0.7577
84 -le;0.7576
-lt 42;0.7576
presidentide peaministrite;0.7576
maailmarekord kolm;0.7575
General ardist;0.7572
sallimani show;0.757
panna Mängiti;0.7566
Apple Street;0.756
to Hold;0.7554
teatas BBC;0.7554
Columbia Ülikooli;0.7547
728 inimest;0.7546
Over Beethoven;0.7542
tükike tükike;0.7542
esimest korda;0.7542
esikohta EP;0.7539
sõbrad tuhandete;0.7538
1 3;0.7537
Harrison ainukesena;0.7537
Rootsi reis;0.7536
singlite edetabelit;0.7535
hiljem Selle;0.7531
Brian Epstein;0.7531
Enne Ameerika;0.7528
Beethoven Ameerika;0.7527
Inglismaaelukäigust New;0.7526
Harrison ;0.7525
Nende LP;0.7523
George'ile arvasin;0.7521
Berry roll;0.7521
Richardi Melchior;0.7521
Ta tuletas;0.7518
maa lauluga;0.7515
roll Over;0.7514
EP Christian;0.7512
jahti tarru;0.7508
11 detsembril;0.7501
Swingers 2169;0.7498
Douglas Young;0.7498
Parukad Ajalehed;0.7491
Dietrich Show;0.7489
Phiaatris Publik;0.7484
Lomonossovi 21;0.7481
73 miljoni;0.7475
osaks Ameerikas;0.7472
Prinste Vals;0.7465
200 100;0.7464
Beatles Raadio;0.7463
bluu Havai;0.7463
Yorki Angusin;0.746
ajalehti ajakirju;0.7456
USA-s Ta;0.7454
Cassius Clay;0.7449
Musicale Expressi;0.7442
Presley bluu;0.744
Boy Pendjatoonilise;0.7439
Lennoni esimene;0.7431
Just Astrid;0.7429
Margaret lord;0.7424
Muusikat Riigilisi;0.7424
aasta 1963;0.742
Jeegee Novembri;0.7417
raha Kas;0.7414
Rongijaamas 20000;0.7414
Marlene Dietrich;0.7413
Vastust Koos;0.7411
vihastada Ta;0.7408
15 aastane;0.7407
Times klassikalise;0.7403
teleshows Prajan;0.7401
Londonis Royal;0.7395
Royal Variety;0.7378
singel vaimilav;0.7374
kõõma Kas;0.7363
Hauljarhend Paari;0.736
Väljavalituks Johan;0.7359
Rootsi Rootsi;0.7357
Daily Telegraph;0.7347
Ringo Ta;0.7329
Sandy Stewart;0.7328
Clay Talle;0.7316
Your Hand;0.7298
aasta jaanuariks;0.7293
Vello Salumetsa;0.7283
Williams Rootsis;0.7283
Detroit Küsimusele;0.7279
Chuck Berry;0.7258
Lennon McCartney;0.7197
I Want;0.6861
Want to;0.6419
Hold Your;0.5421
