keyphrase;score
valida kujundada;0.8132
andmed vajaliku;0.8111
vaja logida;0.8031
arvutile kõikjale;0.8031
usu aidata;0.8004
eetris portaal;0.8003
avalikult valideeritud;0.7989
kombinatsioon harva;0.7982
inimesi headust;0.7981
kommentaari esitab;0.7937
saamiseks loomulikult;0.7933
harva esinevate;0.7926
tabab reaalne;0.792
hetkel paistab;0.7911
võimalikest meetmetest;0.7878
pangakonto andmed;0.7875
haavatavam sihtrühm;0.7875
saamiseks kaks;0.7869
võtta kontrollida;0.7868
olukord uus;0.7868
uuele olukorrale;0.7865
keerulise situatsiooniga;0.7859
haarama infot;0.7857
kaks tingimust;0.7855
anna õigust;0.785
asutuste haiglate;0.7847
rebitud andmebaasidele;0.7845
aitab tuttava;0.7841
emad vanemad;0.784
eriolukord näiteks;0.784
raha osa;0.7839
kirjades lubatakse;0.7834
ärakasutava inimtegevuse;0.7832
muutuv olukorra;0.782
vaatab ohu;0.7819
vaktsiinist hetkel;0.7814
nimetatakse täiuslikuks;0.7814
Mitme infoplatvormi;0.7811
kaasapandud dokumente;0.7807
Näiteks veendunud;0.7803
ahnus enesekindluse;0.7798
ravi Mitme;0.7794
portaale R2;0.7792
sõnumeid vastavalt;0.779
headust treenida;0.7789
lastega emad;0.7782
informatsiooni Lisaks;0.7781
linke kaasapandud;0.778
sunnib haarama;0.778
eristamiseks Oleks;0.7779
inimesi tabab;0.7777
tingimust Sellest;0.7776
uus napib;0.7774
Paraku vaatab;0.777
nakkuse lisandumise;0.777
edastada pangakonto;0.7767
rajaneb riiklike;0.7767
vales suunas;0.7765
sekunditki ootama;0.7763
viiruse haavatavam;0.7761
meetmetest kaks;0.7756
teenis kuritegevus;0.7756
aidata suudaks;0.7755
saatjaga eraldi;0.7753
kõikjalt maailmast;0.7753
vargad kriisivalmiduse;0.7753
jätkuvalt uusi;0.7749
abi küsinud;0.7749
käitumise juhtivat;0.7746
paistab saabuvad;0.7746
ahnuse nupule;0.7744
uusi võimalusi;0.7738
viiruse uudset;0.7734
öeldes loll;0.7734
õppetunniks usu;0.7733
maksusoodustusi seoses;0.7733
enesekindel Ehk;0.7731
peteti summaarselt;0.7731
näiteks 48-st;0.773
heategevusele hätta;0.7729
hätta sattuda;0.7727
tegurite kooslusest;0.7724
indiviid petturil;0.772
puudus anna;0.7718
Kolmandaks enesekindlust;0.7717
paistavad ametlik;0.7717
arv oluliselt;0.7716
kaks apelleerida;0.7715
L2 ;0.7713
dokumente Sisuliselt;0.7712
Pakutakse lihtsameelsetele;0.7712
uurida eriti;0.771
kogemust soovitu;0.7709
dollarit See;0.7708
Rahast kindlasti;0.7706
arendamisesse Tegemist;0.7706
riiklike asutuste;0.77
sarnased Sestap;0.7699
varjus levivad;0.7699
anda heategevusele;0.7697
pakkuda ähvardava;0.7694
andmebaasidele petturitele;0.7693
Ehk lühidalt;0.7692
teadetele sisaldavad;0.769
treenida Aga;0.7689
USA dollari;0.7688
Hea asja;0.7686
See suur;0.7684
ootama Olgu;0.7683
pilguga lähemalt;0.7683
osa kapitalipaigutus;0.7678
tehnolooga kommentaari;0.7677
varasemaid portaale;0.7676
hirmu ahnus;0.7671
kiiresti muutuv;0.7671
petmiste strateegia;0.767
Palju häid;0.7667
maksta tahtjaid;0.7664
Kust sokutadades;0.766
sihtrühm Tänu;0.7657
sattuda Palju;0.7656
kuritegevus röövlina;0.7656
kolm miljardit;0.7654
