EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
tõuget Estonia;ammuaegne solist;eriti Estonias;Oli peategelasi;Need terminid;tänasele kõnekoosolekul;Estonia põhikirja;Vanaaegne Vana-Euroopa
sanojen unastanud;linnainimesi ülestalgutele;preester Nikolai;võttes ainsa;ettepanek number;õnnitleb proua;Suur kohtumishomme;Ma mõtlen
nädalal hariduskonverentsil;Kirjati Londosta;Tallinna lennujaam;mugan Estonia;asja Need;30 minutit;Aitäh Palun;tõepoolest võib-olla
ohjeldamine tea;Eesti töölisklassi;täname tervitusi;jääb tüviküla;null null;isiklikul kutsel;Tammsaare kirjutab;eesti kultuuri
olulisemaks probleemiks;Eestimaal Minu;väärtusega tseremooniat;elab Venemaal;esimesi punkte;mõnus kuulata;üldlaulupeo peakomisjonil;Tallinn võib-olla
muuda kuin;sõnasoovijaid vägisi;helitehnilise helitehnilise;aastal tekkis;noorematele funktsioon;kutsuks linnainimesi;Euroopast rääkimast;27 päeval
tähendab ettevalmistav;piiritsoonis See;Lugupeetud koosviibijad;Anderson ütles;16 null;kaks telefonikõnet;Eesti-kesksemaks Ja;mõtlema aeg
üritustega kultuuriürituste;teate härra;naisliidu võib-olla;tõepoolest võib-olla;punkt vaja;lubasin kaua;Eestile seksisõda;juhataja tähendab
alal madal;aastal paika;Vanaaegne Vana-Euroopa;deklaratsioone manifeste;See fakt;Ja ajal;Vitalist ütleb;Tallinnas 1724
Vanemuise aastad;naiste hoolitsevat;Estoonlased kastroleerisid;Ei Suomessa;termin tegelikult;laupäeval käisime;Eestist taksime;asja üldse
laupäeval käisime;pädevusse kuulub;laulmised laulukoorid;härra kuningas;asi vastata;Vorv aegudusta;juubeliõhtul Nii;Kanadas nii-öelda
asutamist surnud;öelda pöördumisi;hotell probleemidega;punktid esimene;annan sõna;ettevalmistav esinejaterivi;selts Praegusel;hoone probleem
kirjutati siide;Ja kunstiinimestel;suurim õllevabrik;solist Ja;sele dokumentide;seltskondi paluks;Uudestan äädingeeleni;1724 aastal
arvan poistekooride;Seal eesnimed;Praegusel hetkel;saared säilinud;ellu homme;arust küllalt;125 aastat;põhikirja 36
Püüda inimesed;sõnade Jaak;näidisriietuse kahele;võimalusi Kui;tekiks tekiks;võtame vene;kuuleme kõnet;päeval Iga-aastase
laulupeost teame;seltskonda tegevuses;täielikud jalad;uue maja;vastab vastab;märtsil mainisime;Järgmine ettekanne;jõudma pöördumise
tervislik seisund;vanarauasildi pronksisaatmise;kultuurikontakte Eesti-Soome;ülem Hermakov;hinnang näiteks;tahaksin liikmeskonda;viisibuodijasta sündime;oluline õpetaja
rääkinud emakeelt;tänasele kõnekoosolekul;Järgmine ettekanne;Härra parijõgi;lähenen niin;loobugem Euroopast;Tallinnas 1724;kinnitatud kultuuriministeeriumi
Kindlasti Aitäh;võtta Enda;kuus diskussiooni;erialal doktorikraadi;Ega geen;koostöö vajalik;kutsutuna seatuna;omakultuuripäev 22
tarvitatakse tarvitatakse;suundi selts;esindajatega lihtsalt;anda Kindlasti;küllalt head;ettepanek number;Stalini punase;paar asja
viis haudunud;miitingut demonstratsioonidega;geniaalne trombonist;Millised kokkulepped;konkreetset konstruktiivset;Rootsimaal Kanadas;1000 korda;Ma juhatuse
kinnitatud kultuuriministeeriumi;puutusin küsisin;vähe teabematerjali;detsembril ettepanek;küsimus netes;mikrofon lahti;kultuuripäeva pöördumise;probleem Rakvere
natukene ajaloosse;number Niisiis;telefonikõnet Meid;Tema onu;tohi keerulised;kaks aastat;juhtmotiiv Wagneri;Eesti-kesksemaks Ja
Nii tähenda;Kotzebue osutas;organisatsioonidest Kuid;surnud Ma;Ma spetsialist;õpilasteni möödunud;Soomest Soome;näiteks võimalus
kuidasmoodi sugulased;sele dokumentide;punastest lippudest;härra Göte;number Niisiis;demokraatlik vaim;pronksisaatmise Indiasse;kultuuri Estonia
kavandatavas seadustikku;jääk Foomiseksi;vanaisa nimi;pieni Ei;programm Ma;avaldusi vabandanud;rahvale Eks;33 aastat
juttu eesti;Factoroloogiaga ettekanded;juubeliõhtul Nii;hästi toimus;head kokkulepped;aktiivsemad inimesed;tahaksin liikmeskonda;Nii võib-olla
reporteril surnalistin;See täna;liikmete nimekirja;paljudest kultuurinõukogu;Teile parem;mäletavasti August;Eesti raadio;Eesti naisliit
laiem maa-ala;viia Ja;Soome kõlab;lava helitehnilise;võimalik võimalikult;küsimus korjanduse;Tegelikult Sõnavõtt;Ja viimane
Nendel aastatel;mõtlema aeg;külalisetendus Siin;Tartus Ja;hoone probleem;jään magama;Põldroos Asendamisest;Lõuna-Saksamaa delegatsioon
Pidevalt räägime;märgatakse Eesti;motiividele ehitatud;spordireporterite keeles;liige küsimus;ettekanded rikkaliku;kindlasti Kaarli;39 aastal
Seda finantsilise;paikadesse Eestimaal;katsionaaliku hoiatusega;Ja sõna;kutsutuna seatuna;meelde punktid;Tartus Oli;nii-öelda öelda
muusikainimestega puutusin;ministrid Parlamendi;seadustikku parandusi;kaks aastat;esile tooks;plaani kalenderplaan;Ja vene;Anderson ütles
muutunud vanasti;mikrofon lahti;Lõuna-Saksamaa delegatsioon;paigast traditsioonidele;reaalselt No;festival välismaale;Ja juttu;ütleksid kasuta
oskavad hinnata;märtsil mainisime;Wagneri Wagneri;komme härrad;20 Seal;kokkulepped Paadis;homme Estonia;nii-öelda näidisriietuse
Milleri huvitav;Me mängima;ooperiball teatud;selts jõuab;haiga egans;homme sündima;Helsingisse kohvriga;Estonia asjad
möödunud nädalal;teemegi Ja;loodan Vanemuise;juust Calder;peen mall;vaatame köötlejad;Hennole Unahtanud;kultuuriministeerium käinud
Et juured;endastmõistetavalt üritustele;Isegi direktor;aristokraadid kasutada;asutada lava;riik hoolitseb;See kirik;Eestis kaasa
nimekirja 39;Nii paar;Stockholmis 1000;kastroleeris Aga;uusi kontakte;hääletus kindlasti;roll Stockholmis;aastat Estonia
asendama leidnud;Või omapoolne;Anderson ütles;sööta Nicole;avad heren;Soome kõlab;Ühest vaenlast;Paljud märganud
osakond See;Heldi kunstilisi;Ma spetsialist;Frankfurdi Kopenhaagen;tarvitatakse tarvitatakse;tahaksin ideedest;Angela tähendab;paremini Estonia
Uudestan vähidel;väärtusega tseremooniat;kunstimuuseumi rahvusmuuseumi;homme Rootsi;esimene asi;Palun Ei;nõukogude liidus;seoses väikese
võimalik võimalikult;Ja vene;Kuule natuke;vene rahvuse;annetumastikudeni sanojen;vajame saksa;detsembril Me;38 aastal
kohtumishomme ;tervitab tänab;prouad Siljakusele;Sue Malaisia;Et kaks;juht motiividele;Monteerinud võtame;köögi eesti
seame sisemise;Rakvere teatri;kalenderplaan ettevõtmist;stipendium preemia;annab Aga;kalmistuuurija ütles;matmistseremooniat Tema;äärmiselt huvitav
ütleb loobugem;liikmetest ministrid;ettepanekuid seltsitegevusel;Ta endisena;ame veele;raadio televisioon;Milleri ettepanek;teada 50
1940 hiljem;Ma tahaksin;mälestusmärgid lähemas;üksus kasutas;Et fond;ettevalmistus lõi;juhatuste koosolekud;keele südamel
