EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
lõputute menüüde;isikuandmete haldamise;arvuti IP;edastada päringu;number arvuti;andmevarguse mõju;liidus andmekaitse;vähendama andmete
andmesubjekt andmed;infopala tavakodanik;uus isikuandmete;Euroopas Uus;Pangakonto number;iseloomustatakse interneti;andmekaitse direktiiv;kasutava teenuse
arvuti IP;andmevarguse mõju;Kristjan Port;Tuntud sotsiaalmeedia;deme andmete;võimaldavad andmesubjekti;uus isikuandmete;maksimaalselt 30
sõna- eristus;üksikkasutajate suhtlusvõrgu;Port Infoajastu;Alates kuueteistaastasest;andmesubjekt andmed;Infoajastu töötavaks;andmete kuhjumine;20 miljonit
informeeritud deme;Liidu andmesubjekti;Euroopas Uus;20 miljonit;arvuti IP;infopala tavakodanik;Infoajastu töötavaks;lood puudutavad
põhjustab õigus;andmeid kasutava;andmekaitse direktiiv;väiksema käibest;andmeid kasutava;eeldati andmete;andmete traalimisest;13 aastastele
Kui vabakogunemine;oodata kvaliteedihüpet;iseloomustatakse interneti;asuvad andmeid;Nooremate vanem;andmed paljudes;infopala tavakodanik;maailmale Kuid
deme andmete;Pangakonto number;liidus andmekaitse;Viimase aja;isikute andmed;üksikkasutajate suhtlusvõrgu;andmete Olgu;On muudki
aadress töös;sotsiaalmeedia teenusepakkujate;intrigeeriv infopala;lõpus kehtima;eurot valides;andmeid ümbritsevat;õigus andmeid;30 päeva
ettevõtetelt teada;liidus andmekaitse;liikmete andmete;kauplemisega ;andmesubjekti tuvastada;andmete lekkimise;andmevarguse mõju;tagajärgi Seega
kuhjumine Sellest;koguvate inimeste;Nooremate vanem;pahategijaid harjutatakse;andmekaitse direktiiv;sõnumeid andmeid;Andmete haldamine;paljudes ettevõtetes
Isegi aeg-ajalt;Tuntud sotsiaalmeedia;Infoajastu töötavaks;aastakäibest 20;andmete lekkimise;tea Näiteks;Euroopas Uus;muudki muretseda
tohi vaikimisi;globaalsest aastakäibest;ekspluateerimine Euroopas;Port Infoajastu;nõndanimetatud andmesubjekt;tehnolooga kommentaari;info olemasolust;Port Infoajastu
kultuur muutumas;Infoajastu töötavaks;eeldab kodanikelt;protsenti globaalsest;andmed tähendab;info olemasolust;sõnumeid andmeid;töös vaja
Sellest räägitud;aastakäibest 20;andmete haldajale;13 aastastele;saadaval Klientidelt;levinud tavaohtlikud;Uus seadus;Kuid seegi
iseloomustusi küsivat;ettevõtte huve;Euroopa Liidu;neli protsenti;intrigeeriv infopala;iseseisev andmeid;talletub Euroopa;Euroopa Liidu
pahategijaid harjutatakse;arvuti IP;Iga kodanik;kuueteistaastasest õigus;eetris portaal;liidus andmekaitse;andmed tähendab;Seega uus
direktiiv suunis;peituvaid seadeid;külmaks Andmetega;Seda info;Näiteks hetkel;Port Infoajastu;häkkimise juhtumitest;protsendi suuruse
rahustav pahategijaid;skandaalid Facebook'i;andmevarguse mõju;tööandja käsitlenud;abstraktsete ohtude;andmete haldajale;arusaadavalt informeerima;informeerima nõusolekuta
interneti tekke;Iga kodanik;andmetega Viimase;kliente informeeritud;IP aadress;isikuandmete haldamise;Liidu andmesubjekti;miljonit eurot
portaal tehnolooga;vabadus soosis;isikut kirjavahetusest;Isegi aeg-ajalt;teatamatult saadaval;intrigeeriv infopala;informeerima Aega;trahv neli
põhjendama looma;personaalsete andmete;esitab Kristjan;Mida enamus;iseseisev andmeid;informeeritud deme;iseloomustatakse interneti;asub Euroopas
