keyphrase;score
dünane štšubel strubl;0.9026
keiser wilhelm adolf;0.8975
summer faulers tyler;0.8955
wilhelm krimm sõnaraamat;0.8902
faulers tyler langwali;0.8866
kapellmeister andreas huslat;0.8833
karl friedrich lööning;0.8812
lifi naus ins;0.8808
flimama lifi naus;0.8755
kolumats hoffmann lugu;0.8743
kašmiir peeter šmire;0.872
sube sööma sopep;0.8709
pseudonüüm heinrich kinder;0.8704
göte leipzig ülikool;0.8689
noor johann wolfgang;0.8676
ins feld wind;0.8661
pseudonüüm is endordendor;0.8659
priid uba habois;0.8657
omadus dünane štšubel;0.8655
hayden lillis muusika;0.8644
naus ins feld;0.8608
frankfurt hoffmang nimi;0.859
puiva flimama lifi;0.8578
risk kinder liip;0.8569
hoffmang nimi hoffmann;0.8564
hoffmann piltlik lugu;0.8553
leipzig ülikool õppima;0.8535
nicolás hästi suur;0.8527
fam sadefile mikk;0.8521
siht fam sadefile;0.8518
vana nicolás hästi;0.8511
tulet omadus dünane;0.8505
klipsia laps pöial;0.8499
teater võrratud taskumuusika;0.8487
deegeež from vesi;0.8484
psühholoogiline tõlgendus aeg;0.8471
feld wind vahva;0.8455
heinrich hoffmann meenutus;0.8441
hüüdnimi frankfurter subel;0.8435
mustus stice peeter;0.8433
nägema iseäranis keeriv;0.8427
kallas äärt tõstav;0.8425
võimatu hoffmann olukord;0.8411
paun au ooyfaa;0.841
inglise ansambel hayden;0.841
sube neljas päev;0.8406
terlustige raine risk;0.8387
šmire mustus stice;0.8381
frankfurter subel peeter;0.8376
sõna autor pseudonüüm;0.8373
linn ostma jõulukink;0.8353
hitler helilooja ekke;0.8344
ülepakutud utreeritud pilt;0.8333
päev tants lahjem;0.8333
kõnekeel halvustavalt tähendus;0.8332
is endordendor tänaseni;0.8332
von göte leipzig;0.8321
ütlema originaal struwelt;0.8319
35 aastane hoffman;0.8314
jõevesi kolm kalake;0.8311
helirežissöör küllik valdma;0.8301
luuleruum doktor hoffmann;0.8295
lipp tõrge vits;0.8294
mõju kaugeltki mõtlema;0.8292
struve petter nimi;0.8288
ennekõike mõistma illustratsioon;0.8287
lõuna-ameerika hea lootus;0.8279
huslat liisistama hoffmann;0.8278
august kitzberg ennekõike;0.8275
üleüldse manitsus laps;0.8268
anarhia hoffmann piiratud;0.8252
vesi siniallikas tohtrihärras;0.8252
zoeg isa ema;0.8244
käima küttimine öö;0.8237
neem india austraalia;0.8237
kirjanik august kitzberg;0.8227
kärbes tool pink;0.8223
püss kütt naine;0.8217
õde algebra geomeetriline;0.8213
mõistma nägema iseäranis;0.8212
pelgama doktor hoffman;0.821
juustekarv sulg iseloomustamine;0.8207
pildikogu moraliseeriv lugu;0.8207
päev päev trükija;0.8198
tihti piits suvepäev;0.8182
hoffmann lugu etendama;0.8177
neljas päev ants;0.8161
korrali kuu leek;0.8141
isa pahane ema;0.814
kahupea seletama raamat;0.8135
lauht maas taevas;0.8131
stice peeter haisema;0.8127
ingliskeelne tõlge lausa;0.8115
laps õppima lihtsalt;0.8112
