EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
anniend kannient;patal aukoht;traditsiooniline muusikaline;seitsmeteistkümnes sajand;vesi number;tutvus vietnami-kambodža;rahvas muusikakultuur;birma klassikaline;jõudma indo-hiina
paresse anniend;ostma turg;muusikakultuur olemasolu;pühendama seitsmeteistkümnes;mang int;vietnami-kambodža laose;birma klassikaline;kõla birma;naerma valitsus
intermeedium süžee;teadma maa;kandma muusikakultuur;tutvus vietnami-kambodža;istuma ring;kagu-aasia tuntud;muusikakultuur olemasolu;birma kunstiliik;sõltuma asjaolu
lõbus intermeedium;kindel tekst;muusika nägema;tants muuseas;vain etendus;kagu-aasia maa;muusikakultuur erinev;klassikaline birma;aasta 802
lõuna birmas;andma tunnistus;kuulama muusika;indoneesia meenutama;funktsioon erinev;birmas väliselt;birma territoorium;birma rahvas;teispoolne maailm
pantomiim mõte;esivanem moraalne;rahvas muusikakultuur;pikem tantsustseen;abinate funktsioon;lõuna birmas;birma keel;olemasolu birma;kallama 11
põhipill patving;liikumisvõimalus nukk;muusikakultuur omapärane;täna muusikareis;org birma;lähemalt birma;olemasolu birma;tekkinud birma;kujutama inglise
flöödineit matu;maago küla;laul sümboliseerima;naispreester kohustus;vanim vorm;laialdaselt birmas;klassikaline birma;birma lõppema;eriti põhjus
ching john;taldrik jama;tundma bambus;jälgima trupp;kindel tekst;birma rahvas;birma alane;birma siiami;mängima rändnäitleja
patal tänapäev;pood flööt;musitseerimine ruum;süžeed ammutama;prints tants;birmas pärit;kujunema birma;laose muusika;muusik esinemine
birma teater;vorm firma;muusika kõlama;sajand tegutsema;prints printsess;rahvas muusikakultuur;kagu-aasia maa;lähemalt birma;nõukogu tšehhi
printsiip patwaing;tantsima tuledepüha;muusika tantsima;laulu-tantsuteatrietendus natvee;kulutama mask;birma klassikaline;birma rahvas;birma keel;esitama mees
