keyphrase;score
loori lauluväljaku;0.7131
küla Vainudel;0.6599
Eesti kaunimaid;0.6573
Gustavat küla;0.6183
sante vihaga;0.6104
Kuulsite Ringvaadet;0.6075
valssi mänginud;0.5961
sõna jaanipäeval;0.5867
rõõmsale rahvatraditsioonidest;0.5822
räägitakse Kurna;0.563
Eesti Lasnamäelt;0.5513
Tartu toomkirik;0.5434
Heast tujust;0.543
tuhandeid Tallinna;0.54
kevadest esivanemad;0.5316
kukub sügisel;0.5224
paistab leebe;0.5197
karjale õnne;0.5096
kõrgendikel Võrtsjärve;0.5079
saarlased käisid;0.5069
pillimeeste pere;0.5059
Maison külitud;0.5042
Viljandi jätta;0.5022
muistsetel linnamägedel;0.5004
jaaniToiustest täna;0.5001
kuulsate Toome;0.4994
Meie kodumaa;0.4983
Noh ilm;0.4937
uhkem ehitis;0.4883
tõusevad taeva;0.4875
Juba lõhnavaid;0.4872
nooremaist sõnajalaõit;0.4868
vanade rahvapillide;0.4862
kaunimaid eile;0.4856
Väljaots Kell;0.4813
hääled Juba;0.4799
liguunen lastakse;0.4753
jaaniõhtul avatakse;0.4745
ilusaks lilled;0.4703
Nõukogude Eesti;0.4638
Head kuulajad;0.4617
täitis rida;0.4613
sõita Aga;0.4577
päev ülepäeviti;0.4511
kerge tuul;0.4478
Eesti reporterid;0.4474
odraokas Millal;0.4472
Installin kuulake;0.4468
Suveviljad maas;0.4425
vihma kuulas;0.4414
Vabariigist Tormab;0.4412
Head suveseltsimehed;0.4382
Meie laagri;0.4375
Vanarahva tarkus;0.4367
gaasikud männikud;0.4366
ratsahobusel muissess;0.4355
paigas küsida;0.4349
tõmbunud Runzale;0.4322
maas täielikult;0.4313
metsade rahvarõivais;0.4308
järgijad õllekannud;0.4294
head lennaksed;0.4256
käima vaiksele;0.4252
tegu Martus;0.4212
uue hooga;0.4208
kujutelmadega Nad;0.4167
keema pandakse;0.4136
isetegevusliku helilooja;0.4115
suureks rahvapeoks;0.4112
naeru kuuldes;0.4081
vene keelpilliorkester;0.4067
Jõulu vallatut;0.4038
kuulsime etnograaf;0.4025
laval sündima;0.4017
Tornist näha;0.4006
Tuleval pühapäeval;0.3986
mälestuse märgid;0.3985
pidustused jätkuvad;0.3981
visklex Tartust;0.3979
sajandit turjal;0.3957
Nüüd hoolitseppi;0.3953
kiriku kombeks;0.3943
ratsanikud süütavad;0.394
peast oskab;0.3928
jaanisaunastusetavate memmed;0.3925
leida koduteed;0.3923
voli kõnelda;0.3915
veebruarikuu Nii;0.3892
vaja tantsuga;0.389
helilooja Lembit;0.3875
Lauri Ugaste;0.3866
mehed Pitkaga;0.3862
kiri rahu;0.3849
pidurõivais külalisi;0.3832
ühtegi püha;0.3814
lugu lõpetada;0.3812
liikmeline lauljate;0.3793
laitmatult jaanitujule;0.3788
Teeme tutvust;0.3766
Ja olemegi;0.3754
kohad tühjad;0.3722
vesi aetakse;0.3713
keldrid mahutavad;0.3704
rõivais neiud;0.369
täna puudu;0.3689
pimedast peast;0.3681
Nii kauges;0.3656
suus jaanisaunastusetavate;0.3641
Siin otse;0.3636
ebatavaline Tornist;0.3632
öelda tänane;0.3626
võidutseb täna;0.3619
Päris eludel;0.3607
uurinud kaua;0.3604
seisavad püsti;0.3588
üksin Tundub;0.3586
land kvaliteet;0.3575
juua maitseb;0.3519
vanad algas;0.3518
hea märk;0.3499
esimene sõna;0.3484
rongkäigul 1000;0.3463
artellide klubi;0.3438
Türi rajooni;0.342
toome orgu;0.3418
taotluste sümbolsõna;0.3403
pere Ent;0.339
mandril ehitamas;0.3388
nõnna külm;0.3366
leia aega;0.3364
nooruses elurõõmust;0.3348
vabariigi lipp;0.3319
kultuuriosakonna juhataja;0.3319
ehitasime maja;0.3318
kangetest kalameestest;0.3315
vähestel teada;0.3287
Mõne minuti;0.3285
kindlasti mäletate;0.3244
partei 20;0.3229
edukalt kuuenda;0.32
lõpeb nõrgale;0.317
segakoorid Ühendatud;0.3164
eile õhtul;0.3155
mõjutada loodus;0.3152
Seberg ütleks;0.3149
kord aastas;0.3111
seltsimees jõngesin;0.3062
kirjandusmuuseumis leidub;0.2991
See tähendab;0.2984
rajooni edu;0.2971
jalge lõunasse;0.2969
kombed konkreetsemad;0.2969
Saaremaa Saaremaa;0.2931
Aga Jaani;0.2915
põhjasid auk;0.2912
demokraatliku noorsoofestivali;0.29
elud Saku;0.2898
Kui vana;0.2895
vabrik töötanud;0.2891
arglikke läbipaistva;0.2859
lõpuks meestele;0.2858
valitsesid Hiljem;0.285
kasvule Seetõttu;0.2842
las edukolhoos;0.2819
Sagasu lähedasi;0.2814
karja viljakasvatus;0.2775
väiksed vennad;0.2767
pandi põlema;0.2762
algas karja;0.276
suudlevad Nii;0.2752
uppunud trepimägedest;0.2749
Kogu maailma;0.2737
kolm päeva;0.2668
staadionil algamas;0.2636
no Aga;0.259
linna suurem;0.2561
Ramses kolmas;0.2506
Kõik tellitud;0.2486
Ent varasem;0.2427
Ja polegi;0.242
Muhuõllemeister Ivan;0.235
Puhti juhti;0.2249
saunas käia;0.2233
sekretäril seltsimees;0.2217
leninliku kommunistliku;0.217
nõudminellergi Tervest;0.2169
3000 aastat;0.2152
plaani plaani;0.2139
mererajooni komitee;0.2082
rahvale 466000;0.1988
kvaliteet paremast;0.1947
valdav enamus;0.1826
reporterid Pant;0.18
täpselt 360;0.1771
Kuidas aatomi;0.154
Egiptus kuningas;0.148
Adrad head;0.1469
kongressi otsuste;0.1426
kaalu mekkisin;0.1122
sõpruse keeldutakse;0.0742
