EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Deckarty kooliõpetaja;Ossinovski sotsiaaldemokraadid;soome-ugri kultuuripealinnaks;seitsmeteistkümne kraadini;näiteks liikuma;tuua võimupartei;Päevakaja võtab;konverentsiga käsitles
promic tervise;räägime tervisetendusest;Õhtul õhutemperatuur;Washingtonis vaadata;programmi büroo;Ossinovski sotsiaaldemokraadid;Ossinovski sotsiaaldemokraadid;soome-ugri maailmast
väetisega rääkida;suurlinnadest raadiouudistele;sünnipäeva rõhutamine;kultuurielu elu;projekte programme;välisministeerium leiab;nädalakommentaaris balti;Trumpi sõnul
traumasid liikluskasvatus;arengu instituudi;Soronsa küla;Tartus nüüdseks;käsitles uneprobleeme;konverentsiga käsitles;Ametist lahkumisest;Trump kirjutas
Trumpi sõnul;riiki Erakondade;plussi püüame;1993 aastaga;USA president;esimehed peaministriga;Ja Toomas;asja õpilased
õppimiskeskkond tahavad;Õhutemperatuur tõuseb;küla Marimaal;kaotuse Ja;homme sadama;ausad aprillikriisijärgne;Erakondade esimehed;kraadini Lõuna-Eestis
11 Alice;motivaatoriks rahulolematus;pulmakommete festival;poolmaratonil USA;sadama vihma;Reformierakonna esimees;suurlinnadest raadiouudistele;koolis tähendabki
madalam tahaksime;Eelmistel parlamendivalimistel;organisatsiooni tasandil;kandub taas;toetame uhkust;nädal möödus;Oliver Loode-räägib;erakonnas vastutavad
korda orienteerumise;käsitles uneprobleeme;rannikul hommikul;Siin-seal nimetati;ilm esmalt;2007 president;uudisteportaalis Saksa;USA-le julgeolekupiirkond
koolis Eesmärgid;tegelenud teatud;soorunza Südamekool;Nüüd lähemalt;PL toetas;terviseminister Jevgeni;tegelikult Reformierakonna;põhja kiiresti
12 nii-öelda;esimehed peaministriga;Skandinaavias aktiivsemaks;neli aastat;See Washingtonis;ametist lahkumisest;Fidesz'i kaotuse;elu väga-väga
ühesuguste probleemidega;Tegemist niidu;kaheksa saartel;Trump lubas;samme Et;kohtumine Tavaline;kodanikest Vaatlejate;Donald Trump
väärikalt küsimusi;käis kella;Ühe soojanevast;maja ovaalkabinetis;president Donald;Eesti kaitseminister;Washingtonis meedia;muutusi vaja
