Keyword;Score
inimene;0.021149886427332728
näiteks;0.01859750418971821
ehmatamine;0.018009991061195163
ehmatus;0.012307126293490173
tänapäev;0.012288253555894324
mõju;0.012167676839591223
pärimustekst;0.010954648771075015
reaktsioon;0.009085423369929816
maagiline;0.009061403974368573
füüsiline;0.008066901668457842
keha;0.007914150626019835
lemm;0.007703087562681395
uskumus;0.0076984600619393
stress;0.007540432054699125
haigus;0.007537729552309207
aasta;0.006355662565518068
tugev;0.006321030355680384
lisa;0.006115095764316064
arvama;0.0057665932853441
ütlema;0.00572666009892965
sümptom;0.005549229745552742
ehmatama;0.005466790465354305
tervisehäda;0.005216562455384481
mainima;0.0047540413774984185
võtma;0.00445820629365417
jook;0.004331634776578256
soovitama;0.004326573132172746
tegevus;0.004312262781734595
kirjeldama;0.004264371034428197
koht;0.00415653896130445
rääkima;0.004139813748371512
nii-öelda;0.004111893276945618
psühholoogiline;0.00406805170984097
kiiresti;0.003981045082214381
rahustav;0.003974690196158976
vallanduma;0.003960788367207922
elujõud;0.0039606087519950825
tekst;0.003957541379621518
üleskirjutus;0.003937505474680763
ruttu;0.003927972914909311
vastuvõtlik;0.003920434595338744
üleloomulik;0.0038905761167769616
aisting;0.0038879821118083637
eematamine;0.0038659453212109536
toimetulek;0.003843403639540105
saabuma;0.003820791765323673
kirjeldav;0.00378552089289126
esinema;0.003777640942283439
meditsiin;0.0037464085538141683
üldse;0.0037458758907065012
võte;0.0037420118749302237
samamoodi;0.00373766551738317
kartma;0.0036792426685519444
avalduma;0.0036650907923443713
lohutamine;0.0033454435482797302
haldjas;0.003334865881902703
tooma;0.0032244412170190505
kaitsev;0.0031761977007808665
tasakaal;0.0031193789738546474
lihtsalt;0.0030817230569764463
vaimne;0.003049241418136159
taas;0.0029877618765333435
vaimselt;0.0029212584398072405
kõva;0.002898051407486373
süda;0.0028955493435602856
kivi;0.00286663704232025
paremini;0.0028657382128462103
vaatama;0.00286306062093195
jääma;0.002857501401917563
halb;0.0028535511778186476
ärakuulamine;0.0028333944951174426
surema;0.002821176936743715
ammune;0.0028201431447351473
ebasoovitav;0.002817181238624029
tuttav;0.0028117952286389383
õhtu;0.0027920840224142404
vait;0.0027897865293053077
Niilsin;0.0027815393421691402
kaugele;0.0027714570712754896
puudutama;0.0027697830744469747
vesi;0.0027567780954514862
kahjustamine;0.0027478265075591597
kogunenud;0.0027428969911226387
külm;0.002740820495147661
hilja;0.0027376935423484737
kontakt;0.0027373956816188765
põhinema;0.0027154754665358223
pääsema;0.0027105370348827038
ürik;0.002708925831121905
sajuvesi;0.0026998395079248
järkjärguline;0.0026961372145518567
tulenema;0.0026944902410786548
ajal;0.002694325290470952
kass;0.002690014387559193
kõlama;0.00268871662239205
suhkruvesi;0.002688385558943619
maandamine;0.0026732051521537086
sada;0.002665063392813514
Ks;0.0026406315182421745
kasutatu;0.002638734863689858
pesema;0.0026384396449310277
soovitavalt;0.0026359241325334135
isik;0.0026197313605377634
tehtud;0.0026137219958919117
kartus;0.002606100937268716
pinge;0.0025978713799839448
pingeseisund;0.0025947427565040627
hommik;0.0025871342895128152
välis;0.002576391474952752
lausa;0.00257589740898737
kontrollitud;0.002572643331774776
hirmutekitaja;0.0025693519923120816
risk;0.0025667006163142447
natuke;0.0025551662090529843
juur;0.002554999501387945
ootamatu;0.00254686973752092
äikesevihm;0.002542781943983419
arhiiv;0.002541837192002772
toetav;0.0025403638692187047
komme;0.0025391995978584774
panema;0.0025384628246043215
seljavalupist;0.002535668908290754
tee;0.002535295238311073
isikustatud;0.002529812452416727
kaelalihaslihas;0.00251836452862149
folklor;0.0025149878036206893
happ;0.002512087481021585
1000;0.0025032578763543143
piir;0.002500152387641949
kirjutama;0.0024947623505739342
vahendama;0.002493741155513986
nägema;0.0024837037718995034
seletama;0.002477724427734079
teatav;0.00247538648359353
esindaja;0.0024740138354673526
Loorits;0.0024645414438109635
Reet;0.00246404633513803
mõõdukas;0.0024631559105652793
häire;0.002454597199560345
nõrk;0.002449633669808515
üldiselt;0.002441666219978316
pärimuslik;0.0024371624546908896
efektiivsemalt;0.002435161535235727
haigusseisund;0.002434845040235249
vihiaatria;0.002434204603348792
sõna;0.002429070865751785
poliitiline;0.0024271300390117548
mõte;0.002424832303985479
põhiline;0.0024218790286218974
tõepoolest;0.0024211297710587266
reageerima;0.0024174081903388053
seostatav;0.002406276782360893
säkiline;0.0024044233376592757
tugevam;0.002404090282712023
jooma;0.002403851833575771
usunditeadlane;0.0023983708089283266
välismõju;0.0023983454983632097
põhimõtteliselt;0.002397998141944439
nahalööge;0.002391319498885278
kujutama;0.002385988477246469
lõpetus;0.002382057622089418
hirmusööstud;0.002376343914112561
Õiga;0.0023757978769338517
haiguspilt;0.0023738810324869025
huvitav;0.002371958035244224
kaitsevõime;0.002368828350644309
korduv;0.0023666034642802107
ebatavaline;0.00235319332294986
emotsionaalne;0.0023526485780604035
konflikt;0.002352345315137943
joomine;0.0023485591601941995
vihastama;0.0023458323415620924
Virumaa;0.0023451394288104815
kergelt;0.0023449302105321554
palderjan;0.002343949139801978
jõudma;0.0023412904368704094
tõhus;0.0023396372802217255
kummitus;0.002337774032364988
sisendusjõuline;0.0023354722007356134
maailmanägemus;0.002332327287905948
