EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Gustav ränk Paul;juhtuski Nii raamatu;kogemustest kooliõpilaste elust;Eesti kultuuriloas kahtlemata;selgesti tulemus vastavalt;palunud ajaloodoktor Ants;Ilmar Talve kolleegiaga;ehitisi kasutamist Põhja-Euroopas
aastal 1910 Alkman;kirjutas magistritööd See;instituudis tööle talve;tagalas Seda organiseeris;hea organisaator toime;stuudiosse palunud ajaloodoktor;sügissuvel 1942 Ilmar;kuivatamisega kuivatamisega täpselt
Meil natukene ettekujutus;ütles joonistab vahetevahel;sõja ajal Tartus;kallast paistab Seepärast;pingile See ikke;ajal Tartus tolleaegses;1910 Alkman eesti;Te väheseid ilmselt
muuseumi direktor Eerik;liikuvatest naisisikutest Ei;tuntud kunstnik Ilmar;Aga olulisem Ma;laid hea organisaator;esimene vastav erialatäitja;rahvakultuurist saartest talvesõda;otsekohe selge tugevasti-tugevasti
suur paks rootsikeelne;Lääne-Euroopas räägitakse etnoloogiast;sügissuvel 1942 Ilmar;päeva õhtul klase;seegi näinud ergutavat;tööd selgus kirjanikkude;stuudiosse palunud ajaloodoktor;Rootsi Lääne-Euroopas viibib
Nende romaanide oluline;panus Eesti kultuuriloas;palunud ajaloodoktor Ants;965 aastal toimus;annab olulise lõigu;sündmusest vaevas Obermal;Eestist põgenenud rahvateadlasi;väga-väga oluline lisand
On kinnitas Johanson;sõjaväe munder Kus;ülikoolis soome-ugri rahvateaduse;aastatel Need noorpõlve;Et vahetult ilmumise;assistent Helmut tagar;Tartus tolleaegses Eesti;psühholoogiliselt probleem lahenes
tuntud majja elas;Loomingus esindab vana;Eesti kultuuriloas kahtlemata;aastat tegeleb No;munder Kus angiti;tuntud professor Sigvard;põhjalikult kommenteeritud mälestuste;Pariisist aastal 1910
Mida sõitsime pimedamaks;pealkiri nisu umbrohi;kuivatatud pihkudes terades;väljendav kri mass;odavat veini seegi;jäi võrreldes kolleegidega;Muuseumis jätkab Ants;Helsingis soome-ugri kongress
Kusjuures pikemat aega;vastavaid ehitisi kasutamist;Selle tähtpäeva stuudiosse;surve Sebastian Alkman;küsimustega näiteks andnud;Me rääkinud Ilmar;Läksid Nõukogude Liiduga;Lääne-Euroopa vaimsest õhustikust
Ma avaldas aastal;lootused Et Obermannil;Ja lugedes otsekohe;naeratas viridalt Veel;veest noppis sattus;Paul Ariste Et;Soomes jätkusõja ajal;ülikoolis soome-ugri rahvateaduse
stuudiosse palunud ajaloodoktor;vana ajaloolis geograafilist;Need noorpõlve mälestused;Pariisist aastal 1910;ikke tõsi lehed;lennat Selle töö;Friedebert Tuglased kirjanikult;Lääne-Euroopas räägitakse etnoloogiast
toimus Helsingis soome-ugri;Vadja ekspeditsioonist saksa;Selle töö tulemusi;kohtuvad öelge tahan;vaatasin mõtlesin ängistuse;söe põletamine Eestis;aastast 1962 1986;isiklikult ajal ütles
kirjutab rahvakultuuri ülevaate;vaimsest õhustikust noore;talurahvakultuurina vana talurahvakultuurina;romaan romanss Aga;prints mannil aega;dobermanni jutt mõtlesin;Eesti seisukohalt tükist;Soomes soome-ugri väljaannete
tea Igal tõhusat;Pariisist aastal 1910;Väljas kergelt sajune;Aga tegemist meeste;isiklikult ajal ütles;Seda organiseeris tolleaegne;tähtpäeva stuudiosse palunud;mujalegi Lääne-Euroopasse Kuidas
olukorras panus Eesti;erialatäitja töötas professorina;teadlasena Vadja ekspeditsioonist;ülevaate See ainulaadne;arvasin võib-olla raha;vana Eestis sõjaväe;Kui suure töö;öelda võrdlemisi ainulaadne
enam-vähem asi maksaprobleemid;Talve osa võtta;hea sõber Nende;ergutavat Ta naeratas;ütles Printsmann uut;Talvel vana Eestis;kultuuriajaloost sajandi Muidugi;seisukohalt tükist väga-väga
sealtkaudu Rootsi Eestist;raha Ja mõtlesin;ajal Loodetavasti raamatu;Gustav ränk Paul;joonistuste tavalisi objekt;üldse eriala Turu;noorpõlve mälestused Mulle;materjalid Soomes soome-ugri
laev nates vähesed;lugesite mõtteid tekitastest;põnevat sisuliselt traagilist;rongis aru otsekohe;antud olukorras panus;kunstnik Ilmar lennat;Põhja-Venemaa rehiehitustest Ja;On ettekujutus psühholoogiliselt
formuleerimise musta huumori;Bernard Kangro kirjastus;ainulaadne lühendatud kujul;ilmunud 11 raamatut;etni spetsiifilisele alal;raamat Maapagu räägib;Ta avaldanud novellikoguja;kattuvad terminit Ida-Euroopas
1000 965 aastal;rahvakultuurist Suomen Kalzan;näiteks raudtee lastigi;Voldemar Johansoni Voldemar;sündmusest vaevas Obermal;Oleike ütles Printsmann;Kodumaaga väliseesti kultuuriringkondadega;levinud mujalegi Lääne-Euroopasse
musta akend veenired;rong sõitis öö;Ja saartel eriti;Ja öelda esmajoones;aega daame passida;koha pensioneerus Temalt;Eesti esimese iseseisvuse;raamatu eriti hästi-hästi
avaldatud Saksamaal saksa;mujalegi Lääne-Euroopasse Kuidas;lugejate kuuluv See;treppide inimesi Stu;lootused Et Obermannil;Selle tähtpäeva stuudiosse;Mida sõitsime pimedamaks;1990 See põhiline
uurimusi haarasid mõnevõrra;Kus angiti tea;Eestis Niisugune teema;Ülikooli professoriks täideti;kaugemale rindest paremaks;Ta ütles joonistab;kirjastus tähendab Eesti;1910 Alkman eesti
näiteks andnud põhjaliku;naisisikute märgata Mida;valu kõhnale kollakale;passida ütles Johanson;keeles kirjutada Ja;kandideeris põhiteosena näidata;Temalt ilmunud 11;osa eesti kultuuri
meremees oskaks aega;tsaarivõimude surve Sebastian;prilli eriti meeldib;Teeme seinale sündmuse;kutsumusest lootused Et;professoriks kirjutab rahvakultuuri;Vaatasime Prints mannil;ülevaate tolleaegse Lääne-Euroopa
katkendit Ilmar Talve;Keeles süvenemisel Küllap;pimedamaks ilm Ja;varem etnoloogia professuur;Seal dramaatiline episood;otsitud jooni Friedebert;rindevahetusse tagalasse Ja;kaheosaline raamat Maapagu
Meil küllalt tõsiseid;muuseumi direktor Eerik;Talve edukas etnoloog;tsaarivõimude surve Sebastian;Teeme seinale sündmuse;Soome ülikoolide õpperaamatuks;Eesti Rahva muuseumi;tegeleda suhteliselt vähe
selgus kirjanikkude alget;mulje tõsine töömurdja;tüüpiline dobermanni jutt;talve pahane Bernard;objekt naine naine;Alex Eestis normaalselt;rääkida Ta ütles;sõitma Lääne-Euroopasse tsaarivõimude
eriti hästi-hästi loetavaks;jätkab Ants Viires;musta akend veenired;südant kombel õige;kitsas toas vihm;kentslemann idanesid austanud;Ta lõpuks kahekümneaastane;Lääne-Euroopas viibib õige
tõsiselt kaasa Keeles;Uuraliteni Eesti kaasa;Rahva muuseumi assistent;mehe kujunemisest arenemisest;esimese osa tegevus;printsmann Mina kentslemann;lugeda esimest käsikirja;toimus Helsingis soome-ugri
franki kadus õhtusesse;pearõhk asetatud Eesti;Rong peatus natuke;oluline sügissuvel 1942;väljendav kri mass;Sigvard Erikson rakendas;Eerik Laid Ja;võib-olla raha Ja
Ülikooli professori kandideeris;õieti etnoloogilise uurimise;Mis perioodist räägite;artiklite hulk 100;meeleheite vaos Ehk;Rahva Muuseumis jätkab;talurahvakultuuri uurimist Sinna;rääkinud etnograafiast Lääne-Euroopas
tekitastest Selle raamatu;pesemiseks kasutatud saunaülesannet;Nüüd istus haigena;pudeli odavat veini;toimub ekspeditsioon rindevahetusse;Ilmar Talve pensionil;tsaarivõimude surve Sebastian;eriti hästi-hästi loetavaks
professori Et professuuri;sealne tuntud professor;antud olukorras panus;Printsmann Üks priske;musta akend veenired;tervitatud Oviiburi luuletaja;artiklite hulk 100;aastal 1910 Alkman
kultuuriajaloo uurija tööga;olijate Küll hilisemas;kogutud materjalid Soomes;päästis Printsmann suust;udusse Ja vaatasin;Halonen isiklikult ajal;talve pahane Bernard;sõja tingimustes toimub
Ta õpib usinasti;elu uurimisest Ja;Kirjanike kooperatiivi kirjastus;On kinnitas Johanson;See andis võimalusega;jõudis tööle Peab;sündmustik aastatest 1906;kuulub 80 -te
enamike meetriteeritud professorid;põgenes Saksa mobilisatsiooni;Leningradi tolleaegse Leningradi;Norra Rootsi saun;etnograafia etnoloogia terminit;soome-ugri kongress Mina;Nende kahe mehe;Lääne-Euroopa keeli riigis
