keyphrase;score
planeeritud arheoloogiline;0.7069
elupaik muistne;0.6615
arheoloogiline kaevamine;0.6522
kiviaeg muistis;0.647
ütlema arheoloog;0.6334
Riigiküla kiviaeg;0.627
kiviaegne kultuur;0.624
tulevik arheoloog;0.6189
arheoloog tänapäev;0.616
arheoloog Aivar;0.6152
terve kiviaegne;0.6126
kaevamisala nimelt;0.6072
keraamika kaevamisala;0.5782
Narva kultuur;0.5704
piirkond uurima;0.5591
kalur elupaik;0.5546
piirkond pikalt;0.5535
muistis piirkond;0.5507
niinimetatud Narva;0.5417
arenema Ida-Virumaa;0.538
eesti ala;0.5375
tegemine koht;0.5335
Ida-Virumaa raadiouudis;0.5307
territoorium ehitama;0.5264
jääk kivi;0.5218
riik küla;0.5124
tööriist kivi;0.4969
kaevamine andma;0.4954
keraamika ajalugu;0.4928
elama savinõu;0.4901
keraamika nimetama;0.4881
asul koht;0.487
keraamika nimelt;0.4858
päästekaevamine siduma;0.4854
ala keraamika;0.4817
muistne inimene;0.4799
narvas keraamika;0.4795
loomulikult kivine;0.4784
kivi tööriist;0.4783
nimelt savinõu;0.478
pikalt planeeritud;0.4735
7000 aasta;0.4721
ala eesti;0.4703
savinõu kasutanud;0.4667
üheksakümnes aasta;0.4655
põhimõtteliselt päästekaevamine;0.4651
küla uus;0.46
savinõu kild;0.4559
kultuur niinimetatud;0.4542
ehitama Aivar;0.4487
kultuur üleüldse;0.4474
töörühm avastama;0.447
valmistama keraamika;0.4464
narva-tüüp keraamika;0.4438
Aivar kriiskaa;0.4393
kivine tööriist;0.4374
Kriska juhitav;0.4371
andma koht;0.4358
põhjus keraamika;0.4355
siduma ristmik;0.4344
kriiskaa esiteks;0.4282
konkreetselt koht;0.4261
aasta tagune;0.426
potikild sääng;0.4254
koht riigiküla;0.4248
arvestus piirkond;0.4247
keraamika potikild;0.4245
esiteks tegemine;0.4231
muistis põhjalikult;0.4218
aasta riik;0.4201
uurima tulevik;0.4176
maha aeg;0.4174
aeg oskama;0.417
ajalugu aasta;0.4169
tagune aeg;0.4168
riigiküla töö;0.4158
kivi lööma;0.4149
avastama 1900;0.4136
aasta põhimõtteliselt;0.4036
üleüldse ala;0.3989
koht andma;0.398
vabastama territoorium;0.3977
uus asul;0.3975
mõte planeerima;0.396
koht elama;0.3927
nimetama narvas;0.3889
1900 üheksakümnes;0.3847
oskama valmistama;0.3777
Aivar Kriska;0.3742
lööma tekkima;0.3719
sattuma mõte;0.363
ruutmeeter arvestus;0.3504
planeerima tee-ehitus;0.3503
ristmik laiendus;0.3465
materjal võimaldama;0.3446
kild põhjus;0.3445
juhitav töörühm;0.3428
seltskond sattuma;0.3425
käitumine muistis;0.3401
40 ruutmeeter;0.3378
pähkel korrektne;0.3343
nimi terve;0.3335
aeg ütlema;0.3325
võrdlema arenema;0.3314
jääma maha;0.3299
andma nimi;0.3279
võimaldama dateering;0.3275
inimene jääma;0.3259
tänapäev võrdlema;0.3221
tööriist valmistamine;0.3141
kütt kalur;0.3123
vabastama mõte;0.3093
tee-ehitus käitumine;0.3064
laiendus õnneks;0.3052
nimelt narva-tüüp;0.3033
kasutanud kütt;0.3029
tekkima põlema;0.3003
täpne vanus;0.2951
Kundla ;0.2903
mõte vabastama;0.2883
dateering täpne;0.2879
põhjalikult vabastama;0.2807
põlema loomalu;0.2656
töö 40;0.263
valmistamine ülejääk;0.2629
armastama ütlema;0.26
vanus konkreetselt;0.2585
sääng armastama;0.2557
ülejääk jääk;0.2522
info 7000;0.2492
Rene Kundla;0.2464
andma info;0.2458
ütlema loomulikult;0.2452
väike pähkel;0.2295
raadiouudis Rene;0.2294
loomalu eriti;0.224
hea seltskond;0.2173
õnneks hea;0.2065
rõõmustama väike;0.2022
korrektne orgaaniline;0.1951
eriti rõõmustama;0.177
orgaaniline materjal;0.1564
