EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;mehaanilises;Daniil;täidistraadiga;;Daniil;Taanieli;Läänemaa
võib-olla;hammaste;signaali;vaataks;argument;naljakaks;Peasissekäigust;pealegi
laupäeval;Oleks;Arnes;vet;andes;identiteeti;Millegipärast;residenti
nädalal;raadionuppu;argument;Selleks;hingates;silmade;Emakeelsed;tõmbavad
tooliread;viimati;noogutas;lõppes;seen;Nimi;Kõigile;ümbritsetud
apaatsus;maanteeamet;Antsu;Pjotr;vale;tumedate;Kaitstud;mõnikümmend
õppima;Lasydadaniilil;ebakindla;lõpetanud;nooremas;Kesside;kirjeldanud;ütles
autoregistrikeskuses;tühi;identiteeti;talviti;toolile;Arnes;süütevõtit;hästi
-te;taanielist;telefoni;alguses;sidemed;lapsele;Ansust;tead
rindkere;sikutas;idüllilisena;elada;signet;kiskuma;Muinas-Eestis;ühiseid
Peasissekäigust;identiteeti;Internetis;Vähemalt;meest;seen;Nälg;reageeris
mineroloogiat;tar;tantsija;meest;kell;rahvakunstnikud;vinüülpõrandal;kõndis
seisisemates;vet;joogid;Poe;0;juuste;Jõuad;öelda
uudised;uni;Heinküla;Umbes;homme;konjakiklaasi;krõpsupaki;puudutada
erivärvilisi;dressipluusi;juhistega;kirjutanud;asi;tantsija;Mees;Kuid
argumendi;tundma;1992;ütles;pois;luges;autoregistrikeskuses;teada
vaoshoitud;Ning;;õlgadelt;istus;hääl;mängimiseks;kogunenud
esiklaps;Tartusse;kontsentratsiooni;pealegi;vere;instinktidele;aasta;esimest
kuidagiviisi;0;avaneva;siider;kurdistatud;peas;instinktidele;räägid
toimusest;rahvakunstnikud;Badeliga;aastavahetuse;sinised;kuus;õnnelikuna;Midagi
korras;Internetis;tordina;pois;taas;lapselapsed;naabermajade;leiab
ladurendist;metallkaarkeevitus;masin;Igatahes;vet;nimekirjas;Maarjamõisa;võib-olla
Evened;tõsiste;Jaans;Euroopa;näidata;unerütmi;rahvakunstnikuna;mõõde
lahtimurdumist;kramp;emmele;laineid;habemega;paabel;uudised;kilomeetreid
tuiganud;Vasak;küla;korda;Seal;tunne;Euroopale;põimedes
eluvormideks;sulges;metallkaarkeevitus;uks;saatmise;õhtu;Niitriviaalse;otsis
mittevastav;raevuhoogudest;vererõhu;järeltulija;koju;venelaste;jäädagi;lihtsalt
Tallinnasse;periood;Tallinnasse;reas;reas;üritas;täidistraadiga;korraks
nutma;uut;töö;tänavatel;signa;Peetrit;üldpalatisse;eestistunud
rusikad;moe;Hein;dressipluusi;parem;tunnistajaks;vaatepunkt;tühi
küsidagi;aasta;Seina;ülikooli;kindlasti;Pavel;Läänemaa;automaatse
õlgadel;osalemised;kodeeritud;suutis;torud;Maarjamõisa;hingamissageduse;keskkooli
ooteruumi;täna;tasandil;olemasolust;fundamentalistid;esmakordselt;sügisjooksudel;naise
Ansule;väljapääsuni;tuhatoos;homme;meeled;istusid;Seltskond;väljapääsuni
pikem;jalad;Lasydadaniilil;residenti;See;sõbrannad;Väljast;kolmas
kannatasid;puhuks;Vana;tekitatud;ellu;rebisid;jõulukaartide;pidevalt
kurdistatud;nurga;lapselapsed;esimese;-te;parkla;Sergejevitš;krõpsupaki
orgaanilised;mõõtme;Nimi;murduvat;toa;mõrkjat;Danielil;21
sigaretituhka;laevaremonditehas;intensiivravi;signet;vaatepunkt;mälestustes;hävimise;küsidagi
raevust;Tartul;hammaste;manööverdanud;surema;värvides;fotoalbumis;näidata
võõristust;erivärvilised;parkla;aknalaual;akende;vaikselt;Kuivakas;muutus
värsked;mõtles;kaladele;Seltskond;viie;teadmisega;slaavi;voodi
Tühjad;uurida;Probleemidesse;liftiga;aeg;Pjotr;konfliktid;Kumbki
etteheidete;antsu;näoilme;Daniilina;hein;laial;vana;
suitsuvorsti;Göttingeni;saledad;ärata;Taleest;Antsu;vormid;Pjotr
keskharidusega;Kõrge;põnevust;sadam;plekki;lahutatud;tunnen;rääkides
meenutustesseni;sugupuu;Narvast;edutamisest;kingad;sigaretituhka;ekraanil;küla
märgates;seen;vastutuse;korraliku;tunnen;Poe;mehaanilises;perega
tuju;kleiti;NKVD;linnaosa;ujuja;ettevaatlikult;kleidi;tugev
kaladele;liivasambast;lainete;praktiline;summutatult;parasjagu;keskharidusega;Möbiuse
