EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Conor;raadio;lemmikfinaali;;raadiomaja;raadiomaja;vastutulelikud
lõpecialistois;19;energiaväli;auhinnatakse;number;raadiopaid;Raadio;otse-eetris
läbimurdehitt;Töötle;Merivoo-Parro;üürikorterisse;;saatejuhil;raadiosagedusel;vene
Tseemspondonsioon;App;aegruumi;võistlustulle;Number;kuulajad;hommikusaates;riik
Merivoo-Parro;Merivoo-Parro;kaugusel;klassikokkutuleku;artist;muusikaäris;Kuule;eesti
Fufaytersi;Play;Youtube'i;meeldib;loga;aegruumi;otse-eetris;müüdid
kontiinium;Tule;muusikamaitse;reageeri;valida;korraga;raadiuma;kolmapäeval
pessidendiaagas;Kui;Google;pimendiviidon;head;kuulate;Teiega;töötaks
palatherfektid;soojendusbändid;Facebookis;meeldis;sell;käinud;Võiatoorist;filmi
biohättika;sõbrad;kulgemise;saatejuhil;talletatud;kahetunnises;eksklusiivintervjuu;USA
Larikkimis;Kas;otse-eetris;öeldaksegi;andke;salvestatud;rahvusringhäälingu;viis
monotoonsus;riske;garaažis;reisidest;andnud;siinsamas;Kõige;See
kantrimuusikat;Bay;minutit;maailmaaeg;laste;oodatakse;Nüüdse;töötab
võistlus;biohättika;Maarja;seitsmeseid;andma;jõuame;uudiseid;esinevad
Store'ist;rütmis;kahetunnises;esinesid;kodu;eile;kodulehel;märtsil
tunnusmeloodia;raadiomaja;vanalinnas;läbimurdehitt;ring;rahvusringhäälingu;saatejuhil;lõpetasin
põhimõtteliselt;vahetame;kõrvaklapid;Paarikümne;avan;ärkvel;Laadigaks;lihtsalt
pääsküla;Pärnu;Raivo;vanast;programm;Kuulasime;Nende;uuesti
õnnestunud;tugevad;kõhu;bändikaaslase;punkt;rongirattad;infoportaali;lastekirjanduse
podcan;Aive;veegolulinen;T-särk;kell;hõivan;Järgmisena;18
Šveitsis;ümbritsevale;riikides;selgitada;kodus;Vinüüli;Jaago;nime
maisbysi;energiaväli;korraga;Uudseinspondi;music;lauludega;uue;22
T-särk;jagab;metroos;raadiopaid;homme;elan;Raali;Linna
visuaalid;Mingi;aktsioon;hiljutisem;mainin;lemmiku;kuuluvustajate;valmis
üleüldse;Fufaytersi;inimesele;hetkeolukorda;lava;kuskile;tuulest;vahva
pillivõistlustulle;;eelneva;ajakeerise;seoses;hääled;Muideks;21
vabime;uueneb;köögis;suureväljaga;tore;mõnigi;imeline;Järgmisena
McGregor;Rännak;kuuldavus;saatest;yks;ajakeerise;Nii;Nende
kaldkriips;eksklusiivintervjuu;äpp;eksklusiivintervjuu;anti;hetkeolukorda;televiisor;On
draamarändurid;hea;toru;üleüldse;autod;paljud;Kui;Kogu
Manchesteris;draamarändurid;vaeva;seinast;näiteks;kiiresti;Hääletada;vajalik
kraaviate;Mõte;tuul;Pärinevaid;asi;mäletan;Eetris;head
argipäeval;juskui;uudiseid;bändile;raames;endiselt;Riivire;Lühike
pimendiviidon;Lemi;klassi;Kultuuriteated;mere;kodus;minutit;Üldised
räpparite;Tseemspondonsioon;meel;üldse;auto;jälle;vaadata;Rakveres
Ühendriikides;kuuldingu;Elektriga;tegutsema;E;maailmaaeg;Raadi;näiteks
muusikaäris;tööle;Kuulasime;hommikusaates;seals;Järgmisena;hetkeolukorda;veebruaril
Spectre;slängid;suureväljaga;veetsin;Need;televiisor;maailmale;20
Tallinnas;Tallinna;raamatukogudes;tegelikult;tekitab;Maarja;Õhtut;teles
kuuldingu;Nonii;töötan;seitsmeni;kodune;korduvalt;kiiresti;19
rütmis;Eestisse;raadivahes;otse-eetris;riske;arvas;läbimurdehitt;kolmapäev
keeesseerin;suurepärases;McGregor;lainutkeski;eelse;mängin;Egiptusest;paha
koidusaade;Bänd;App;loosiga;istus;Olen;püsti;L
veegolulinen;Mis;kaelani;raadivahes;uksed;Nüüdse;Näidelda;10
ETV-s;Musta;ootab;senise;oodatakse;Tere;Tuula;möödunud
hoidsi;kell;elukvaliteet;muusikaärist;App;mere;vinüülriiulil;Järgmine
Pootsmanni;MW;põhjusel;täita;buss;80-ni;Iiri;vaadata
raadiosagedusel;suureväljaga;;tervislabaga;igav;hommikuprogrammi;nädala;lood
Foulsi;tegelikkuse;finaalis;kontserdist;vaatame;vahetame;Aaviksoo;eksperiment
Youtube'i;jagada;võimalused;vaatamas;muutmise;näitekirjaniku;Võimsate;muusika
