EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
mutantdiskosid;kohtades;klubikultuuriteemaline;tähendab;Is;klubikultuuriteemaline;klubikultuurist;Lääne-Euroopas
Prive's;klubikultuurikontekstis;raadiokuulajad;tegelesid;defineerima;klubikultuurimaastikul;klubikultuurimaastikul;tõeliselt
popultuuri;harilikult;Raadio;mängiti;some;klubikultuuriga;klubikultuurikontekstis;tegelesid
Smenstrimistus;stiilitunnetus;huvitav;keeklubidest;ande;klubikultuuril;klubikultuuris;võib-olla
underground;popkultuuritund;noortekultuuris;ametlikematest;mana;klubikultuuris;klubikultuuri;inimeste
klubikultuur;kultuur;hipikultuuri;stiilidest;valida;klubikultuurikontekstis;klubikultuuriüritustel;niivõrd-kuivõrd
muusikaüritus;Meie;Sildvee;meeldib;head;klubikultuuri;klubikultuuriteemaline;juhtusin
kommertsialiseerus;detailselt;haridustasemega;süstimise;andmeid;klubikultuurist;klubidesse;seotud
kommertsaliseerunud;IC;subkultuurid;tegelevad;nimetatakse;klubikultuuriüritustel;sotsioloogina;raames
nädalalõpuvaba;mõjutatud;koolis;lähinaabritega;tube;klubitamine;klubimuusikat;Teie
difessioonist;Eestisse;tänava;meloodilise;maybe;klubistali;popkultuuri;tegelikult
kommentraliseerumaga;reivikultuuriks;Hallaste;aktsepteeri;defineerida;ühiskonnas;intervjuusid;vaikselt-vaikselt
noorsookultuur;glamuuri;sotsioloogina;klubikultuurikontekstis;fenomen;klubimuusikat;klubitamas;93
subkultuurid;Kas;klubides;tavalistele;sead;massikultuuri;nädalalõpumeelelahutuskultuuriga;tüüpi
Ractarane;tantsumuusika;elektroonilisest;keskperioodi;alternatiivset;klubitamas;ühiskonnast;kahjuks
reklareed;ühiskonnas;seltskondlik;klubitamas;vastavalt;keeklubidest;subkultuurid;Eestis
põhimõtteliselt;muutuvad;muusikaliselt;ükstaskõik;ground;seltskonnast;keeklubidest;jäänud
perioritiseeringus;võrreldes;meelelahutusasutuses;klubidest;vorme;popkultuuritund;noorsookultuuriks;alternatiivina
kommertlikum;OK;ülikooli;ametlikke;teks;kultuuriga;Raadio;tud
priotiseeringu;perioodiks;stiilidest;taustast;fakt;sotsiaalne;kultuurist;põhjus
klubikultuuriteemaline;-st;meeldib;konkreetsemalt;alternatiiv;raadiokuulajad;reivikultuur;kohalike
avangard;noortekultuuris;laine;soomlastega;tähendab;sotsioloog;hipikultuuri;lihtsalt
reivikultuur;aktuaalne;bakalaureusetöö;puldist;idee;kohalolijatel;massikultuur;91
enam-vähem;uusi;kuulame;põhiline;tooks;teema;klubisse;Lääne-Euroopa
ekstasiti;sõprade;klass;saata;andega;muusikaüritus;raadiokuulajad;nii-öelda
kommertsialiseeritud;Olete;nädalalõpumeelelahutuskultuuriga;USA-s-i;seoses;hipikultuuri;Meie;klubikultuuriga
džässmuusikapäevade;Teie;intervjuust;aktiivsemalt;ajuti;organiseerijad;Sellepärast;võetakse
küsimus;stiili;Tere;näite;näiteks;eesti;Kuidas;suhteliselt
üleüldse;kommertskäes;mõtlesin;tegelikult;asi;pidudel;Hausiks;esimest
Kraftwerki;inimene;reivikultuur;enesehoiakuga;raames;etnograafiliste;küsitlusi;some
ükstaskõik;uimasti;kõrge;iidseid;alternatiivse;meelelahutusasutuses;Amercaniseerumise;mõju
põhiline;-te;lõhna;erilise;saidid;intellektuaalid;kohalike;10
Suurbritannias;Aire;negatiivse;üleüldse;kindel;muusikatüüpide;seltskonna;meeldib
punkaritaustaga;noorsookultuuriks;nädalalõpuvaba;saatesse;probleemset;kuulasite;Samamoodi;huvi
nädalalõpumeelelahutuskultuuriga;Aga;saadet;populaarseks;Need;fännidega;tavakülastajana;tantsumuusika
rõhutan;hea;etnograafiliste;raadiokuulajad;detailselt;populaarseks;Teeme;popkultuuri
ütleksin;mainisin;töölisklassist;klubidesse;ankeete;suhtutakse;kuulate;mõtlesin
USA-s-i;Tekna;kerge;teadis;protest;noorsookultuur;kuulsamad;kolme
rutus;muusika;elustiilierinevus;klubikultuuriteemaline;aset;tellitistlikesse;Nüüd;käi
hipikultuuri;vana;praktiline;viisite;negatiivse;reivikultuur;Aitäh;jätta
Lääne-Euroopa;haridustasemega;fännidega;üldse;seatud;nädalalõpumeelelahutuskultuuriga;rääkida;varem
Tallinnas;erinevused;intellektuaalid;vistilkule;geenete;kohalike;Teie;rõhutaksin
elustiilierinevus;fakt;teema;globaalseks;nahvat;uudishimust;staartegijaid;sõnu
kommertsvarieerus;klubikultuurist;Raili;klubikultuuriga;-st;kutsunud;kommentaare;eesti
kõrgemate;Testis;mugavam;ekstasiti;inimene;suhtlesid;klubistali;pealegi
klubitamine;üritus;uurimusi;kommentraliseerumaga;autentne;Tere;stuudios;ettevõtmine
hüppelaudad;küsimus;suvi;kommertsvarieerus;maine;kõneldes;Maale;pidevalt
Tiitsein;vabalt;Lääne-Euroopas;levima;intrigeerib;maine;saatesse;head
kuvandite;globaalseks;levitati;hilisematel;taas;õhtul;Lisaks;täis
Väikestes;riikides;eritistliku;ajajärk;laineks;inimestega;taustast;-te
