EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;režissööripuldis;Saaremaalt;tähendab;;Saaremaalt;Saaremaalt;võib-olla
jõululaulude;direktor;Saaremaa;sülitada;signaal;Saaremaal;Saaremaale;surma-aastapäev
kantrimuusika;kaevu;kogemus;pereasjadega;head;käinud;Saaremaal;vahetaks
sümptoasime;Sharm;Saaria;musitseerib;hull;kohtub;Haapsalust;haridusmuusikaharidus
võimalik;pluusi;muusikakooliga;eraesinemist;big;kusagile;Saaremaa;jätkuks
kantrimuusikat;19;Haapsalus;meeldib;verivorst;täna;Haapsalu;teksti
õpetab;isaga;haridusmuusikaharidus;saatis;andnud;nime;Kohtla-Järvel;üks-ühele
kooliüritused;muutuvad;festivalile;meeldis;selged;rääkida;lauljad;töötab
õnnestunud;Kui;kooliüritused;Erakordselt;laste;küllakutset;Kuidas;tuntud
varietee;Midagi;saare;erakordselt;vale;Kuressaares;Ida-Virumaaga;ongi
sümpoosioni;spirituaali;Medell;meeldida;kodu;Rääkisite;lauluema;teatavad
üleüldine;ümbritseb;Kuressaares;kooliüritused;visa;linnast;Tallinnasse;See
mälestus;Kas;raadio;tegemisi-toimetamisi;programm;külas;Nende;lihtsalt
väsimus;Sa;Koolis;teadis;arvasin;kehilusse;lauluseliste;võtan
Kohtla-Järvel;inimene;folkmuusikas;teenides;eemale;meri;Esimesest;viis
kolasedaste;lapsele;perekonnast;musitseerisime;probleem;leidsite;Saaria;mõtlesin
Tartšvirid;TV;õppida;rahvariided;tähendab;geograafiliselt;Aitäh;19
show'd;Oled;õhtul;öeldakse;idee;Saaria;Meie;metsa
lõppkokkuvõttes;Koolis;Sirje;džässiklassika;tekib;teavad;Seepärast;leida
mõtted;mälestus;linnast;sõbralik;kodus;kadunud;Pärnus;esimest
varietees;väike;toimus;üldse;variatest;kajakas;Näiteks;pidevalt
täielikult;õppida;kontserdid;küllakutset;anna;mäletan;kirjutab;tekkinud
mõistsin;Tema;teenused;esinesin;lahked;Oled;öelda;võimalik
meloodiajoonis;ela;katsetatud;haridusmuusikaharidus;võimalik;Soomes;Lääne;aja
TV;Seal;Stalisega;asukonkurss;ideede;mälestame;häälele;Nende
Tallinnas;Oil;karjääri;tänatud;näiteks;sõbralt;Nüüd;lasteaias
öeldakse;Oht;jääst;hilisem;intuitiivselt;põhikoht;raadiost;Saaremaal
õppis;rahvariideid;tuntud;kestrite;asi;maakonna;Kuressaarest;hästi
tõed;suuremat;kultuurimaja;ääretult;vajadus;küsis;Kuidagi;mõju
Tartu;Ugala;isale;pisikesi;usu;paneb;tegelikult;proovin
jõuluõhtu;liikumist;Tallinnast;karjäärile;last;Haapsalus;kusagile;head
tähistaevas;tähtis;Karus;laulukesi;kindel;hommikul;Mulle;Karus
Kuressaare;iseendaga;Mihhail;mõtteni;sea;kandma;Pealegi;Haapsalus
džässiklassika;vana;huvitav;sektide;Need;Gunnar;inimesena;nime
psühholoogilist;lastekeeles;klassikaline;lauluseliste;show'd;hukka;haridusmuusikaharidus;keskkool
ümbritseb;tööl;Pärnu;sõbralt;iseendaga;Tallinnasse;meloodiajoonis;avastan
mälestused;pedagoog;materjali;lõpetaksime;inimene;ketrab;Tartu;bussi
maatööd;muutuste;eriline;muusikastiil;iseennast;sea;küsisin;muretsege
võib-olla;džässiklassika;Kuulasime;raadio;annab;elus;Erakordselt;tuntuks
Ida-Virumaa;kandma;Rääkisite;mängisin;pakub;venitasin;tuntud;Leninist
linalakk;hingele;Ida-Virumaa;eraldi;toorest;elukogemusi;kaasa;kasvatasin
muusikas;kasvatuse;süsteemi;ühtemoodi;saablembeline;Kohtla-Järvel;Naabrimees;tegelikult
mõtetesse;Kõik;kehilusse;koolist;profession;unustad;Eesti;Kivi
haridusmuusikaharidus;õpetama;Steineri;saablembeline;heade;ajal;kontserdid;lood
laupäeva;pind;Tartu;sümptoasime;pind;esimeses;Esinemisvõimalusi;Paulus
aval;Pärnu;juurusliku;eemale;Seal;populaarsus;keskeprogrammi;muutus
teati;muusikakooliga;psühholoogilise;vabadel;tekstid;kutsusid;saanudki;kolmeteistaastane
päevade;psühholoogilise;hääleefekte;meloodiajoonis;kasutada;tähtpäev;tantsusoliste;On
spirituaali;Naabrimees;restoranist;seiklema;Näiteks;maaeluga;Vabariigis;kala
küsisin;signaal;jõuluõhtu;närvipinge;sealset;samm;Soomes;töötada
