EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Andrea Falconieria Beation;õhtu andma barokkmuusikafestival;õhtu toimuma barokkmuusikafestival;järjest tooma 2010;üllatav number pass;kuulama barokkmuusikafestival möödunud;käima kuulama barokkmuusikafestival;juhatus klassikaraadio täna;Jon Mitchell võib-olla
Singers New York;kontserdiprogramm Michael praetoorius;hea klassikaraadio kuulaja;mari kalkun põhiliselt;jutt üllatav number;viimane kontsert klassikaraadio;ima barokkmuusikafestiva viimane;kontsert klassikaraadio kuulama;meel tänane kontsert
bioon Jond auland;kontsert algama kell;õhtu viimane kontsert;Matsket keskenduma konkreetselt;saatmine number pass;klassikaraadio kuulaja algama;kontsert klassikaraadio kuulama;Natalja Gutman klassikaraadio;meisterlikult silp laulma
mõte Natalja Gutman;vältima kontsert autentne;kahtlemata huvitav kontsert;ütlema kaks folklaulja;number pass laul;Eesti Kontsert barokk;sümfooniaorkester barokkmuusika esitus;klassikaraadio stuudio Eesti;barokkmuusika festival võib-olla
phonyker Estonia kontserdisaal;noor eesti folkmuusik;näiteks käesolev festival;repertuaar põhiliselt keskenduma;number pass mängima;kontsert selgesti kuulma;viimane kontsert klassikaraadio;Mustonen juhatus klassikaraadio;esitus väga-väga põnev
bass Joel Frederick;kaks vokaalmuusikaõhtu saksa;võib-olla õppema barokk;esinema tuntud muusik;andma lõunam temperament;koorimuusika peastipendium järjekindlalt;klassikaraadio saade täna;klassikaraadio kuulama 23;valik võib-olla sageli
inglise eufoonium toos;festival korraldaja teadma;esitatav muusika eripära;Karsnek lõppev barokkmuusikafestival;faktuur erinev karakter;rahvusvaheline koorifestival saatofjorot;Bachi esitama barokkmuusika;barokkmuusikafestival kontsert nägema;festival võib-olla festival
hävener inglise helilooja;divert mento ev;nädal kaks vokaalmuusikaõhtu;Mariin surema seitsmeteistkümnes;vormel järgima tekst;esineja tüüpiline barokkmuusikamängij;koorifestival saatofjorot Saksamaa;Eesti Kontsert barokk;kontsert põnev kindlasti
partonoomieutrombochino Adrian Pille;personaalne seos muusika;euroraadio kontserdisari märtsikuu;aasta puhkpilliorkester kuulutama;null viis saade;nädal kaks vokaalmuusikaõhtu;silm kõrv barokkmuusika;muusikutas kriitik klassikaraadio;väga-väga põnev teisipäev
steriilne muuseumieksponaat hõng;klassikaraadio stuudio liituma;kavandama vaatama esineja;hetk intervjuu salvestama;pass laul saatmine;festival ootama rääkima;Eesti Kontsert barokk;kalkun autorilooming klassikaraadio;väga-väga selge ettekujutus
Bob Dylan asi;kasvama sümpaatne muusikaline;muusikalinum programm panema;York kvoiziza repertuaar;seid element väike;dirigent koor Tallinn;hea klassikaraadio kuulaja;Mustonen juhatus kontsert;aasta 1529 noorem
Orlando di lasso;kindlasti kuulma tõeline;maailm kontserdisaal sündmus;sen saatma erinev;kombinatsioon otsima laul;osavõtt solist esitus;muusika tänapäev võimalik;tüüpiline barokkmuusikamängij kaasaegne;kuulaja huvitav fakt
artikulatsioon nüanss rohkus;edendamine stipendium pälvima;võib-olla vähemus esindaja;Konstantin Türnp koorilaul;element väike risk;toimuma Estonia kontserdisaal;Eesti folkmuusika mari;kontserdiprogramm Michael praetoorius;kell 19 Estonia
Beation Mariin kontsert;Jon hävener inglise;näiteks Andrea Gabriel;Tartu poistekoor lisama;järgima tekst kalduma;Beation Mariin kontsert;Fredrik soni kontsert;kuulama näiteks Anna;Prantsus-maa tuntud sopran
teos insener Preiefory;arendamine mõtlema aasta;kuulama kalkun kontsert;Bachi soolosüüt tšello;üheksa null viis;sümfooniline orkester tõstma;vähemus esindaja barokkmuusika;Tanel kadalipp kontsert;ülesehitamine järjepidevus hoidmine
iranud lill Redricssen;tähistama tegelikult helilooja;seisma parem laulma;tekitama barokkmuusikafestival raames;subjektiivne arvamusavaldus konkreetselt;euroraadio kontserdisari märtsikuu;ühendorkester pühajärv puhkpillipäev;Bratoorne kontserdiprogramm esmalt;huvitav kontsert meeldiv
vokaalansambel sing phonyker;esinemine teatraalsus asi;tekkima steriilne muuseumieksponaat;Eesti mängima kaheksakümnes;null viis internet;panema Bratoorne kontserdiprogramm;panema Bratoorne kontserdiprogramm;kuulama 23 veebruar;19 Estonia kontserdisaal
Monte Vert maailm;lausa muusikaline eep;Jon Mitchell võib-olla;Eesti folkmuusika mari;ütlema kava kontekst;Liit koorikonkurss Grand;bassilaulja lautomängija kontsert;Pille Vara barokklaul;orkester tõstma pilv
Orpheus jääma Orphia;vokaalnumber eraldi vähe;kontsert algus mainima;abi lihtsurelik nõidumine;logistiline tühimik nii-öelda;kontsert toimuma täna;seitsmes sümfoonia osa;kontsert täiendama Irene;otsus 2010 aasta
sündinud Jon hävener;esinema lava jõudma;folkloor traditsioon eestlane;Kaczyin tore kaunistus;teos insener Preiefory;kandma alapealkiri Bach;ansambel kontsert Mari;neljapäev Eesti filharmoonia;nii-öelda vokaalne akrobaatika
barokkmuusika festival mõte;kava vähemus teos;kontserdisaal neljapäev Eesti;improviseerima Giulio Kaczyin;sen saatma erinev;kontsert täiendama Irene;kooris õige aeg;märtsikuu kontsert käima;peastipendium järjekindlalt eesti
fonikar esinemine teatraalsus;sõna tänapäev meel;spetsialiseerunud esitaja tänapäev;ilmselt barokkmuusikafestival omapära;Preiefory Jeruusalemm tore;Frederik soni kontsert;kaks vokaalmuusikaõhtu saksa;mängima Tallinn kammerMonik;võib-olla Bob Dylan
kontsert alapealkiri Bach;phonyker teisipäev Estonia;friik natuke kontserdipublik;ümbritsev kultuuriruum tiitel;realine vahemaa vajalik;sopran kindlasti kuulma;hämmastav laulja tenor;jõudma euroraadio sari;kolmas märksõna nii-öelda
kontsert mõte risk;redel mõtlema kava;hindama koor orkester;meisterlikult kasutama Chile;ülemine register arvama;Hispaania eesti solist;Estonia kontserdisaal neljapäev;pidulik aastakontsert kuulutama;poolteist tund võib-olla
Anna Pilsm Emilia;sümfooniline orkester tõstma;temaatika rääkima natukene;dirigent sageli juhtuma;paber eeskätt tekst;aastakontsert kuulutama koorija;kriitik klassikaraadio saade;kalkun musitseerima õhtu;võib-olla kuulaja huvitav
andma lõunam temperament;seos esinev tänapäev;inglise ballaad saade;kontsert Gustav Ernesaks;akrobaatika näiteks esitama;huvitav kontsert Ireen;koor juga Andres;rääkima Igor Karsnek;kogumik aasta 1529
eriline mõte Frederik;hiilbopsinger Tartu rahvaülikool;saade teema stuudio;kõrvalabidirigent Tartus korris;programm panema nutikalt;kontsert rääkima Igor;puhkpillimuusika aastapreemia musitseerima;nädal kaks vokaalmuusikaõhtu;võib-olla sageli esineja
I Joel redel;elama vaimsus sisemine;vaja laskuma vokaline;pealkiri Frederick soni;eeskätt tekst sõna;oboe lit Itaalia;Gabriel Schubert laul;Bach poeg esinema;Mitchell võib-olla Bob
pealkiri Orpheus I;nimetama tänapäevane personaalne;kontserdiprogramm Michael praetoorius;Saksamaa preemia tubli;näiteks valima tiik;käima kuulama immo;kontsert rääkima Igor;parafraseerima kontsert pealkiri;võib-olla natuke lõppematu
mäng natukene kurb;muusika pabistama millegipärast;kontserdijälgija tavaline emotsioon;segi 15 sajand;huvitav kombinatsioon otsima;Andres Mustonen festivalieelne;euroraadio sari muusikalinn;Narva koorijuht Mihhail;esineja valik võib-olla
võib-olla diktor kindlasti;lava jõudma esinema;element väike risk;Mustonen festivalieelne intervjuu;risk kontsert meeldiv;pälvima Narva koorijuht;koorijuht Mihhail korjušin;kontsert koolitusprogramm Eesti;seitsmes sünnipäev võib-olla
osa hästi õnnestuma;Mustonen juhatus kontsert;itaalia muusika Kaczyin;barokkmuusika repertuaar segama;kaks asi tase;Fredrik Xani bassilaulja;kooriühing Kaala kontsert;tänane kontsert noor;tühimik nii-öelda kuulaja
asi tase lihtsalt;professionaalne tase täna;ainus eesti koor;Saade aitama mängima;laul saatmine number;publik täna õhtu;spetsialiseerunud esitaja tänapäev;juhatama ühendorkester pühajärv;sageli festival armastama
Orphane laul kujutama;konkreetselt barokkmuusika tohutu;muusikalinn Tallinn projekt;janu esmakordselt hirmujumalanna;esitus keeruline subjektiivne;kirik kontsert jätma;hea aasta kontsert;muusikalinn Tallinn projekt;omavalitsus liit Nopri
ütlema sage külaline;sündmus koorimuusika edendamine;põhimõtteliselt erinev grupp;mari kalkuniansambel Mari;unustama valvur ülesanne;Vara barokklaul saatma;avamäng ooper 50;Jeruusalemma olustik hääl;mõte Natalja Gutman
tihtipeale nägema uudistesaade;maailm tuntud vokaalgrupp;aeg jõudma kuulama;Šveits Paula poolaster;mainima esinema seisma;Robert staakia kontsert;Claud arimaa flööt;Annelistraks aasta dirigent-muusikaõpetaja;kõnelema immo Mihkelson
