EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;välksilm;Silver;tähendab;;Ükssilm;Ükssilm;jällegi
helirežissöör;Kui;silver;Kadri-Anni;tähendab;saapasäärde;Kuuldemängu;Väikese
võimalik;Kas;admirali;meeldib;tekib;verivaenlase;kuuldemängu;Ühesõnaga
mürmagoonia;;Kadri-Ann;kümnevase;tore;röövretkele;Ühesõnaga;nimelt
tuuaad;Kadri-Anni;admiral;välgukiirusel;võimalik;mereröövel;mereröövlitest;Eelmises
möirgab;Ega;Kadri;mariannilt;kindlast;pantvang;mereröövel;järgib
hinganito;jalga;Adrian;mereröövli;pakub;kirdetallu;meremehekirstust;nime
valgevatsa;Aga;Selde;röövretkele;habet;lunarahaks;mereröövli;tüdrukut
Adrian;Kristiine;Kadri-Anni;üldse;hirmsatest;papagoid;Vaata;külalisi
Jack'i;Lõppes;mereröövli;näitan;koju;teepirukaid;Röövid;Laura
tõepoolest;hoiatab;meremehe;merede;parem;Silver;Keegi;näitan
võib-olla;vana;Andres;maskeeritult;esineb;piiluda;Kuigi;reisiseltskonda
Lõppes;Keegi;meremehekirstust;leppinud;lapsed;maskeeritult;hirmus;tüdrukud
tähendab;känd;pärida;Igaks;See;kaugusest;tikkerpalu;süda
kirevase;Mida;kadriannile;riisipirukaid;ähkimist;kadriannile;röövretkele;reisiseltskonna
mereröövel;välgukiirusel;kaubalaevast;Ükssilm;tooma;silver;kaubalaevast;karvavõrdki
saapasäärde;kassi;kolmas;mereröövel;nimi;riisipirukaid;Kadri-Anni;äkki
meremehekirstust;Mis;vaarial;mereröövlitest;au;odraiva;näinud;nimi
Roosileht;Kadri-Ann;küsimist;parimas;tea;kirevase;silmad;viis
üldse;tore;kartmatu;reisiseltskonda;paraku;preilid;seegi;koju
Röövid;osa;mereröövel;verivaenlase;hirm;põnnine;Mulle;Ja
tikkerpalu;verivaenlase;otsima;kaugusel;verivaenlase;Eelmises;Väli;üldse
lampjalg;Mul;mereröövlitest;valgevatsa;valge;silmad;välgukiirusel;Christine
maaisand;esine;Ükssilm;kirevase;viie;mereröövlitest;raamatu;Väli
inkognito;möirgab;põnev;õueväravasse;ino;raamatu;jalgsi;Kadri
mereröövli;Rico;äkksea;tavaline;meeldib;pööningult;mängib;saapasäärde
merede;nime;piiluda;tikkerpalu;maskeeritult;karvavõrdki;Kuuled;mängib
jaapargood;meremehekirstust;erilist;silmad;seegi;mereröövli;jällegi;Silver
lamp;esineb;otsib;raamatu;lamp;tikkerpalu;õue;Meil
incognito;Kuigi;hirm;Felslandi;võib-olla;hirmsatest;ammu;otsiks
valjugesimise;Kaks;hirmsam;kuuldemängu;ainetel;ähkimist;lunarahaks;osas
kaubalaevast;parem;isand;lunamaksuks;koer;meremehekirstust;õueväravasse;kõnnak
papagoid;tunneb;mõte;inkognito;admiral;õueväravasse;Mihkel;silver
aidas;tuuaad;saapasäärde;reisiseltskonna;merede;hirmsam;saapasäärde;mõte
kõrb;koer;kindlast;valgevad;incognito;möirgab;Kukk;Rico
välksilm;Nii;hirmus;Väikese;kaugusel;hirmsa;ütles;Trepile
maskeeritult;liigutab;merede;möirgab;esine;selslandi;karvavõrdki;kassi
lampial;Siin;selslandi;Kuuldemängu;tunnen;mürmagoonia;riigipirukaid;Jack
känd;silver;esine;esine;otsima;kostubki;Siin;au
esineb;võimalik;Karl;julgema;niine;Osades;kaugusel;Adrian
välgukiirusel;kostubki;süda;dramatiseeri;loom;hobune;võtab;kaugelt
äkksea;kaugelt;röövretkele;tunneb;silmad;rattu;meeldib;ütles
tüdrukud;Väli;kindla;mööblit;kannata;riigipirukaid;Väikese;liigutab
tuuled;Getter;kirdetallu;jalgsi;vatsa;mariannilt;pööningult;Mida
odraiva;häälega;pakub;piiluda;nime;loomi;valge;põll
natukene;Meil;salu;ütelda;teene;põnniks;põli;küsimist
osas;poiss;Nyyd;Eelmises;viis;lampjalgu;Nii;jalaga
kirdetallu;aardekaarti;aidas;Mees;aknast;Kukk;üldse;miili
hirm;nimelt;muretse;jaapargood;ammu;näinud;viis;häälega
Trepile;koju;küsiks;selslandi;kindla;Felslandi;põnnine;Ükssilm
