EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;töötatud;raamatutest;tähendab;;kogutakse;raamatutest;võtan
Malcolm;Tinapliiatsiga;raamatukauplusse;sõitsite;number;kunstiga;raamatust;kuskilt
Nädalalõpud;auster;raamatukogust;muinasjuttu;andes;inimestel;Raamatute;eesti
võimalik;Kui;raamat;sõbrale;head;loomingulised;raamatusse;Nendest
nädalalõpupidu;konkreetse;raamatu;meeldis;vaated;kogudes;raamatuks;raamatukauplusse
käesoleva;Peab;raamatut;autorijärele;isend;Koguteoses;raamatule;kaunis
sotsialism;sõbrale;raamatukogu;raamatukauplusse;una;kunsti;Raamat;kujutama
hambrinojessi;1901;raamatuid;viitsütikuga;iseks;koguja;raamatuid;kasutavad
impulsid;inimene;raamatud;üksikoleku;diskreetne;kogume;raamatut;pakkuda
kodanikukalduvustega;kogus;raamatute;teadsin;intel;ruumil;raamatukuju;viis
võistluse;tellinud;raamatuga;nüüdisaega;selged;käesoleva;raamatute;Kõigepealt
õuemärki;väike;raamatukogus;näide;vale;inimesele;raamatud;käigus
advuste;Raamat;raamatukokku;tagalasse;vorm;kogunud;raamatuga;Niisiis
lausemünt;Sa;raamatust;tegelikust;kodu;arvates;raamatukogust;mõtlesin
väärtuslikum;ridades;inimene;kahekesi;diskreetset;kogumiskire;raamatukauplusse;See
tänapäeva;Tööd;raamatule;sõbralikku;ideel;inimese;raamatumaal;ilukirjanduses
mõtted;Minu;raamatuks;muusikateose;tähendab;isikut;raamatukokku;kasutada
täheleraamat;ümberringi;inimese;delikaatne;art;inimesel;raamat;Saaremaal
raamatumaal;tööl;külast;tegelikult;kodus;saamahimust;raamatu;valmis
maailmakirjanduse;mehe;küla;konkreetse;iseendale;kõikvõimalikke;Aadu;On
marksistide;nõuded;koguja;võistvalgary;seoses;kogus;raamatukogus;Nende
lehekülge;töö;inimesele;peegeldab;võimalik;kujutama;koguja;probleemi
Öeldakse;uusi;inimesel;rehkesid;näiteks;asutas;kirjanikku;võimalik
öeldakse;Aga;raamatukogud;ühistöövorme;son;mitmelgi;Sellepärast;võtame
Tolstoi-ist;Tema;koguda;tsaariajalgi;annan;lõi;täheleraamat;lahku
rütmis;kalapüüki;raamatusse;öeldakse;advuste;läikivaid;kogunud;armulised
Desdemona;Nõia;isikut;üldse;asi;huvi;Koguteoses;maailmakirjanduse
kirjandusteooriate;Teie;kogutakse;mitmelgi;usu;inimesi;liibriseid;esimest
Ruhnu;Oma;inimesi;iseendale;mere;kogustes;asjad;Ameerikal
kümnendikku;suurt;raamatukogude;lausemünt;kodust;rahvale;kogume;märgitud
lõhnu;Einstein;raamatumaal;väetise;Need;ruumi;Kirjanikul;võtate
väljavõtted;Harjumaa;asju;tarbematerjali;vormid;vormi;Kuid;hästi
transistorraadiod;hea;inimesed;mumeelest;Einstein;koguda;kogutud;lihtsalt
käekiri;üksikoleku;asjad;viljapeksutalgud;inimene;otsestest;rahvakirjaniku;külast
Muidugi;töötas;rahvakirjaniku;doosiga;arv;rahvas;kirjanikuks;teada
Saaravad;isikut;Aadu;noortest;teate;huvitas;Nendest;haraka
pareedest;võrreldes;Andersson;väikesesse;pakub;inimene;Üks;riigist
põgenes;jalga;kirjanikul;paigutada;autogrammi;palju-palju;Siin;leidmisele
salutuste;Tuglase;asja;püssirohtu;alustel;leidmisele;kodust;uuesti
tõepoolest;No;kirjanikku;raadioga;visata;mahtunud;asju;võib-olla
rahvaseaduses;tuntud;kogunud;ääretult;teki;otsid;isikliku;12
Finlandia;kampa;omanikust;äkise;nisust;huvitaks;inimesele;14
võib-olla;isend;rahva;joonisesse;koju;kogust;Nende;püüdnud
Viikiandid;vaja;kogutud;lausetes;kasutada;ilukirjanduses;tahaks;Alt
Liibüas;inimese;inimestel;Kodanlikul;Näiteks;leidnud;kogudes;tuntud
Horisont;Malcolm;huvitavat;lausete;aeda;raamatumaal;kodus;näiteks
läänerannikul;43;raamatukuju;sõites;probleeme;asjale;lugeda;Einstein
moe;pühaduse;rahvas;Kümnemeheline;kodud;art;Nõia;inimestel
raamatukogud;raamatukogus;huvitav;paljude;helged;huvitama;Tammsaare;kogutakse
Kümnemeheline;;Inimesed;ühisaitamise;ütleme;rahva;mänguraamat;inimesel
