keyphrase;score
budapestist finantsiliste;0.9572
küllaltki soliidse;0.9528
sõitsime budapesti;0.9523
debretseni sõitsime;0.9522
45 rahvalaulukonkursil;0.9511
doonolejal parlamendihoonele;0.951
11 leidis;0.9507
siiamaani suurimaks;0.9504
parlamendihoonele kaunis;0.9497
piiramaks seatud;0.9494
kammerkoorikonkursist kuus;0.949
sõitsime depretsenist;0.949
esines avangardprogrammiga;0.9489
osalesime kammerkoori;0.9488
konkursil veidikese;0.9488
lõuna-karoliina kontsertkoor;0.9483
koolidest antseedi;0.9483
välismaal auhindu;0.948
itaalia meeskooriga;0.9479
debretsinis esinenud;0.9477
meite dirigentide;0.9475
festivalidest taseme;0.9475
peenemaid nüansse;0.9469
rongisõit linna;0.9468
antseedi juhatatud;0.9466
täitsa serenaad;0.9465
budapesti televisioonile;0.9463
viimase lauretele;0.9462
muusikapärastest laulsime;0.9462
publikkusin paat;0.9458
müüa budapesti;0.9456
sobis värvide;0.9456
kammerkoorikonkursil 150;0.9455
konkursi paratamatult;0.9455
üldse teada;0.9455
oodatakse festivalidest;0.9451
momendiga tormis;0.9449
folgikategoorias lihtsalt;0.9449
käinud rauaneelistegi;0.9448
kontsertkoorid üldse;0.9447
lõpetasime noodist;0.9444
siinse bulgaariast;0.9443
laulsime britteni;0.9441
12-ni võeti;0.9437
tükki konkursist;0.9437
folgifestivali kuulutati;0.9435
soovintsised toredamatega;0.9434
jõudsime debretseni;0.9434
tööle kultuuriprogramm;0.9434
videomakile kohaliku;0.943
kaunikesti pimedasse;0.9429
olulisem lauljatel;0.9428
pimedasse momentidel;0.9427
rajoonis majakarpide;0.9427
ungari muusikapärastest;0.9427
üldse järjekorrast;0.9424
küljed esile;0.9424
üheksandal kammerkooride;0.9421
budapesti viimasel;0.942
zhüriiliikmed veidikese;0.9418
ehitati partituuri;0.9417
euroopast võrdlemisi;0.9417
konkurss osalesime;0.9416
punkt lõuna-karoliina;0.9415
jälle publikuks;0.9415
tormise käsikiri;0.9415
laureaatide kontserdil;0.9413
10 sõitsime;0.9413
minutit kohustuslikke;0.9413
järjest pluss;0.9412
kestab 14;0.9411
meeldisid ingelema;0.9411
lühikese programmiga;0.9409
tugevamad kartsime;0.9408
rahvalaulude osas;0.9407
hästi laulsite;0.9406
lauretele kontslaseni;0.9406
kohad kaba;0.9403
esitas moorast;0.9403
käis kursis;0.9401
kogenud esitusi;0.9399
naiskoor konkursist;0.9396
veena partabki;0.9396
paremini näidata;0.9395
delegeerida niisamamoodi;0.9395
seitsmendal serenaad;0.9391
pingesse sattuda;0.9389
sattusime serenaadi;0.9388
žüriil veidi;0.9388
ingerimaa õhtud;0.9388
kuulsin publiku;0.9386
öelda debretseni;0.9384
kultuuriprogramm lõpuks;0.9383
seitsmendast 12-ni;0.9382
rahvalaulukonkursil osales;0.938
külg olulisem;0.9379
kuulnud tasemest;0.9378
videolindilt võeti;0.9377
budapesti jõudnud;0.9377
no altarid;0.9377
arvestuse loeti;0.9375
päev kammerkooridega;0.9374
aset folkloorifestival;0.9373
veidikene suurem;0.9373
esitasime eesti;0.9372
tormist vanemat;0.9372
debretseni kuuendal;0.9372
festivali toretsevad;0.9371
koore festivalidel;0.937
täpset reglement;0.9369
esinenud filipiinide;0.9369
esimest preemia;0.9367
konkursid ungarlastel;0.9364
teoseid kuulas;0.9364
depretsenist kaba;0.9363
rahvalauludel ranged;0.9362
muusika zhüriiliikmed;0.9362
suurem kontserdi;0.9358
debretsinis maksimaalse;0.9357
näha esinemist;0.9356
tervitada kontsert;0.9355
preemia kuldmedali;0.9354
kriterite victoriat;0.9353
kooride konkurss;0.9352
pela partabki;0.9349
kuldmedali meiegi;0.9345
kooriliga plovdivis;0.9345
moel kontserdisaalis;0.9345
veidi täpsemalt;0.9343
laulsite gennadi;0.9343
estonia kontsentraadist;0.9341
ilusad elamused;0.9341
ülikooli videomakk;0.9339
veljo tormise;0.9338
hoida publikul;0.9331
õnnestub montaaž;0.933
päev seitsmendast;0.9326
võimalus sattusime;0.9326
peela päratabki;0.9326
autasu pingele;0.9324
zürii liikmed;0.9322
kammersaal seleta;0.9322
keskendumisvõime žüriil;0.932
maailmas kõrge;0.932
saalis proovile;0.9318
vaade doonolejal;0.9318
meilegi tähtis;0.9317
õhtul laureaadid;0.9317
neljas koodis;0.9314
soliidse punkti;0.9305
meeskooride kategoorias;0.9301
koori jugoslaaviast;0.9301
punkti meistriks;0.93
publik žürii;0.93
asjad meilegi;0.9295
kontsertkoor houseni;0.9295
12 õhtul;0.9291
meeskoor ütles;0.929
plaadifirma budapesti;0.929
üldiselt üpris;0.929
kriteeriumitele esimene;0.9286
kooridest peela;0.9284
korda hüüda;0.9283
mustamäe rajoonis;0.9277
ükski kooris;0.9269
üldse toimusid;0.9268
hotellis buda;0.9268
10 minutit;0.9265
aastatel nähtus;0.9265
teoks folgifestivali;0.9265
sümpaatne estonia;0.9261
kolmekordselt pärjatutena;0.926
algasid üpris;0.9259
budapesti raadio;0.9257
siingi proovida;0.9257
konkurss meite;0.9245
britteni konkooli;0.9239
kammerkoorile ellerhein;0.9233
mainega debretsinis;0.9231
arvatud laureaatide;0.9229
jugoslaaviast kutsutud;0.9228
plovdivis konservatooriumi;0.9225
üliõpilassega neljas;0.9223
viie lisapalaga;0.9221
täis budapesti;0.922
kontserdist viimase;0.9212
tugevam 75;0.9207
finaalid lauldi;0.9206
folkloorifestivalil käia;0.9196
suuda hinnata;0.9193
edukalt koori;0.9187
10 lauljaga;0.9146
lõpetame festivali;0.9143
proovida esimene;0.9133
võitnud välismaal;0.9121
akadeemia meeskoor;0.912
erinevates linnapaikades;0.9116
kohaliku ülikooli;0.907
jäeti eelvõistluse;0.9042
savena 10;0.9001
