EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Olli Rehn ütles;Tarandi jutule sõjaajaloomuuseum;aastal Laidoneri muuseum;presidendikandidaat Lemon katseitsi;intensiivset tööd varem;seisuga Eesti riikide;õhtust Eesti raadiouudiste;Venemaaga CNN-ile antud
Singapur Hongkong Luksemburg;USA Üürnike liit;Tere õhtust Eesti;Eestis toimima Jätkame;fakte graafikuid arve;Eesti raadiouudiste toimetus;Eesti Raadio uudistele;kavandatud veebruari-märtsi piirkondlikul
näed tulemust eleme;näitaja rahvuslik koguprodukt;Eentalu Eesti 2007;Päevakaja stuudios Riina;parandamine No momente;Eesti rahvusvahelise konkurentsivõime;Eesti raadiouudiste toimetus;suhteid Venemaaga CNN-ile
Marje Josing rõhutab;kella seitsmest Lapsevanemad;Eesti raadiouudiste toimetus;20 seitsmekümnekohalise näitab;tagastada tagatud käsitletav;Eesti võrreldes aastaga;konkurentsivõime aastaraamatut 2007;Haagi tribunaliga täielikult
Rehni sõnul Serbia;informatsiooni Ühismõõtsustatud riigid;Riina Eentalu Eesti;Aiovas annaks kandidaadile;sündmusi otsustavust hetkel;Eesti suuruse riigile;2007 Eesti edulugu;Homme Ida-Eestis sadada
Johan Laidoner Vabadussõja;Üürnike Liidu tegevjuht;Joonatan Austraaliast Aasta;Eesti hai proovinud;On objektiivselt laske;otsustavust hetkel Eesti;Eentalu Eesti 2007;tutvustati Eesti rahvusvahelise
New Hampshire Aiovas;last Kas täna;Ajakirjanike ühingu aastaauhind;mängufilm Sügisball räägib;inimesi aidata Et;Liidu riikidest Eesti;Eesti 10 Võrreldes;13 aastat nii-öelda
Rehn ütles Enne;rahvusvahelise konkurentsivõimet edetabelis;Austraaliast Aasta filmiajakirjanikuks;ütelda film sattusid;täiendada Teoreetiliselt usun;aasta seisuga Eesti;Riina Eentalu Eesti;väga-väga paljudel juhtumitel
marssalikepp taskus näed;vaatab autiitli saanu;Eestist Keskkonnaministeeriumi jäätmekäitlejate;film Sügisball laialdase;asja seaduse alusel;riikidest Eesti 10;olukorda Eesti 90;hetkel Eesti riigi
diaga õigusi tegelikult;Lausanne'i juhtimisinstituudi analüüsil;õhtust Eesti raadiouudiste;Serbiaga jaanuaris Laienemisvolinik;abstraktseks sündmuseks On;mõelda olukorda Eesti;Raadio uudistele Tartust;kindlasti taaskasutuse kohustus
kahtlustatava Ratko Mladić;riikide konkurentsivõime edetabelis;Liidu riikidest Eesti;Hampshire'is algas hääletus;sündmuseks On objektiivselt;Eesti väike riik;tutvustati Eesti rahvusvahelise;viis protsenti tagastatud
pidulik lindilõikamine Lottes;New Hampshire Aiovas;Laidoneri muuseum remondis;Keeduse tõsielufilme Joonatan;See film ootame;mõnegi asjaga Eestis;konkurentsivõime aastaraamat 80;2009 aasta septembris-oktoobris
Keeduse tõsielufilm Jonathan;aasta parimateks Sulev;Ameerika ühendriikidest Eesti;Näituse avas kaitseminister;noorte avatuks homme;näitab edumudeleid Eestis;tähtis Eesti Raadio;hetkel Eesti suuruse
Boriss tuhhi Tartus;teaduslik infrastruktuur Teel;Eesti võrreldes aastaga;vabadussõjaekspositsioon kombel täiendada;vaatab autiitli saanu;õhtust Eesti raadiouudiste;Rahvusvahelise konkurentsivõime aastaraamat;normaalselt võib-olla paari
