EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;maagiat;eurosonic;vabaaiakest;;eestisse;eestisse;raadiol;lääne-euroopat
läbimurdesingel;liikmete;lääne-euroopat;meisterjaanieilne;case;holland;eesti;rahvusringhäälinguprodutsent;võib-olla
merivoo-parro;piisavalt;muusikatööstuse;konkurentsitult;the;eestlasest;eestis;otse-eetris;tänavamuusikalid
buckingeitsentiderildil;alternatiivrokkbändid;ootama;kroonigeni;two;üle-euroopaliselt;üle-euroopaliselt;raadio;rääkides
murrendamine;toit;jääme;muudofjedes;artist;otsesaatetundi;eestist;muusikaekspordi;ongi
dragons-i;noortele;kristo;bändide;head;saksamaal;eurosoonikult;kuulajad;vaadata
coca-cola;t-särki;kuuleme;meeldib;nooremad;uudiste;euroopa;eurosoonikuga;ettevõtmine
võimalik;sisend;kontserdilõike;koogivormist;andmed;festivalikülalisi;eurosoonikuga;kaasmuusikud;10
altersioonikul;eerituse;rootsi;meisterjaani;ewert;kuulajatega;eurosaanikel;otseülekandega;esine
discol;kordagi;eestis;kõrvalekallete;after;eurotsooni;lääne-euroopat;eestlasest;nii-öelda
käteplaksu;kannab;festivalil;näitasime;they;rootsi;eurotsooni;esinejaid;tõmbaksid
alternatiivrokkbändid;;artistidega;meeldis;sound;rahvusringhäälinguprodutsent;hollandisse;kuulete;nelja-viite
ülikoolilinnas;algusesse;krarhile;mängitsi;roll;eurosson;kuulajatega;räägiksin;varem
rongiliiklus;õigus;otseülekandega;allajääjaks;integreeritud;raadiol;eurosson;kontserdilõike;lihtsalt
väliskosmosemõttes;bbc;jää;esinesid;egg;kaasmuusikud;publiku;tänavamuusikalid;tutvuda
tõenäosus;eurosonic;esinemiseks;ametlikku;satud;horvaatia;stockholmist;kõlas;kahe
dragons;hea;vältida;keskesaade;fenomen;stockholmist;kontserti;rokimängivaid;eesti
üle-euroopaliselt;suvalisi;frederick;festivalikülalisi;laste;kõlas;horvaatia;jaa;valge
söögiraha;graafiline;ester;ristiisalt;taev;kontserte;saksamaal;muusikast;otse-eetris
pärnkontsert;staatus;laulda;pidudesarja;alter;mikrofon;välismaa;muusikavideo;tegelikult
eurosonic;eestisse;saaride;näljaseid;isema;toimuvad;publik;eestisse;uuesti
vabaaiakest;videot;erik;lavadeks;him;rahvast;pidudesarja;saundiks;12
järjekorras;läbimurdesingel;ewert;uudiste;manager;bergenis;kontserdilõike;rohkemgi;head
pälvis;inimene;raadio;kontsertide;automaat;festival;kuulame;hästi;natukese
muudofjedes;suudab;huvitava;suurejoonelise;pioneerid;kohtume;tänalised;viimase;küsisin
cabrio;latiino;mikrofon;tiinekatest;printida;telekat;rootsi;siim;merivoo-parro
frederick;tegutsevad;latiino;hetkeks;checki;välismaise;muutvahhideses;kuulsamalt;esteetiliselt
helmärgid;muutvahhideses;mängimas;siimaste;tekib;täna;festivalikutseid;pärnkontsert;kohtumist
tallinnas;vana;rokkbänd;eresidendiks;andeka;jaaniga;rahvusringhäälinguprodutsent;tänaseks;lahku
ramoonzil;punkbändi;tõenäosus;muusikaekspordi;feminist;eetris;toimus;vastufestivali;publiku
luumentaalsed;loengut;ilmastikulistel;ulmefilmist;meest;siinsamas;klubis;esmakordselt;täis
lastelaste;tiitli;mootorid;eurotsooni;eurosonic;nägime;raadiotes;intervjuud;kuskilt
sünnipäevade;they;hääle;väita;homme;tõlgid;tänavuse;saanudki;hästi
tsiviilelus;eurosoonikuga;prantsuse;olemuselt;lava;huvitava;konverentsil;meisterjaanieilne;tutvusin
madalmaades;ametlikku;iirist;mängisid;seoses;teema;maailmaga;plaadilepinguga;võimalik
üsnagi;karjääri;kolmandat;välismaise;tore;merivoo-parro;keskesaade;nii-öelda;õigus
mõnusalt;ettevõtmisega;sõitis;tegelikult;võimalik;kokkusaamised;lauljat;alternatiivrokkbändid;aja
metal;jätkuvalt;lennujaamades;vahtide;näiteks;keskväljaku;tuuriline;päriselt;and
geneloomes;live;viimase;kraaniganis;spiritist;suurepärases;siineri;kuskilt;näinud
valgus;cash;hooaegade;raadiol;intekat;räägime;keskväljaku;lauluhäälest;möödunud
meeldejääv;sise-;kuulajad;niimodi;asi;uut;buckingeitsentiderildil;soonikuga;nimel
