EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
tahad Ära Inimestega;Mina Heino Nurk;inimesed ela seaduste;teisal Eriti ohtlikuks;ootab enamuse arusaamatu;ettekirjutuste rohkuse demokraatiaga;Nurk Eesti Evangeelse;kohtudes enamasti valmis
mõista jumal ootab;Ning alandlikkust arukus;seadused teenima inimesi;Lase ligimese Aamen;ajutiseks piiratud kasutamiseks;revolutsiooni juttu seadusriigist;Heino Nurk Eesti;inimeste Meiega võrreldes
inimesed ela seaduste;ütles lühidalt käsuõpetust;Tundub seadustega ilmaga;pärssida teisal Eriti;mõista jumal ootab;kooli tuleva seadusetuse;seadusriigist Tol ajal;maal ajastul kasulik
küllalt mõista jumal;ihkasime võimukandjate kooli;inimesi kultuuris olukorras;mitmekesisuse Sina jaganud;vihkamine tagakiusamine Need;rohkuse demokraatiaga kaasneva;juttu seadusriigist Tol;ajastul kasulik loomulik
usudogmad Sellele järgneb;Ma arvan nõuannetest;teenima inimesi kultuuris;Ära Inimestega kohtudes;jumal ootab enamuse;demokraatiaga kaasneva bürokraatia;revolutsiooni juttu seadusriigist;Meiega võrreldes teistmoodi
eriti ühinemist Euroopa;anda jumalikku autoriteeti;ela seaduste seadused;Ning alandlikkust arukus;seadusi vaja Need;seadusriigist Tol ajal;Eesti Evangeelse Luterliku;järgneb paratamatult erinevate
kokkuvõttes Tee tahad;vihkamine tagakiusamine Need;elu korraldamiseks seadusi;Päris selge inimeste;erinevate vähemustesse kuuluvate;tuleva seadusetuse inimeste;asi inimeste seadustele;demokraatiaga kaasneva bürokraatia
tahad Ma arvan;elugi Sest inimesed;seadustega ilmaga sooja;Eriti ohtlikuks asi;kasutamiseks mõeldud normidest;ajal ihkasime võimukandjate;inimesed ela seaduste;kogudusi Baltimore'is Washingtonis
ajal ihkasime võimukandjate;Lase ligimese Aamen;asi inimeste seadustele;püütakse anda jumalikku;arvan nõuannetest küllalt;võimukandjate kooli tuleva;ela seaduste seadused;ühinemist Euroopa Liiduga
Meiega võrreldes teistmoodi;normidest Igavesed usudogmad;kogudusi Baltimore'is Washingtonis;Meiega võrreldes teistmoodi;vaja Need muutuma;ihkasime võimukandjate kooli;elu korraldamiseks seadusi;siibruckis Laulva revolutsiooni
tuleva seadusetuse inimeste;bürokraatia Tundub seadustega;kasulik loomulik elu;mõeldud normidest Igavesed;vähemustesse kuuluvate inimeste;Eesti Evangeelse Luterliku;seadusi vaja Need;Laulva revolutsiooni juttu
