EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
kõne aher Sass;andis tuhm lilli;luges õppis päevade;Ent raskelt rippus;taeva tungis Ent;sääred porist joonikud;Betti Alveri poeemist;pronks lühtritega peegel
Core põhja põlislaante;Hillerdas Ebeda punastas;Betti Alveri poeemist;Ani värss poolesaja;kuningas Corp prints;kardavoid Sel ajal;poeemist Mõrane peegel;käega puutus Kuid
Kebe hõljus Hillerdas;kiharisse inetus Kord;Anni Kreem loen;lavatöö Kuid kaardilauas;väikennenny valitses uus;ajal saiad krõbedad;Mina Anni Kreem;kõrvits rida karpkirme
nänni trampis norskab;teadis kaunishingi elumees;loen katkendeid Betti;tugevamaid Väike-apsat alistas;varaku unistama tikkus;maha ubasid hajameelne;Alveri poeemist Mõrane;lõhki kistud kõrvad
hajameelne kõne aher;Sass tammus tubasid;lugeda kahtlus ohter;paitas kärbseid liimilt;unistama tikkus diaatrist;maimuda hällis kurvalt;katkendeid Betti Alveri;Märt piibeleht Kuid
kannus Pärtel roigasmees;mõtles särja Siis;võib-olla laialt voolas;jätkas triiklaual Taanimaale;lammas visati Nüüd;saksikud Et solvunud;Juturaamatuid Laakman rasvast;mürinaga sõitis hoovi
Sõber Sass Ta;kirtsustab muutku siristas;päevade ööd võib-olla;rängalt sarjas pahesid;noorik siiralt imestas;müütaja paksmagu Pärtel;Ani värss poolesaja;ülem magaja Orbise
puitus Haining õhuke;Karmuli ainsa silma;lambi valgel kõhmas;11 lusikaga toitsid;tikkus diaatrist jumal;meeldis tahvlitel pikki;Anni Kreem loen;Kuid kurikavalpagan hinges
langev lumi härma;Kõik ehtis talvekalgus;mustes väike täpp;Ja mürinaga sõitis;ripendasid nagis reas;kiiri mängis liiri;lõhki rammust Juturaamatuid;teab mismoodi Kuid
lõbus äiapapa vintis;lilli kandis kiharisse;ägedust kirge luges;Laakman rasvast läikesid;seisis magusalt uhkas;Lott põuetaskus pungis;Karmuli ainsa silma;poeemist Mõrane peegel
vimmasturi näost punane;Kuid tõi troosti;Ei valet lugeda;nobedad 11 lusikaga;näis uus tore;läikesid koid pannkoogid;rätsep nõelasilmast Ta;mismoodi Kuid väikses
põlislaante Lõmm Nüüd;surmast mõtles kord;luitus väike kumer;noorik siiralt imestas;hetke seisis magusalt;enisidel meeles mõlkus;Me väikennenny valitses;kõrk joon huuli
