EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Ractarane Persona näeb;näiteks Eesti klubikultuuri;tavakülastajana sotsioloogina klubikultuuri;põhimõtteliselt No priotiseeringu;ande ground alternatiivne;tavakülastajana sotsioloogina klubikultuuri;kaks koolis klubikultuuriteemaline;sotsioloogina klubikultuuri Eestis;jäi sellisem võib-olla
-te lõpus second;tähendab käisite klubikultuuriüritustel;Tere head raadiokuulajad;No priotiseeringu keskperioodi;alternatiivne ande ground;räägime täna klubikultuurist;sotsioloogina klubikultuuri Eestis;tavakülastajana sotsioloogina klubikultuuri;klubides alguses näiteks
Disco klubi Prive's;Ja klubikultuur nii-öelda;klubikultuur nii-öelda underground;näite Suurbritannias kiiresti;selgelt alternatiivse mana;kaks koolis klubikultuuriteemaline;koolis klubikultuuriteemaline popkultuuritund;popkultuurist klubikultuurist ütlesime;Eestis tegelikult maailmas
põhimõtteliselt mutant Disco;intellektuaalid Et ütleme;kaks koolis klubikultuuriteemaline;raadio kahelt Reimo;-te lõpus second;ütlesite Eesti klubikultuur;klubikultuuriteemaline popkultuuritund nimetada;klubikultuuri Eestis uurinud;toimub klubikultuuriga lihtsalt
nimed mõtlen Ractarane;sotsioloogina otsisin põnevamat;Ja räägime klubikultuurist;kuskilt raadiost mängiti;käituvad näiteks valida;Tere head raadiokuulajad;tavakülastajana sotsioloogina klubikultuuri;täna popkultuurist klubikultuurist;samamoodi Lääne-Euroopas riikides
klubikultuur nii-öelda underground;Ja kuulsamad alustajad;täna popkultuurist klubikultuurist;nii-öelda prooviti liikvele;andega raundi alternatiivset;osales klubikultuuriüritustel Te;räägime täna klubikultuurist;koolis klubikultuuriteemaline popkultuuritund;Aga võib-olla tähendab
Prive's Aivar Tõnson;Mina Reimo Sildvee;laine võib-olla hipikultuuri;mängib tähtsam muusika;ilmselt üldse defineerima;sotsioloogina klubikultuuri Eestis;Raadio kaks koolis;Kuidas Eesti klubikultuuri;võib-olla 90 -te
karas New Yorgis;oska öelda Et;juhtusin tänava bakalaureusetööle;käisid klubitamas klubikultuuris;üldse defineerima laiemas;klubikultuuriüritustel Te mõtlete;klubikultuur muusika inimesed;klubikultuurist Me rääkinud;võib-olla tähendab tasub
intervjuust Is lihtsalt;Hollywoodis jälle häben;klubikultuuriüritustel Te mõtlete;määral klubikultuuriga imago;nimetatakse laineks esimene;näiteks Eesti klubikultuuri;klubikultuurist räägitakse väikese;Teie sotsioloogina tavakülastajana;90 -te alguses
selgelt ande ground;Et metropoli noorsookultuur;Ma mõtlen kultuurilises;muusikat Hausiks vähemasti;nii-öelda defineerida meistri;klubikultuuriga seotud juhtusin;osales klubikultuuriüritustel Te;täna klubikultuurist Me;Eesti rääkida ühiskonna
Tõnsusena Tõnsa sõnu;elustiilierinevus Et nii-öelda;natukene muusikat Raadio;võib-olla Housse meloodilise;tähendab nii-öelda alternatiiv;klubikultuur Tuur arvan;inimeste küsinud klubis;Võrdleme Eesti klubikultuuri;94 93 suuremad
uued muusikastiilid dramen;popkultuuritund nimetada Mina;laine seotud klubikultuuriga;erilisest atmosfäärist ütlesin;arvan otseselt alust;täna raadio kahte;Tere head raadiokuulajad;klubikultuurist ütlesime õigesti;-te lõpust massikultuuri
