EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Antoinette;Pariisis;sibulakujulisi;;Pariisis;Pariis;Venemaaga
Flarentiino;kroonivatkulised;Pariisi;ehitusmeistrid;fun;Pariisi;Pariisis;nime
siseõuede;Hiinammusseam;paviljone;mustvalge;loss;Pariis;Prantsusmaale;riiki
fondambles;ehitati;tornidega;saatorid;protokoll;Suur-helepalee;Prantsusmaal;Läänemaale
Viiverebosimane;õiglus;tuhandeid;ehitusstiilidega;losside;Euroopas;Pariisi;tänapäeval
Phantom;apartementidega;kirikutornid;kaunisse;fundhamble;Prantsusmaal;Prantsusmaa;kaunis
fundhamblös;19;fantastiliselt;Neljateistkümnenda;ornament;Prantsusmaale;Suur-helepalee;paljudel
Marie-Therese;Gibscrofist;linna;fantaasiaküllased;lossist;linnake;kuningaruumidele;siinsetes
Bean'i;viibis;1547;Kolmainsuse;eff;linnas;fantaasiaküllased;Napoleoni
šanssellisvee;kroonlühtrid;prantsuse;meeldis;sünd;Euroopat;Itaaliast;Ühesõnaga
fundhamble;ela;ajaloost;Suur-helepalee;losse;kuulsamaid;peahoone;tõusevad
õukonnaintriigide;käsul;mõelda;kuldseid;ideid;Prantsusmaa;saalidest;mõtlema
Viiverebosinane;ridades;üllatavalt;ametlikku;elevant;Louvre;põhikorrusel;ajal
