EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Schillaavio;1963;Inglismaaelu-olu;;kauamängivate;Maania;persoon
Corporation;Yorki;14666;Blaienebstreenile;should;pilsilauludes;Pihlmaania;lennuvälja
rudiment;William;emotsionaalne;mängiti;to;kontserditel;biitlitemaania;Ükski
Washingtonis;Politsei;seksuaalne;Inglismaaelukäigust;head;kuuekümnendad;kuuekümnendad;veebruaril
Birminghamis;viibis;18623;kuldplaadi;andmed;ajal;muusikasaadete;nime
Washingtoni;liikmete;popmuusika;fännidekirjadesse;hull;massipsühhoos;Massihüsteeria;jälgis
balleidium;Talibani-show'd;sensatsioon;meeldib;printsess;aegade;suurim;soovisid
biitlitemaania;isaga;1967;telesaatesse;sound;kaugele;Kõigest;kuskilt
biitlus;biitlitemaania;muusika;võidukäiku;box;kontserdile;popmuusikabänd;pakkuda
biitlite;Pendjatoonilise;popmuusikabänd;meeldis;roll;kontserti;Maaniaga;Rootsis
unenäod;lõbu;muusikasaadete;esinesid;business;saatesarjaga;Ameerikasse;klubi
balleyleium;mõiste;hullunud;biitlitele;andnud;kontserdil;biitmuusikas;sõnaga
jätvistend;1000-st;Musicale;sümboliseerides;autogramme;Massihüsteeria;Biitlasest;lennukis
Detroit;Chuck;biitlason;politseiraportitest;andma;kontserdite;muusikakriitikud;Nüüdsest
rõõmusõnum;sõbrad;ansamblid;inetuvõitu;persoon;kontserdi;trummimees;viis
tõusis;Kui;illusioone;müüdi;-test;liikumises;Kõige;Ameerikas
Johnemine;tuhandete;senti;kahekesi;kodu;aastast;Ameerikast;ajal
