EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;vanaisa;traditsioonid;tähendab;;kõnekoosolekul;Eestile;Vana-Euroopa
molembeeennseuroy;Peab;traditsiooniliselt;seltsiellu;number;kõnekoosolek;Aitäh;president
kõnekoosolek;liikmete;tseremooniat;spordireporterite;;kõnekoosolekuid;Eestist;finantsilise
leitmotiiv;direktor;muusikalisi;siiatulekuga;niin;puheni;kõnekoosolekul;Eesti-Soome
It's;sõnasoovijaid;eestingeelen;põhikirjast;head;koosolekule;kõnekoosolek;rakenduslik
viisibuodijasta;laulu-;Nikolai;üldlaulupeo;termin;kohtumishomme;konverentsist;27
täiendus;efekt;muusikainimestega;põhikirjaga;roll;rääkida;Estonias;natukese
juhtmotiiv;Lugupeetud;Estonias;katsionaaliku;funktsioon;koosolek;Eesti-kesksemaks;kahe
omakultuuripäev;Meie;Stalini;välismaalastele;mall;koosoleku;eestlastest;vaadata
võimalik;36;esinejad;Iga-aastase;noorema;ettekandes;kõnekoosolekuid;haridusasutustega
Castrol;laulukoorid;eestlastest;prosentisest;tookord;kõnele;Järgmine;kahjuks
võitluslik;reaalse;üritustega;džässifestivalil;originaal;koosolekute;Estonlased;luua
põhikirjast;poistekooride;lennujaamas;spordireportereid;laste;kõnetlusse;Tänan;võib-olla
Lõuna-Saksamaa;vajavad;laulmised;pronksisaatmise;geen;ettekanne;Estoniat;tõeliselt
