keyphrase;score
;1.0
signaal;0.8397
head;0.8348
hull;0.8306
big;0.8306
verivorst;0.8238
andnud;0.8209
selged;0.8202
vale;0.8174
kodu;0.8167
visa;0.8162
probleem;0.8135
idee;0.8133
tekib;0.8124
anna;0.8096
lahked;0.8094
asi;0.8073
last;0.8067
sea;0.8065
Need;0.8057
show'd;0.805
iseendaga;0.8033
inimene;0.803
toorest;0.8022
profession;0.8019
heade;0.8016
pind;0.8013
Seal;0.8012
Näiteks;0.8004
sealset;0.8003
aval;0.7999
abituriente;0.7992
parem;0.799
kindlasti;0.7987
onu;0.7986
metsa;0.7981
Sealsed;0.7975
laudade;0.7972
meelde;0.7971
Et;0.797
uus;0.7966
ütlen;0.7964
See;0.7962
kaks;0.796
usun;0.796
ongi;0.7944
arvatavasti;0.7939
tea;0.7935
paneb;0.793
hinge;0.7924
valge;0.7921
abi;0.7919
varietees;0.7911
no;0.7911
aeg;0.7909
elav;0.7903
isa;0.7901
ilm;0.7899
ausalt;0.7888
omandas;0.7888
tunnen;0.7886
hingelt;0.7884
materjali;0.7879
Sharm;0.7875
vaatan;0.7875
anda;0.7869
Prover;0.7864
panime;0.7852
direktor;0.7849
valmistades;0.7845
spirituaali;0.783
muutunud;0.7825
kül;0.7824
armastava;0.7823
kannatavad;0.7822
samm;0.7819
ajal;0.7814
tants;0.7812
bussi;0.7809
suuremat;0.78
osa;0.7799
venna;0.7797
eraldi;0.7794
kinni;0.7792
Tegemist;0.7792
hea;0.7791
kasvatuse;0.7789
ehmatus;0.7784
agressiivsust;0.7783
pannud;0.7783
paepealne;0.7778
aasta;0.7776
esimest;0.7774
jälle;0.7771
uskumatult;0.7771
Oil;0.776
kasutan;0.776
neiu;0.7757
Paar;0.7755
kisub;0.7754
No;0.7752
On;0.7751
saare;0.7748
tihti;0.7748
hirmu;0.7747
fancytte;0.7745
turu;0.7745
tohutult;0.7743
seotud;0.7743
fetide;0.7741
tabeli;0.7736
lubas;0.7735
jutt;0.7732
absoluutselt;0.7731
Aga;0.7726
Nad;0.7725
ahju;0.7724
buum;0.7717
natuke;0.7711
Küll;0.771
pille;0.7709
Oht;0.7705
ilusti;0.77
Paulus;0.7699
linn;0.7691
Pooldad;0.7688
harjutada;0.7683
mõelda;0.7677
Sergei;0.7675
mehi;0.7674
pedagoog;0.7671
juhus;0.7666
püüan;0.7662
tahaksin;0.766
tahab;0.766
kandma;0.7657
laulis;0.7645
Eesti;0.7639
lillepeenrad;0.7638
Ütles;0.7631
Marcus;0.7626
Mu;0.7625
siiras;0.7625
Ansule;0.7623
jagu;0.7621
tavakool;0.7618
Enne;0.7613
festivalile;0.7608
Kui;0.7599
Ugala;0.7595
nalja;0.7594
Oi;0.7588
Me;0.7583
folkmuusikas;0.7583
Laser;0.7582
Gunnar;0.7581
naabrinaine;0.7571
11;0.7567
manguma;0.7566
juhtkonnale;0.7564
professionaalne;0.756
tütart;0.7555
Minul;0.7548
tahakski;0.7545
Paulusega;0.7532
septembrist;0.753
Koolis;0.7523
tõin;0.7514
Toivo;0.7513
TV;0.7507
Steineri;0.7491
eestlased;0.749
soliste;0.7485
Vabariigis;0.7481
Ta;0.748
maakonna;0.7469
Rääkisite;0.7468
Sai;0.7463
saunas;0.7459
Oled;0.7458
Jah;0.7453
Samas;0.7451
Tartu;0.7443
tohi;0.7436
Sul;0.74
Just;0.7393
Teemaja;0.7386
basskitarri;0.7384
Maido;0.7376
november;0.7372
Sirje;0.7361
Saaremaa;0.7338
Siiani;0.7312
Ida-Virumaaga;0.7289
Haapsalu;0.7285
Hing;0.7239
Kaneme;0.7154
Midagi;0.7148
Leninist;0.7048
Villemit;0.701
