EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Kim järelikultaly;tähendab traagilisemad;Gustav Naan;vaatamatuteks kujunes;objekt aine;aastate mõttetegevuse;aastate mõttetegevuse;sünnikoht Vladivostok;aidata õppida
operatiivosakonnas Üks;Te henna;eriti teadlaste;Ani natsionaalsotsialism;intensiivsem samane;varasemast intervjuust;ütleme põlvkonna;Naan kirjutanud;jama akadeemia
Te kasutasite;Füüsikutes nii-öelda;lugeda isal;Eestis Neil;tuttavat signaalid;Gustav Naan;varasemast intervjuust;Stuudios Gustav;koolides vaieldamatult
lihtsalt antiaine;entsüklopeediates Ja;korralik raamatukogu;maailmaga jääb;võimalus näidata;aastal Me;optimist loodaksin;Gustav Naan;kirjanduse võib-olla
nädalas pidevalt;Teie kuulu;Teaduste Akadeemia;roodukomandörina 100;linkorda mehed;tohtinud öelda;Gustav Naan;sündisin 50;elu nii-öelda
seesmine ühendav;huvitaks hüpoteesi;varasemast intervjuust;paar-kolm korda;mail On;saabuma seitsmeteistkümnendal;ladusalt kriitilisem;kirjutanud 1964;mõtlemise vahe
tähendab vaadata;maailmas Püüdis;Varajases lapsepõlves;Eesti peresid;tähendab esimene;kuulata 60;ütleme Leningradi;Moskvas hüpoteesist;Kõik inimene
laskespordiinstruktorid kursused;mõtlemistehnoloogia valdkonnas;Vladivostokist ütleme;seisval medaleid;otsib idee;vaja kirjutada;uudishimu ületab;Gustav jagannelis;65 aastal
teadosse muutumine;mulje Tegemist;mõtlemistehnoloogia valdkonnas;Üheksast Oletusest;Need vaegon;entusiaste lõpuks;loodaksin viimaste;Eestis Neil;võib-olla detailid
olulised asjad;Vladivostokist ütleme;paberitüki tasku;paljudest partisanipataljonidest;näiteks arvati;ladusalt kriitilisem;Ma naiivne;varasemast intervjuust;tahes-tahtmata mõtlema
mõttelaadilt tähtsust;uudishimu Selleks;mainimisväärset memuaarkirjanduse;füüsikaõpetajaks ukrainlane;probleem nii-öelda;saatus Kujundab;kirjutanud 1964;Isal nimelt;41 aasta
suunas kavatsused;arvutuskeskus tekkis;rahalisele toetusele;keskkoolis lõpuklassides;tekib hasart;tekkis kahtlus;Tähendab saatus;mees teadur;raamatus nii-öelda
ütlema õpivad;esimene nähtavasti;väikese koosseisuga;õppisin näiteks;kuulub ilusal;asjaarmastaja otsib;kriitilisem päev;meremees sündisin;võib-olla Ja
kirjutamata memuaare;Marx Engels;hiljem sõjastatistikat;asi mõttes;teisiti hätte;joon Mind;populaarteaduslikku kirjandust;Tähendab sünnikoht;nii-öelda kirjutamata
avaldanud suuremat;Mingil määral;Astronoomia paremal;sünnikoht Vladivostok;erakordselt head;signaalid arutasime;jättes teadlastele;Nii mäletan;sõdadega tähendab
traagilisemad momendid;aega Mõtlen;isikut toas;kilomeetrit Ja;algost nimelt;õpetlikum rääkida;sobiv Joos;aastal Me;üldse ülikooli
variantides lihtsalt;korrespondentliige Tema;paljudest partisanipataljonidest;Ma naiivne;paratamatu vast;tea maamõõtja;Tuleb nõustuda;lapsepõlvest ilmselt;Ja ülejäänud
seotud lokaalsete;tookord seisval;entusiasmiga liiki;teadvusse koostisosaks;moment haarata;Ta püüdis;informatiivne tuleviku;füüsikaõpetajaks ukrainlane;tähendab esimene
korda ütleme;sõjaväeakadeemiate komplekteerimiseks;lugu entsüklopeediates;vabatahtlikult Kuna;sünd protsess;vast nädal;küsitleda kuulata;algusest lõpuni;jääda võib-olla
viskajad 200;öelda menutegevusele;loodaksin viimaste;annan oska;saavutus tegelesin;Järgmine kord;Mind huvitanud;Siis dekaaniks;saavutas pidevalt
Jutajat korras;operatiivosakonna ohvitseridest;kirjatöödes rõhutanud;alevist koolis;tore aeg;professoritest erakordselt;saabuma seitsmeteistkümnendal;kõne 39;nii-öelda asja
õppimine tahtnud;mehe kindralstaap;Naan kirjutanud;rinde Parteis;Ene andmeil;kuulasin lõpuni;pooltki muljet;51 Teaduste;lapsed nii-öelda
detaile taastata;seotud lokaalsete;põline meremees;olukorra Ma;ala probleem;lõputunnistusel Tunnistajal;tänulikud võimaluse;Kas asuvad;räägime nii-öelda
1951 64;metskee fašiste;ilusal päeval;sõidul Mitmed;hirm istun;Akadeemia asepresidendi;õpetavad vennashauas;memuaarkirjanduse lugemine;nii-öelda võimalikult
keskkoolis lõpuklassides;hääldas nime;Vaikse ookeani;piir Suure;annan oska;pöördepunkt nähtavasti;ajal saali;ütleme 1000;kujuta Ja
asepresidendi kohused;võtta Ta;Nii mäletan;kalassaarne tähtsus;On andnud;Vanaema võimalus;lemmik lapsed;Ja räägime;tegemist hästi
Mingit linkorda;Kui lapsepõlvest;tugev seesmine;maalin õige;kallast näiteks;tähendab vaadata;käis konspiratiiv;ukrainlane Oma;hästi-hästi kitsaks
suurem piinaperiood;Initsiatiiv kuulub;tegelesin laskespordiga;Võiks nimetada;saavutas pidevalt;sajandi 69;saavutus tegelesin;NSV Liidu;kõne 39
saali äärmiselt;paljudes kirjatöödes;Ei näiteks;järvest lõuna;vast nädal;väga-väga hilja;näidata professionaalid;101 päev;inimeste eriti
Astronoomia paremal;Kuna ettenähtavat;Psühholoogilisi eeliseid;esimest korda;usu Ja;optimist loodaksin;juhataja Tookord;Igaüks Kui;elu paar-kolm
valdkond Siis;Väga suur;originaalselt figuur;Ja õppimine;toimetamine ajal;julgeteks Sätte;lugenud sündinud;Hämmastavalt hästi;Füüsikutes nii-öelda
10-st 1000-st;kukkus keskkooli;lõunas Kaagras;Hämmastavalt hästi;metagalaktika objekt;öelda trump;muutusime julgeteks;õpetavad vennashauas;mõtlemise nii-öelda
tähendab lasud;õigesti ütles;sündinud Vaikse;nimi Kim;tähendab informatiivne;tänulikud võimaluse;kuu aega;Ja viskajad;44 aastal
formuleeritasi sära;relv jama;suurem piinaperiood;142 inimese;originaalselt figuur;ettevalmistus käis;teadvusse koostisosaks;otsitud leitud;ajal nii-öelda
korrespondentliige Tema;rindepiirkonnas 44;Ani õppinud;Ta pesa;kuivas ring;kindralstaap vägagi;vaadata hiljem;Vanaema võimalus;tööre võib-olla
artiklit piisab;elas Eesti;septembril algas;sekretär kallast;selge asi;lapsepõlv möödus;Isa nimepidi;Ülevalt vaadata;Ka nii-öelda
Muutmas Köödes;vahe Ühesõnaga;sõidad asulat;aastatel iseloomustada;Aga vast;katsena Kingissepp;Täita võõras;Eestimaad nägin;nii-öelda hukkumise
