keyphrase;score
Milline filmi peaeesmärk;0.9644
filmi vaadata selge;0.9638
filme kümneid lugeda;0.963
Meie oluline filmis;0.9629
Jaka tuhkatriinud mängib;0.9622
mängib Varvara mäss;0.962
tund filmiga Selle;0.9617
kaitsti Sariidsen filmi;0.9616
vaadata vahetult seitsmeteistkümnenda;0.9613
filmile Tuhkatriinu esitab;0.96
Ja film räägib;0.9598
Ja filmi vaadata;0.9596
algmaterjal autoriks Siis;0.9593
olulise filmiga Ega;0.9591
Vadja nitskajast filmis;0.959
peategelast olulist sümboliseerima;0.9585
Ja vaadata koolide;0.9585
üldse aset leidis;0.9584
filmiroll Jah varem;0.9582
küsimuse filmisaaja selge;0.9581
naisrežissööri filmil küllaltki;0.9578
filmi üldse vaja;0.9578
filmi vaadata kummalised;0.9577
Meil filme kümneid;0.9575
lõbusast filmist Tuhkatriinu;0.9574
mõte filmi üldse;0.9573
filmis aset leiab;0.9573
normeskom noorele häiritud;0.957
ohvitser filmid mõistis;0.9569
filmis kindlasti käske;0.9568
Veel osatäitmine Varvara;0.9567
jällegi film pälvinud;0.9567
Ja Peterburis tegutses;0.9563
autoriks Siis filmis;0.9561
film erinev tuhkadrinost;0.9558
draamateater küllaltki jällegi;0.9558
Millised filmi keskmes;0.9558
Silvelis ekraanidele jõuda;0.9556
Ja arvestades naiskangelanna;0.9555
välistatud uuesti vaatenurk;0.9553
kannab pealkirjad Sariidseni;0.9553
kannab film pealkirja;0.9553
mängib filmis haldjat;0.9553
variandis filmis aset;0.9552
filmi pealkiri kapteni;0.9551
ägeda mängis filmis;0.955
käsitle furmanofjaadžapaev lähedased;0.955
tegelikult aset leidis;0.955
film räägib enam-vähem;0.9546
punkt sedastas Filmis;0.9545
37 aastal arreteeritakse;0.9541
Šostakovitši Selle filmi;0.9541
võib-olla käsitle furmanofjaadžapaev;0.9539
vaataks filmi pöördub;0.9538
ongi filmi algmaterjal;0.9538
Müstilise Venemaakodulehele film;0.9535
Siis filmis kindlasti;0.9534
viibib rinde lähistel;0.9534
antud filmis baas;0.9534
pälvinud preemiaid esile;0.9532
Se kangelaste kultus;0.9531
lemmikfilmiga Ega andmed;0.9531
Ja autorid algallikaks;0.9531
Nii põlvkondade vahe;0.9531
silm muusika andnud;0.9531
pärineb rahva Mitte;0.953
rääkisime film valmis;0.953
Sariidsen filmi vaadata;0.9529
sügisel täpselt detailides;0.9528
uuesti vaatenurk natukene;0.9528
filmis Ja näid;0.9527
koolidega ongi enam-vähem;0.9525
olegi ühtegi naisrežissööri;0.9524
Hilisemal ajal kangelanna;0.9522
helilooja sageli mainitakse;0.952
vaadata mängima filmides;0.952
filmis sooja tõi;0.952
teatab normeskom noorele;0.9519
58 Selle filmi;0.9518
roolis film pälvinud;0.9518
Kõrvale furmanus sureb;0.9518
tegelikult furmanovi naine;0.9517
vaadatumaid filme arusaadav;0.9515
