EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;suurbritannia;parlamendikomisjon;rahutagamisoperatsioon;;eesti;eesti;pressikonverents;õiguslik
sõlmprobleem;-st;majandusminister;asuvad-venemaa;intress;majandusreform;majandusreform;esileht;raudteetranspordialane
üldseisund;linnakujunduselement;rong;ühendstaap;;ettevõtjasõbralikum;euro;päevaleht;jätkama
äriühing;tooraine;ootama;pilvisus;logistiline;euro;inflatsioon;kokkuvõte;võib-olla
põhiseaduskomisjon;kokkulepe;euro;samaaegselt;import;rahandusminister;ettevõtjasõbralikum;valitsuskabine;president
suveräänsus;tugi;läti;ajakirjanik;andmed;parlament;rahastamisallikas;ettepanek;kontroll
ülikoolilinn;kutu;pärnun;terve;partner;debatt;planeerimisõigus;näide;seaduslik
-st9oonine;teisipäevane;majanduskaristusõigus;erinev;immigrant;tarbijakaitselevinu;rahandusminister;põhiseaduskomisjon;2004
hääletussedel;veetee;väike;eesmärk;rein;konkurentsivõime;võlaõigusseadus;kõnelema;riik
julgeolekuruum;piisavalt;säästma;ostja;res;üleminekukriteerium;ekspordiprognoos;viisanõue;vene
õllekombe;kell;eestlane;reaalselt;meeter;viisanõue;saksamaa;raadio;antud
kättemaksuelement;areng;analüüs;lõpp;tagamine;ruutmeeter;tulevik;uudistetoimetus;tulemus
konkurentsivõime;raudteetranspordialane;pannoo;kaitseväelane;poster;võlaõigusseadus;opositsioonijoon;asuvad-venemaa;eelnõu
kultuurimälestis;teenindus;kutu;enamus;andmine;säästma;kulno;suurenema;minister
võib-olla;sharon;raadio;repertuaar;andma;inflatsioon;valitsus;kasu;vajalik
kaitseväelane;ettevalmistusprotsess;inimene;abbas;reaalselt;kaubavahetus;konkurentsivõime;poliitiline;lihtsalt
rahvakultuuripäev;aasta;noop;dixon;vastavalt;ühiskond;üldvalimine;majandusreform;õigus
asuvad-venemaa;ettepanek;tomberg;amet;programm;saksamaa;üleminekukriteerium;reguleerima;91
tööjõupuudus;;laneman;leev;kontroll;memorandum;tarbijakaitselevinu;valmis;12
valimiskampaania;majandusprognoos;vene;kvalifitseeritud;aspekt;palgatõus;keskkonnaohtlikkus;tegevdirektor;sõja-aasta
kodukord;ostus;vaene;klass;punkt;vladimir;madrid;reaalselt;jätkuma
bilanss;inimene;kaheksa;võtma;koda;avamispäev;otsustama;tegevuskava;-te
laenuintress;tegu;sõna;vladimir;probleem;tippkohtumine;bilanss;hoiatus;korteriostja
tähtsus;kord;kroon;vastastikune;alternatiiv;väärtus;ebakindlus;viieteistkümnes;kujundama
läänetuul;savisaar;inflatsioon;hästi;ese;sulgemine;koalitsioon;tarbijakaitselevinu;eesti
majandustõus;allkirjastama;kana;määr;kell;sotsiaaldemokraat;põhiseaduskomisjon;laenuintress;jõud
nägema;tänav;maikuu;kaheksa;ide;veetee;konjunktuuriinstituut;kiire;kahjuks
ehitusviga;kõrgeim;iraak;tihe;president;büroo;2004;ekspordiprognoos;hästi
õppima;kahtlusalune;margus;elementaarne;homme;rahastamisallikas;reaalõiguslik;rahutagamisoperatsioon;variant
majandusprognoos;grupp;teheran;maikuu;lava;riiklik;vladimir;pealtvaataja;võimalik
ühiskomisjon;koostöö;res;ülikoolilinn;võimalik;komisjon;sotsiaaldemokraat;ameeriklane;19
mõistmine;kontrollima;võib-olla;vajama;asi;elama;kasvama;võlaõigusseadus;120
paremtsentristlik;tundma;lääneriik;peaminister;lubatud;tulevik;senatis;omapoolne;viis
välireklaamipiirang;avamispäev;variant;õnnestuma;vare;kinnisvarabuum;rahuplaan;võit;võtma
koostöö;tippkohtumine;sõlmprobleem;rahvakultuuripäev;kindel;makedoonlane;ootus;tulevik;muutus
sõnutsi;omavalitsus;johnson;emajõgi;printsiip;1980;säästmine;röövitud;tegelikult
põhjalik;keskkond;suurbritannia;puu;kriteerium;vaba;lubadus;suletud;ülem
tendents;periood;hulk;napp;taevas;senatis;koostöökokkulepe;samaaegselt;õhutemperatuur
saju;huvitav;karjatse;afganistan;toom;vasaktsenter;lisandväärtus;koguduseraas;kinnisvara
teekaart;kasv;opositsioonijoon;suuresti;terrorism;delegatsioon;rahvusvaheline;korteriostja;suurus
-te;välireklaamipiirang;anatoli;võib-olla;boss;kodukord;vajadus;valimine;3
tantsukollektiiv;juhtiv;pere;barroso;variant;väiksem;kommunikatsiooniminister;seitse;lubatud
kinnisvarabuum;riigikogu;rooma;poliitik;elementaarne;teenindus;välireklaam;tühikargamine;29
enamus;kütusemahut;edgar;läti;-st;kriminaliseeritud;näide;läänetuul;põhjalik
suurbritannia;abiagentuur;lugema;ajalugu;inimene;la;suveräänsus;kohtuprotsess;ese
esileht;soe;külm;elav;arv;kiire;memorandum;sponsorlepingud;parlament
buum;tunnistama;kollane;ülemkoda;sponsorleping;üheksa;läänetuul;mees;majandus
ettevõtlus;kasu;tänav;printsiip;taas;tigmatiseerimine;30;allkirjastatud;nimel
teade;kaos;debatt;võitlema;memorandum;välissõnum;avamispäev;staabiohvitser;ehitusviga
asi;läänetuul;elementaarne;tudeng;reguleerima;soovitama;parem;kaubalaev;suurbritannia
aktiivne;võtma;kokkuvõte;iraak;saavutama;koalitsioon;eelolev;üliõpilasmaja;puhastamine
lisandväärtus;hüvitamine;ruutmeeter;provints;vanem;allkirjastatud;hoiatus;planeerima;aegumine
