EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
oper napoleon;valitsusjuhikoht jääb;aktsiatest swedbank;lähiajal välissõite;stringi kinnitust;reformierakond erakonna;jätkamiseks opositsioonierakondade;tänastest välisuudistest;põhja-koreaga kahepoolseid
muusika tekstivahekorrad;räägib ooperi;esimees karl-erik;osta kvaliteetset;andré stringi;valitsust koostöövõimelist;reform lihtsalt;kokkuvõtte reedest;põhja-korea esmakordselt
publical reformierakonna;tuumarelv teatas;skpst rootsis;aru reform;dokumente eile;jätkub koalitsioonileping;muutustele eestis;ütlesin reformierakond;süüdistavad tööpartei
osalevad lõuna-korea;jätkata koalitsioonis;hoida sadamalgi;presidendivalimised kriisikoht;arvan res;tõepõhja koalitsiooni;vahetatakse peaministrid;peaministrid valitsusjuhikoht;esimees karl-erik
unustame aeg;kuuluva 95;asjad neelata;protsenti skp-s;istuti jälle;valitsusjuhikoht jääb;jätkata skandaali;raadio uudistetoimetus;töötanud meeskonnaga
korda nüansid;usulise identiteedist;muusika tekstivahekorrad;võimalused keerukad;partsist harry;sügavam sotsiaaldemokraatide;tööpuuduse opositsioonilised;jätkub koalitsioonileping;võib-olla vahetatakse
omahuvi kindlasti;reformierakonna esindajate;ulatuses skp-st;aastat poliitilistes;tekitab olukorra;lepingu muutmise;kolmveerand parlamendi;-st veebruarist;vägagi oluline
laurentsiuse president;tagab stabiilse;spekulatsiooniga tõepõhja;tekib sügisel;näiteks 0;kuuepoolsetele kõnelustele;juhti esmaspäev;lahkub välisminister;põhja-korea nõudmise
liivrand kujundas;muusika tekstivahekorrad;kokkuvõtte reedest;muutumiste aeg;oblikat res;liitlane vähendab;valitsust lõhki;põhiprobleem erakondadevaheline;osalevad lõuna-korea
bns-ile hinda;riikides peri;mall mälberg;rääkida emotsioonideta;usun andrus;toetama briti;koalitsioonile matusena;lugesin valitsuse;näha tegelikult
õhutemperatuur pluss;sotsiaalsest seksuaalsest;loodan reformierakond;kindlad muutub;teksti suhteline;veebruaril riigikogu;kandidaat uueks;täiskogu kord;osalemise pakkumis
maarahvale omaseks;maksumaksja annab;börsil 10;rivaaliks tööparteis;reiting erakorralised;leiboristide võimu;komisjoni esimees;järjekorranumber 15993;esindaja sõnul
igapäevaselt toimiv;edasiviiv jätkub;hommikupoolikul muutliku;toimuma mais;vare usa;loobuda võib-olla;raadio uudistetoimetus;poliitika riiki;madalaks tavaliselt
alternatiivsed valikud;valitsuses osalemise;moodustavad 60;ühiskonnas tekkinud;funktsioneerimise aluseks;toetab 41;lepingu muutmise;41 konservatiive;muutub suurem
