keyphrase;score
riik;0.9991
õhulaine;0.9991
võtan;0.9991
kuskilt;0.9991
kõiksugused;0.999
armastatakse;0.999
aastaid-aastaid;0.999
eesti;0.999
mäletaks;0.999
esinevad;0.999
pealegi;0.999
üldhumanistlikud;0.999
võimaldatakse;0.999
mõtlesin;0.999
töötama;0.999
seaduses;0.999
On;0.999
võib-olla;0.9989
õpetajaskonna;0.9989
probleemi;0.9989
võrreldavad;0.9989
lahku;0.9989
räägime;0.9989
nelja-viieline;0.9989
Hispaaniast;0.9989
vägivalda;0.9989
45;0.9989
metsades;0.9989
hästi;0.9989
klientide;0.9988
Nende;0.9988
õuest;0.9988
töötab;0.9988
kohtuda;0.9988
õpiksid;0.9988
Padarile;0.9988
prismas;0.9988
sõnum;0.9988
inimlikkus;0.9988
haridusministeeriumi;0.9988
pidevalt;0.9988
esimest;0.9988
aitab;0.9988
lihtsalt;0.9988
õigus;0.9988
õpetajaskond;0.9988
tuntud;0.9988
andeks;0.9988
lugeda;0.9988
lahendatud;0.9988
kohtumine;0.9988
toimubki;0.9987
meeskonnaliige;0.9987
negatiivne;0.9987
võta;0.9987
rääkides;0.9987
leida;0.9987
lood;0.9987
näidata;0.9987
abielu;0.9987
tead;0.9987
öelda;0.9987
natukene;0.9987
ongi;0.9987
geograafia;0.9987
meedia;0.9986
antud;0.9986
tahaks;0.9986
-te;0.9986
jooksis;0.9986
juuramaailm;0.9986
poliitkorrektne;0.9986
klassist;0.9986
ütles;0.9986
perede;0.9986
nimel;0.9986
geidega;0.9986
Kaevikusõda;0.9986
krüslo;0.9986
seisukoha;0.9986
Lasnamäe;0.9986
küsimuseni;0.9985
loodusõpetuse;0.9985
tekitanud;0.9985
transseksuaalne;0.9985
teevadki;0.9985
Iisraeli;0.9985
katastroof;0.9985
testamendis;0.9985
sõrmedel;0.9985
vaadata;0.9985
;0.9985
kommenteerinud;0.9985
Tahad;0.9985
Või;0.9984
võtma;0.9984
toodate;0.9984
tulemus;0.9984
esindatud;0.9984
vanemad;0.9984
purskkaevudes;0.9984
kirjutab;0.9984
kuulub;0.9984
tähele;0.9984
ajast;0.9984
arbuusi;0.9984
hinnaga;0.9984
pered;0.9984
13;0.9983
meenutada;0.9983
nii-öelda;0.9983
salvestatud;0.9983
tõenäoliselt;0.9983
lülitada;0.9983
suvas;0.9983
räägib;0.9983
tahtis;0.9983
paarikümne;0.9983
hukkamõistetav;0.9983
kassi-hiirt;0.9982
oligi;0.9982
tekitabki;0.9982
vööl;0.9982
koolipeod;0.9982
pressikonverents;0.9982
seik;0.9982
paraadide;0.9982
võimalust;0.9982
ennekõike;0.9982
mihkel;0.9982
tagurpidi;0.9982
põhjust;0.9982
Prantsusmaal;0.9981
väljaelamist;0.9981
täis;0.9981
kahe;0.9981
emale-isale;0.9981
kristliku;0.9981
tundi;0.9981
-test;0.9981
Ühisgümnaasium;0.9981
mõtle;0.9981
tulemuseni;0.998
tiitlit;0.998
lollused;0.998
oskaks;0.998
French;0.998
näinud;0.9979
seltskonnaaktivist;0.9979
seaduse;0.9979
Räimekirikust;0.9979
loomaaias;0.9979
alusel;0.9979
igapäevaselt;0.9978
Eestis;0.9978
tompleida;0.9977
hullu;0.9977
kirjutatud;0.9977
paar-kolm;0.9976
taodelnud;0.9976
paarkümmend;0.9975
tahab;0.9975
tore;0.9975
Kuidagi;0.9975
sodiaagivärk;0.9975
Arusaadav;0.9974
Küsimus;0.9973
lugupidamisega;0.9973
annan;0.9973
kasvatavad;0.9973
Venemaa;0.9972
väärtustavad;0.9972
-st;0.997
kasutasid;0.997
tervitad;0.9969
pikalt-laialt;0.9968
meeldib;0.9968
meeleolu;0.9967
hullem;0.9966
õpetatud;0.9964
kiriku;0.9963
ajada;0.9961
püsti;0.9961
15;0.9956
Väike-Peetrit;0.9956
Kapa-Kohilas;0.9954
aeg-ajalt;0.9952
võtta;0.9951
kirjutama;0.9947
ema-isa;0.994
huvitanud;0.9937
kahju;0.9934
tulebki;0.9932
45-ks;0.9919
haiged;0.9887
Jeesus;0.9882
kirjutajaks;0.9874
olulist;0.9777
tegemist;0.921
mahus;0.6563
