keyphrase;score
carl robert jakobson;0.8816
rüüpas insiisa johannes;0.877
insiisa johannes rõipas;0.8768
hõngu kirjakeelne sõna;0.867
õpetus johannes õige;0.8625
karjeviitsake osi ace;0.857
õhu rappumine friedebert;0.8563
ühend küsimus füsioloogiline;0.8558
friedebert tuglas kottpime;0.8539
johannes rõipas sööma;0.853
nõua jõutööd nägemiseni;0.8518
tüüpilisi virb karjeviitsake;0.8477
küsimus küsimus lihtsalt;0.8473
kortel loss palazz;0.8467
jooksev küsimus küsimus;0.8463
võttis meeleline johannes;0.8455
sõna tühine vägevam;0.8449
vanad sõnad liitsõna;0.8428
lennukesed elavad nõua;0.8425
vett lahinguplats üpris;0.8416
eesti murrete sõnaraamatu;0.8413
kindlasti nõel küsimus;0.8413
näriliste hävitamise korrektor;0.8408
tühi viinapudel küsimus;0.8401
sõna õhk õigel;0.8398
pöörata solbalgede jomekad;0.8396
kolm verssoki lühemaks;0.8396
kirju piht preesi;0.8395
preesi rind rohepõld;0.8392
eelkäijate kiigutamist agregaat;0.8348
käis äge käsikähmlus;0.8343
küsimus lihtsalt küsimus;0.8339
rappumine friedebert tuglas;0.8338
murrete sõnaraamatu kartoteek;0.8337
sõnaahi kolm häälikut;0.8326
nõel küsimus ülepääsmatu;0.8322
ajalehemehe küsimus ütle;0.832
lõi manivalde lubi;0.8319
osi ace kulles;0.8317
hirmus vere carlamine;0.8305
püksisääre kolm verssoki;0.8303
heitnud meet ütles;0.8298
õpilased õpetaja suitsev;0.8297
elavad nõua jõutööd;0.8291
lõpule viidud kultuur;0.8285
sõna- ütelge palun;0.8284
veletsused ajalikus elus;0.8283
johannes vihata ütelda;0.8281
verssoki lühemaks võttis;0.8277
küsimus lihtsalt vastatakse;0.8275
vaga johannes võttis;0.8275
tõsidusega sangpommitaolist küsimus;0.8274
muistsete eesti regivärssides;0.8272
haavatut võitlus bürokraatia;0.8268
tähendab haid õige;0.8267
tõstis sugugi ütles;0.8264
piht preesi rind;0.8262
vanad sõnad asjad;0.8261
tühine vägevam tõsiasjade;0.8261
õpetaja suitsev püstol;0.8258
ladina-ameerikast pärit külaline;0.8257
maja nõua võib-olla;0.8255
solbalgede jomekad jalg;0.8253
küsimus ütle kaarel;0.8251
100000 sõna- ütelge;0.8249
jõutööd nägemiseni otsin;0.8248
põhja põhiküsimus küsimus;0.8247
kole verekallamine käimas;0.8247
küsimus füsioloogiline vajadus;0.8243
edasijõudnud õpilased õpetaja;0.8242
katusele kirolitud harry;0.8241
kodu hõngu kirjakeelne;0.8238
riidlemise murdee kartoteek;0.8235
murrete murdekeele sõnavara;0.8235
näete kolm häälikut;0.8233
palazz vaga johannes;0.8232
moodi asi küsimus;0.823
paljud sõnadest käibel;0.8227
normeeritud kirjakeele igand;0.8225
lapsed mammutsaid jaajah;0.8224
illustreerimiseks näide johannes;0.8222
esiotsa imelik tõusen;0.8221
