EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Kui;teatrisse;tähendab;;teatriluuk;lavastusest;näitlejatel
resonants;küünarnukitunnetus;teatriluuk;saatekülaline;standard;teatrisse;lavastajad;võib-olla
võimalik;Peab;lavastuses;sõitsime;knows;lugu;näitlejatel;lihtsalt
küünarnukitunnetus;Kas;elektroonilised;leppisime;powerit;lavastusega;teatriluuk;sõnum
ekviivalendi;mõjutatud;lavastusest;küünarnukitunnetus;nimetatakse;lavastused;intervjuusid;ongi
põhimõtteliselt;jabur;Virro;ekviivalendi;laste;lavastuses;lavastajaks;tegelikult
küsimus;muutuvad;näitlejad;traagilisem;mail;lavastust;lavastused;mõtlesin
üleüldse;kummaline;näitlejatel;iroonilisevõitu;andma;lavastusest;näitleja;vahetama
väsimus;Sealt;lavastusega;meeldivaid;vale;tegelaskuju;raadio;igapäevaselt
keldrihämaruses;Furby;Urmas;väiklased;videod;õudusfilmitegelane;lavastusega;kuskilt
mänguasju;inimene;näitlejat;traagilistest;intensiivselt;lavastajaks;kirjutab;tahaks
Tallinnas;Sa;lavastust;meeleheitlikult;tähendab;näitlejat;lavastuses;tõeliselt
tartu;nimetatakse;tegelikult;tavalistest;tekib;näitlejatel;Eetris;purjus
metal;mõtlebki;lavastuse;selgitada;iseendale;publikuni;lavastuse;tühi
Muidugi;hullem;Ulfsaki;kummalise;tore;näitleja;lavastust;saaki
tortumas;sõbrad;lavastused;üleüldse;võimalik;tsirkust;saatekülaliseks;kirjaniku
väsimuse;Facebooki;energiat;proovisime;näiteks;saatekülaliseks;vaatame;See
tõepoolest;Aga;tsirkust;keskendunult;asi;räägib;Tegelikult;Õnneks
võib-olla;Soro;kontsert;vahtliku;auto;lavastus;näitlejat;hästi
mõttes;muutu;kõlab;tegelikult;seose;lavastaja;Pärnusse;võimalik
mänguasi;lilled;õudusfilmitegelane;üldse;never;kinkida;näitlejad;kirjutatud
traagilisem;kingitusi;stereotüüpselt;iseendale;tobe;Urmas;tahaks;landi
närvidele;tühi;intervjuusid;õudusfilmitegelane;inimene;kirjaniku;Näiteks;korralikult
järgneb;hiljuti;toimub;saatekülaliseks;kurvalt;saatekülaline;rääkima;hiljuti
psühholoogid;tehagi;hääl;suitsetasid;vaatame;näitlejad;lavastus;lood
tundub;Pärnusse;Tegelikult;Nähtamatu;võimalus;kinkinud;rääkida;valmis
tähendab;tortumas;esietendust;hullumeelne;resonants;kontsert;saatekülaline;Või
rääkisime;vulistajates;lavastajad;raadio;teki;nimelanud;räägib;metal
unistajad;suhelda;sotsiaalmeedias;tegeledki;sisime;lavastuse;Kõlab;ühine
mänguasjad;liigub;uudiseid;rahulikult;meenutan;ängistav;Asjadest;mõtlen
kommetest;No;vahtliku;pagasnikust;Näiteks;kirjanik;esietendust;näol
mõtteid;Vadi;valguskunstnik;ometigi;olme;lavastajad;räägi;räägivad
üldse;proovi;tõsi;tänapäevaelu;seebi;lõbustama;näeb;näiteks
läbilõikav;sisustust;emotsiooni;samamoodi;meel;traagilistest;lugu;inimestega
Klassikaliselt;korralikult;huvitav;läbilõikav;probleemid;inimest;öelda;mõelda
tõsiselt;anda;kuulan;öeldes;korda;traagiline;vaatama;öelda
öeldes;kirjanik;lavastajaks;autoga;dialoog;rääkida;Rääkivad;millegipärast
lõpetuseks;hea;asjad;lõbustama;kindlasti;nagunii;mõelda;kartma
võimalus;lapse;lugu;mõtlema;taust;kirjutatud;tundub;muutuvad
