EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;töötatud;kunstiministeeriumisse;tähendab;;kunstiministeeriumisse;kunstiministeeriumisse;kunstiministeeriumisse;kasutavad
tallinnas;provokatiivne;galerii;näitusekohtadesse;number;kontsertalistike;vananäitusel;kontsertalistike;president
nothing;väljendusvahenditest;maalikunstnik;teistpidi;next;publik;lahti;kuraatorit;võib-olla
õpetus;šampiredimiididele;ideedega;postimpressionistliku;nothing;eksponeeritud;kontsertturism;külastades;probleemi
kinnisriias;;vaatlejale;galeriis;letters;pihlapuunäitus;kuulajad;pihlapuunäitus;mõtestavad
pretseptšenzoun;hobusepeanäitust;grupinäitusega;kategoorias;data;postmodernismi;pandora;tantsufoot;käigus
kaasnähtused;taustauuringut;kunstnivool;kimi;to;vestluse;konsultalismiks;skulptuurid;aastaid-aastaid
nädalal;seisne;kuulmiseni;lõpuks;valida;küsimuste;skulptuurid;installatsioon;rääkides
kunstiprobleem;juskui;kritiseerides;no;head;pandora;orgisus;millegipärast;vaadata
nii-öelda;täna;huvitav;tekkis;of;missiooniks;maitsevaldkonda;tsiteerib;ongi
taaskasutame;kureerimine;moel;progressiivne;defineeritud;kriitik;humanitaarteadustes;poliitikast;rahvusvahelist
stambid;peavoolusuhtlusele;kultuuri;praktikaid;land;sittuitsionismil;nagunii-öelda;raadiosaadet;lihtsalt
igapäevaselt;seljas;lasi;teate;protokoll;turismi;traditsioonide;blogis;koolkonna
kunstipoliitilisest;kunstiministeeriumisse;paradoksaalsel;timesi;independent;reaktsioon;artikuleeri;kultus;töötab
fermeersemad;kohaspetsiifiline;humanitaarteadustes;kuuluva;roll;kontekstist;kriitikaga;materjale;kahe
redimendi;võimetu;sügise;kirjutajatega;headele;residentuuris;mööbli;filmid;2005
