EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;suhkrusaiapidu;martinil;õunakoogipeo;;martin;martin;isikud;esimest
helirežissöör;väike;suured;elus;kodu;maja;martinil;kirjutas;plekk-katusega
suutäie;hea;kodu;täpselt;kell;andres;magamistuba;raamatu;lihtsalt
peotäit;joogi;asju;leiba;homme;janu;kirjutas;leivapoolikust;10
sabassibamas;vana;valmimise;soolariiuli;tore;kodu;magada;õunakoogipeo;vett
leivapätsid;sõbrad;pidu;andres;uni;voodist;koti;leivapätsid;valmis
süüaksegi;vaja;esimest;pätsi;koju;märt;selgitas;esimest;20
suhkrusaiapidu;tore;hommikul;reede;esik;magamistuba;öösiti;täis;täis
peo;paremad;torti;unustasin;otsustas;külalised;külalistele;põnevil;süles
nutt;terve;;raamisest;parem;ütles;põnevil;pidu;paari
uni;soe;köök;askeldaski;korda;issi;mõtles;soolapakid;võtame
värskendav;;lõpuks;leidis;onu;pidu;voodist;hommikul;musta
rääkisime;jooksis;õhtul;sõid;vett;pani;kujutas;suhkrusaiapidu;ilm
