EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
public Prive;soovima edu;õppima eesti;põllumajandusülikool äidma;tulemus objekt;rääkima eesti;rääkima eesti;rääkima eesti;teadusministeerium nii-öelda
actor pleier;teadusministeerium nii-öelda;keel õppimine;samamoodi tegelema;objekt vahend;oskama eesti;võõrsõna eesti;keeletoimetaja küsima;keeletoimetaja küsima
verb nimisõna;mainstream tõlkija;rääkima eesti;otseselt nägema;termin actor;õppima eesti;keel eesti;rääkima eestlane;mõtlema keel
PPP public;sõnatuletus doktor;keel paremini;üleüldse pakkuma;public Prive;õppimine eesti;juht eestikeelne;soomlane ütlema;õpetaja õpetama
ülikool sõnaloome;hinnapakkumine üksikjuhtum;keel rääkima;helemik veidi;inglise termin;valdama eesti;sõna eesti;rääkima soome;tegutsema kõrge
õpetaja õpilane;sõna teatav;kuulama järjekordne;Kasik kirjane;eff kuri;Eesti võõrsõna;teadma eesti;sõna keelevõistlus;ametiametnik nelja-aastane
sõnaus lõpparuan;õigus võimalik;kena eesti;äidma papp;termin alfa;teadma eesti;ütlema Eesti;klaarima keeletoimetaja;võib-olla nõudma
õppejõud loomulikult;tähendus sobiv;kirjutama keel;väljaütlev kääne;tulet verb;meeldima eesti;vastama Eesti;sõna võtma;rahule nii-öelda
bluffima Jeilam;võimalus proov;kuulma intervjuu;vikerraadio kuuldud;kaks eff;keskustelu soome;eesti soomlane;rahvusringhääling keelenõustaja;avalik-õiguslik pakkuma
Johann Voldemar;tunduma võimalus;kõne keelesõnum;üldse kirjakeelereegel;termin avalik;Eesti keel;asendama eestipärasem;ütlema Eesti;keel nii-öelda
Katrin debacker;asjatundlikum nii-öelda;järjekordne keel;laen tegelikult;PPP public;juht eestikeelne;väljamõtlemine eesti;peakeelekorraldaja Peeter;nii-öelda ametiametnik
teisestamine žürii;mõtlema uus;rääkima soome;vabam keelepruuk;tund risk;rääkima eestlane;eesti keel;keel rääkima;asjatundlikum nii-öelda
helirežissöör Vivika;sõna eesti;hea kuulamine;klaarima keeletoimetaja;uus vaste;võõrsõna eesti;oskama eesti;võõrsõnalembesem soomlane;nii-öelda igapäevaselt
põhimõtteline tegevusplaan;raamat Eesti;kiri saatma;Pärnu-Jaagup perekondlik;ainsus vorm;väljamõtlemine eesti;Eesti võõrsõna;keel keskustelu;nõudma nii-öelda
äkiline kadrikülm;nii-öelda ametiametnik;võimatu õppima;märkima paariselamu;A E;uurima eesti;Tallinn sõnaus;keel paremini;sageli nii-öelda
