word;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtust;NOUN;O;1;no
olen;AUX;O;2;yes
Alo;PROPN;O;2;no
Põldmäe;PROPN;O;2;no
ja;CCONJ;O;102;yes
tänase;ADJ;O;2;no
saate;NOUN;O;1;yes
esimese;ADJ;O;1;no
poole;ADP;O;2;yes
pühendan;VERB;O;1;no
Eesti;PROPN;O;18;no
Oscaritele;PROPN;O;1;no
klaverimeistritele;NOUN;O;1;no
nendega;PRON;O;1;yes
seotud;ADJ;O;1;no
materjalidele;NOUN;O;1;no
,;PUNCT;O;154;no
mis;PRON;O;10;yes
asuvad;VERB;O;1;no
teatri-;NOUN;O;3;no
muusikamuuseumis;NOUN;O;1;no
.;PUNCT;O;161;no
peab;AUX;O;2;yes
kohe;ADV;O;2;yes
ütlema;VERB;O;1;no
et;SCONJ;O;24;yes
klaverite;NOUN;O;9;no
valdkond;NOUN;O;1;no
on;AUX;O;56;yes
Eestis;PROPN;O;5;no
küllaltki;ADV;O;3;no
vähe;ADV;O;2;no
uuritud;VERB;O;2;no
ala;NOUN;O;1;no
siiski;ADV;O;3;yes
on;VERB;O;3;yes
olemas;VERB;O;4;yes
üks;DET;O;4;yes
põhjalik;ADJ;O;1;no
käsikirjaline;ADJ;O;1;no
töö;NOUN;O;4;no
Virve;PROPN;O;1;no
Urve;PROPN;O;1;no
lipuselt;NOUN;O;1;no
see;PRON;O;20;yes
kannab;VERB;O;1;no
nime;NOUN;O;2;no
kaks;NUM;O;3;no
aastasada;NOUN;O;1;no
muusikamuuseumi;NOUN;O;3;no
fondis;NOUN;O;1;no
aga;ADV;O;8;yes
ka;ADV;O;17;yes
üliõpilastöö;NOUN;O;1;no
aastast;NOUN;O;8;no
1969;NUM;O;1;no
Tallinna;PROPN;O;6;no
riikliku;ADJ;O;1;no
konservatooriumi;NOUN;O;1;no
üliõpilase;NOUN;O;1;no
Maret;PROPN;O;2;no
Tomsoni;PROPN;O;1;no
eesti;ADJ;O;12;no
klaveritest;NOUN;O;3;no
vanadest;ADJ;O;2;no
klaverimeistritest;NOUN;O;3;no
vaat;ADV;O;1;yes
need;DET;O;2;yes
tööd;NOUN;O;3;no
kannavadki;VERB;O;1;no
endas;PRON;O;1;yes
põhiliselt;ADV;O;3;no
siiani;ADV;O;1;yes
materjale;NOUN;O;1;no
vanade;ADJ;O;1;no
kohta;ADP;O;4;yes
mitmed;PRON;O;1;yes
Kalbol;PROPN;O;1;no
toodavad;VERB;O;1;no
tsitaadid;NOUN;O;1;no
faktitki;NOUN;O;1;no
pärinevalt;ADV;O;1;no
nendest;DET;O;1;yes
töödest;NOUN;O;1;no
küll;ADV;O;5;yes
Tomson;PROPN;O;1;no
ei;AUX;O;10;yes
tööst;NOUN;O;1;no
95.;ADJ;O;1;no
aastal;NOUN;O;8;no
vastav;ADJ;O;1;no
ku;NOUN;O;1;no
Berliinis;PROPN;O;1;no
toimus;VERB;O;3;no
klaveriehituse;NOUN;O;3;no
alane;ADJ;O;1;no
sümpoosion;NOUN;O;1;no
konverents;NOUN;O;1;no
kõik;DET;O;1;yes
muu;PRON;O;2;yes
sellega;PRON;O;4;yes
kaasnes;VERB;O;1;no
tähistati;VERB;O;1;no
kolmesajandat;ADJ;O;1;no
aastat;NOUN;O;3;no
päeva;NOUN;O;1;no
algusest;NOUN;O;2;no
siin;ADV;O;4;yes
võib;AUX;O;4;yes
paljugi;PRON;O;1;no
vaielda;VERB;O;1;no
millal;ADV;O;2;yes
see;DET;O;10;yes
klaver;NOUN;O;9;no
rehiti;ADV;O;1;no
sündis;VERB;O;3;no
