word;upos;ner tag;count;stopword
näib;VERB;O;1;no
küll;ADV;O;8;yes
,;PUNCT;O;243;no
et;SCONJ;O;16;yes
tuhanded;NUM;O;2;no
inimesed;NOUN;O;2;no
kogu;DET;O;7;yes
maailmas;NOUN;O;1;no
armastavad;VERB;O;1;no
Pariisi;PROPN;O;5;no
selle;DET;O;3;yes
linna;NOUN;O;1;no
kuulsaimad;ADJ;O;1;no
paigad;NOUN;O;1;no
luumamma;VERB;O;1;no
.;PUNCT;O;192;no
Eifel;PROPN;O;1;no
särgher;NOUN;O;1;no
mania;NOUN;O;1;no
eriti;ADV;O;2;no
šanss;ADJ;O;1;no
oli;AUX;O;25;yes
see;PRON;O;13;yes
on;AUX;O;58;yes
pidevalt;ADV;O;4;no
täis;ADV;O;1;no
naeratavat;VERB;O;1;no
ja;CCONJ;O;120;yes
imetlevad;VERB;O;1;no
rahvast;NOUN;O;1;no
need;PRON;O;5;yes
ealised;ADJ;O;1;no
kui;SCONJ;O;19;yes
sul;PRON;O;1;yes
õnn;NOUN;O;1;no
juba;ADV;O;11;yes
mitmendat;NUM;O;1;yes
korda;NOUN;O;2;no
selles;DET;O;5;yes
kunstide;NOUN;O;2;no
valguse;NOUN;O;1;no
linnas;NOUN;O;1;no
viibida;VERB;O;1;no
lähedase;ADJ;O;1;no
hommikuti;ADV;O;1;no
tül;VERB;O;1;no
Riiaeda;PROPN;O;1;no
istud;VERB;O;1;no
tiigi;NOUN;O;1;no
äärde;ADP;O;1;yes
vaatad;VERB;O;1;no
milliseid;ADJ;O;1;yes
mänge;NOUN;O;1;no
pardid;NOUN;O;1;no
kajakad;NOUN;O;1;no
seekord;ADV;O;1;yes
mängivad;VERB;O;1;no
su;PRON;O;2;yes
selja;NOUN;O;1;no
taga;ADP;O;1;yes
vägev;ADJ;O;4;no
Lowrya;PROPN;O;1;no
eespool;ADV;O;1;yes
kauguses;ADJ;O;1;no
elurõõmust;NOUN;O;1;no
pakatav;ADJ;O;1;no
šanssellisvee;NOUN;O;1;no
mille;PRON;O;12;yes
lõpetab;VERB;O;1;no
tohutu;ADJ;O;4;no
triumfikaar;NOUN;O;1;no
sa;PRON;O;2;yes
siis;ADV;O;7;yes
longid;VERB;O;1;no
läbi;ADV;O;3;yes
pargis;NOUN;O;1;no
nii;ADV;O;12;yes
vasakule;ADV;O;1;no
kaldale;NOUN;O;1;no
viiva;ADJ;O;1;no
sillani;NOUN;O;1;no
seisab;VERB;O;7;no
tunnelis;NOUN;O;1;no
jälle;ADV;O;5;no
nagu;SCONJ;O;8;yes
ka;ADV;O;20;yes
möödunud;ADJ;O;1;no
ülemöödunud;ADJ;O;1;no
sügisel;NOUN;O;1;no
doosema;ADJ;O;1;no
üksildane;ADJ;O;1;no
saksofonimängija;NOUN;O;1;no
kelle;PRON;O;3;yes
vaiksed;ADJ;O;1;no
lood;NOUN;O;2;no
sobivad;VERB;O;1;no
ideaalselt;ADV;O;1;no
kaugel;ADV;O;1;no
keset;ADP;O;2;yes
sääne;NOUN;O;1;no
jõge;NOUN;O;1;no
laiuva;ADJ;O;1;no
päikese;NOUN;O;1;no
kuldses;ADJ;O;1;no
hommikuudus;NOUN;O;1;no
saarega;NOUN;O;1;no
millelt;PRON;O;1;yes
tõusevad;VERB;O;1;no
jumalaema;NOUN;O;1;no
kirikutornid;NOUN;O;1;no
aga;CCONJ;O;9;yes
Pariis;PROPN;O;1;no
oskab;VERB;O;1;no
sulle;PRON;O;2;yes
alati;ADV;O;5;yes
midagi;PRON;O;7;yes
uut;ADJ;O;1;no
jutustada;VERB;O;2;no
näiteks;ADV;O;7;no
hotell;NOUN;O;1;no
Velli;PROPN;O;1;no
raekoda;NOUN;O;2;no
tohutut;ADJ;O;2;no
hoonet;NOUN;O;2;no
mida;PRON;O;11;yes
ehib;VERB;O;1;no
lugematu;ADJ;O;1;no
hulk;NOUN;O;2;no
tornikesi;NOUN;O;1;no
kujukesi;ADJ;O;1;no
kus;ADV;O;8;yes
lõi;VERB;O;6;no
13.;ADJ;O;2;no
kuninganna;NOUN;O;9;no
Austria;PROPN;O;2;no
Anna;PROPN;O;2;no
kandis;ADP;O;1;no
ühel;DET;O;4;yes
ballil;NOUN;O;1;no
noid;ADJ;O;1;yes
kuulsaid;ADJ;O;1;no
teemantripatsid;NOUN;O;1;no
millel;PRON;O;5;yes
Tartanyan;PROPN;O;1;no
peaaegu;ADV;O;3;yes
oma;PRON;O;38;yes
elu;NOUN;O;5;no
kaalule;NOUN;O;1;no
pannes;VERB;O;1;no
Inglismaal;PROPN;O;1;no
Buckinghami;PROPN;O;1;no
hertsogi;NOUN;O;1;no
juures;ADP;O;1;yes
seal;ADV;O;3;yes
käis;VERB;O;1;no
niisiis;ADV;O;3;yes
seda;DET;O;1;yes
uuemat;ADJ;O;1;no
uhkemad;ADJ;O;1;no
hakati;VERB;O;1;yes
ehitama;VERB;O;1;no
renessanss;NOUN;O;4;no
kuningaks;NOUN;O;1;no
kutsutud;ADJ;O;2;no
François;PROPN;O;6;no
esimese;ADJ;O;7;no
ajal;NOUN;O;4;no
kes;PRON;O;5;yes
valitses;VERB;O;1;no
1494;NUM;O;1;no
kuni;CCONJ;O;3;yes
1547;NUM;O;1;no
sellesama;DET;O;1;yes
valitseja;NOUN;O;3;no
ajal;ADP;O;4;no
sai;AUX;O;3;yes
näoga;NOUN;O;1;no
kuulus;VERB;O;1;no
ajalooline;ADJ;O;2;no
foontan;NOUN;O;1;no
loss;NOUN;O;3;no
mis;PRON;O;16;yes
umbes;ADV;O;1;yes
55;NUM;O;1;no
kilomeetrit;NOUN;O;1;no
keskusest;NOUN;O;1;no
kagu;NOUN;O;1;no
pool;ADP;O;1;yes
ilusat;ADJ;O;1;no
pühapäeva;NOUN;O;1;no
kord;ADV;O;1;no
vikerraadio;NOUN;O;1;no
Helgi;PROPN;O;1;no
Erilaid;PROPN;O;1;no
alanud;VERB;O;1;no
Fantan;PROPN;O;1;no
armas;ADJ;O;1;no
roheline;ADJ;O;1;no
linnake;NOUN;O;1;no
ajalugu;NOUN;O;4;no
tänapäev;NOUN;O;1;no
omavahel;ADV;O;1;yes
ilma;ADP;O;1;yes
konfliktideta;NOUN;O;1;no
saavad;VERB;O;1;yes
kunagi;ADV;O;4;yes
kutsuti;VERB;O;1;no
siinseid;ADJ;O;1;no
paiku;NOUN;O;2;yes
fantan;VERB;O;5;no
veel;ADV;O;8;yes
võiks;AUX;O;2;yes
tõenäoliselt;ADV;O;2;no
tähendada;VERB;O;1;no
selge;ADJ;O;1;no
veeallikas;NOUN;O;1;no
praegune;ADJ;O;1;yes
nimi;NOUN;O;1;no
aastast;NOUN;O;1;no
1169;NUM;O;1;no
noil;DET;O;2;yes
aegadel;NOUN;O;4;no
ehitati;VERB;O;5;no
küla;NOUN;O;1;no
lähedusse;NOUN;O;1;no
kuninglik;ADJ;O;6;no
jahiloss;NOUN;O;3;no
väike;ADJ;O;1;no
kabel;NOUN;O;2;no
sest;SCONJ;O;8;yes
tollasel;ADJ;O;1;no
kuni;SCONJ;O;2;yes
Ingal;PROPN;O;1;no
seitsmendal;ADJ;O;1;no
kombeks;NOUN;O;1;no
siinsetes;ADJ;O;2;no
suurtes;ADJ;O;1;no
metsades;NOUN;O;2;no
