word;upos;ner tag;count;stopword
palju;ADV;O;6;yes
tennist;NOUN;O;1;no
mänginud;VERB;O;2;no
,;PUNCT;O;132;no
jooksnud;VERB;O;1;no
ja;CCONJ;O;51;yes
liikunud;VERB;O;1;no
.;PUNCT;O;70;no
olin;AUX;O;4;yes
lugenud;VERB;O;1;no
raamatuid;NOUN;O;1;no
kirjutanud;VERB;O;1;no
tead;VERB;O;3;no
mul;PRON;O;10;yes
oli;AUX;O;16;yes
energia;NOUN;O;1;no
kahekordne;ADJ;O;1;no
aga;CCONJ;O;11;yes
niipea;ADV;O;2;no
kui;SCONJ;O;11;yes
ma;PRON;O;23;yes
hakkasin;VERB;O;1;yes
voodist;NOUN;O;1;no
kuskil;ADV;O;2;yes
pool;ADV;O;1;yes
vanemal;ADJ;O;1;no
inimesel;NOUN;O;1;no
dopamiini;NOUN;O;1;no
tuleb;VERB;O;3;yes
kuskilt;ADV;O;1;no
veresoon;NOUN;O;2;no
jääb;VERB;O;1;no
seisma;VERB;O;1;no
seisak;NOUN;O;1;no
infarkt;NOUN;O;1;no
saab;AUX;O;1;yes
pensioniks;NOUN;O;1;no
võt;VERB;O;1;no
kepi;NOUN;O;1;no
käed;NOUN;O;1;no
käib;VERB;O;1;no
vana;ADJ;O;1;no
eelmise;ADJ;O;1;yes
anekdooti;NOUN;O;1;no
natuke;ADV;O;2;no
õlut;NOUN;O;1;no
joob;VERB;O;1;no
seal;ADV;O;8;yes
Aivar;PROPN;O;1;no
temal;PRON;O;1;yes
tekib;VERB;O;2;no
veresoonte;NOUN;O;1;no
ahenemine;NOUN;O;1;no
selle;PRON;O;2;yes
ajasime;VERB;O;1;no
värske;ADJ;O;1;no
oleks;AUX;O;4;yes
nagu;SCONJ;O;1;yes
kummist;NOUN;O;1;no
kui;ADV;O;1;yes
rasvast;ADJ;O;1;no
toitu;NOUN;O;1;no
seeme;NOUN;O;1;no
kohe;ADV;O;2;yes
poolumikust;NOUN;O;1;no
ole;AUX;O;2;yes
alati;ADV;O;1;yes
ärkvel;ADJ;O;1;no
kuni;ADP;O;1;yes
