word;upos;ner tag;count;stopword
algab;VERB;O;3;no
kirikuelu;NOUN;O;5;no
.;PUNCT;O;154;no
saadet;NOUN;O;1;no
juhib;VERB;O;2;no
Meelis;PROPN;O;2;no
Süld;PROPN;O;2;no
tere;INTJ;O;2;yes
õhtust;ADJ;O;1;no
,;PUNCT;O;470;no
head;ADJ;O;2;no
kuulajad;NOUN;O;1;no
ja;CCONJ;O;210;yes
kirikuaasta;NOUN;O;1;no
algust;NOUN;O;1;no
selle;DET;O;19;yes
kiriku;NOUN;O;40;no
aastaga;NOUN;O;1;no
ka;ADV;O;87;yes
uus;ADJ;O;4;no
etapp;NOUN;O;1;no
Eesti;PROPN;O;9;no
Evangeelse;PROPN;O;4;no
luterliku;ADJ;O;5;no
elus;NOUN;O;2;no
sest;SCONJ;O;11;yes
laupäeval;NOUN;O;1;no
valiti;VERB;O;2;no
uueks;ADJ;O;1;no
ülem;NOUN;O;1;no
karjaseks;ADJ;O;1;no
praegune;ADJ;O;3;yes
konsistooriumi;NOUN;O;1;no
kantsler;NOUN;O;2;no
Urmas;PROPN;O;7;no
Viilma;PROPN;O;13;no
kas;ADV;O;25;yes
kirikus;NOUN;O;11;no
on;AUX;O;145;yes
oodata;VERB;O;1;no
kursimuutust;NOUN;O;1;no
naisvaimulike;ADJ;O;1;no
küsimuses;NOUN;O;3;no
või;CCONJ;O;71;yes
homoseksuaalide;NOUN;O;2;no
aktsepteerimise;NOUN;O;1;no
osas;ADP;O;1;no
?;PUNCT;O;20;no
kuidas;ADV;O;8;yes
suhtub;VERB;O;1;no
valitud;ADJ;O;1;no
peapiiskop;NOUN;O;6;no
vaimulike;ADJ;O;7;no
osalemist;NOUN;O;1;no
poliitikas;NOUN;O;3;no
milliste;ADJ;O;1;yes
riigiabikirik;NOUN;O;1;no
kõige;ADV;O;4;yes
enam;ADV;O;5;yes
vajaks;VERB;O;2;no
nendele;DET;O;2;yes
küsimustele;NOUN;O;1;no
otsime;VERB;O;1;no
vastuseid;NOUN;O;2;no
järgneva;ADJ;O;1;no
pooltunni;NOUN;O;1;no
jooksul;ADP;O;2;yes
tänases;ADJ;O;2;no
saates;NOUN;O;6;no
meil;PRON;O;13;yes
külaliseks;NOUN;O;1;no
vastvalitud;ADJ;O;1;no
ega;ADV;O;3;yes
teist;ADJ;O;1;yes
külalist;NOUN;O;1;no
ette;ADV;O;2;yes
ei;AUX;O;86;yes
kujuta;VERB;O;1;no
sellepärast;ADV;O;2;yes
et;SCONJ;O;123;yes
just;ADV;O;6;yes
nimelt;ADV;O;3;no
