word;upos;ner tag;count;stopword
ja;CCONJ;O;11;yes
nüüd;ADV;O;3;yes
oleme;AUX;O;1;yes
helistanud;VERB;O;1;no
Marek;PROPN;O;2;no
Strandbergi;PROPN;O;2;no
,;PUNCT;O;37;no
tere;INTJ;O;1;yes
hommikust;NOUN;O;2;no
.;PUNCT;O;13;no
eelmise;ADJ;O;1;yes
tunni;NOUN;O;1;no
lõpus;NOUN;O;1;no
helistas;VERB;O;1;no
meile;PRON;O;1;yes
Alar;PROPN;O;2;no
ning;CCONJ;O;1;yes
küsis;VERB;O;1;no
kui;SCONJ;O;10;yes
ta;PRON;O;6;yes
vaatab;VERB;O;2;no
siis;ADV;O;9;yes
toas;NOUN;O;1;no
telekat;NOUN;O;4;no
talla;NOUN;O;1;no
analoogantenn;NOUN;O;1;no
alati;ADV;O;1;yes
on;AUX;O;9;yes
vari;NOUN;O;2;no
palema;VERB;O;1;no
paremale;ADV;O;5;no
poole;ADP;O;3;yes
et;SCONJ;O;12;yes
miks;ADV;O;3;yes
see;PRON;O;7;yes
niimoodi;ADV;O;1;yes
selle;PRON;O;2;yes
tõttu;ADP;O;2;yes
esiteks;ADV;O;1;no
veel;ADV;O;1;yes
kineskooptelekat;NOUN;O;1;no
mitte;ADV;O;1;yes
selle;DET;O;3;yes
LCD;NOUN;O;1;no
või;CCONJ;O;4;yes
plasmaekraaniga;NOUN;O;1;no
sellises;DET;O;1;yes
telekas;NOUN;O;1;no
õigemini;ADV;O;2;no
selles;DET;O;1;yes
kine;NOUN;O;1;no
skoobis;NOUN;O;1;no
eneses;PRON;O;1;yes
liigub;VERB;O;3;no
elektronkiirmissioonist;NOUN;O;1;no
pilti;NOUN;O;2;no
ekraani;NOUN;O;1;no
peale;ADP;O;1;yes
vaataja;NOUN;O;1;no
poolt;ADP;O;1;yes
vasakult;ADV;O;3;no
antenn;NOUN;O;1;no
veidi;ADV;O;1;no
vildakas;ADJ;O;1;no
majade;NOUN;O;1;no
vahel;ADP;O;1;yes
tekib;VERB;O;2;no
mõningane;DET;O;1;yes
peegeldus;NOUN;O;2;no
pärast;ADP;O;1;yes
seda;PRON;O;2;yes
esimese;ADJ;O;1;no
signaali;NOUN;O;3;no
jõudmist;NOUN;O;1;no
jõuab;VERB;O;3;no
ka;ADV;O;1;yes
peegeldunud;ADJ;O;2;no
signaal;NOUN;O;2;no
teleka;NOUN;O;3;no
vastuvõtuseadmesse;NOUN;O;1;no
võimendatakse;VERB;O;1;no
seal;ADV;O;1;yes
teine;DET;O;1;yes
mis;PRON;O;5;yes
peegeldunud;VERB;O;1;no
tuleb;VERB;O;3;yes
muidugi;ADV;O;1;yes
veidikene;ADV;O;1;no
kehvem;ADJ;O;1;no
nihuke;NOUN;O;1;yes
nii;ADV;O;2;yes
aga;CCONJ;O;3;yes
sa;PRON;O;2;yes
ütlesid;VERB;O;1;no
sellisel;DET;O;1;yes
juhul;NOUN;O;1;yes
mulle;PRON;O;1;yes
tundub;AUX;O;1;no
just;ADV;O;2;yes
järgi;ADV;O;1;yes
teisena;ADJ;O;1;yes
peaks;AUX;O;1;yes
olema;AUX;O;1;yes
pigem;ADV;O;1;yes
vasakul;ADJ;O;1;no
pool;ADV;O;1;yes
ei;ADV;O;1;yes
istute;VERB;O;1;no
nagu;SCONJ;O;2;yes
ees;ADP;O;1;yes
te;PRON;O;1;yes
kirjutate;VERB;O;1;no
elektron;NOUN;O;1;no
ongi;AUX;O;1;no
kõigepealt;ADV;O;1;yes
joonistub;VERB;O;1;no
elektronkiir;NOUN;O;1;no
välja;ADV;O;2;yes
ju;ADV;O;1;yes
tugeva;ADJ;O;1;no
klõpsti;ADV;O;1;yes
sellele;PRON;O;1;yes
kohe;ADV;O;1;yes
järgnevalt;ADV;O;1;no
joonistab;VERB;O;1;no
nõrgema;ADJ;O;1;no
jääb;VERB;O;1;no
sellest;DET;O;1;yes
signaalist;NOUN;O;1;no
pildistamise;NOUN;O;1;no
esmalt;ADV;O;1;no
tugevam;ADJ;O;1;no
ahah;INTJ;O;1;yes
selge;ADJ;O;1;no
ise;PRON;O;1;yes
oled;AUX;O;1;yes
näoga;NOUN;O;1;no
vastus;NOUN;O;1;no
tegelikult;ADV;O;1;no
lihtne;ADJ;O;1;no
ma;PRON;O;1;yes
arvan;VERB;O;1;no
saab;AUX;O;1;yes
rahulikult;ADV;O;1;no
vaadata;VERB;O;1;no
oma;PRON;O;2;yes
varjuga;NOUN;O;1;no
edasi;ADV;O;1;yes
väga;ADV;O;2;yes
jämedi;ADV;O;1;no
teab;VERB;O;2;no
vastupidi;ADV;O;2;no
muideks;ADV;O;1;no
oleks;AUX;O;3;yes
variliigi;NOUN;O;1;no
nihkuks;VERB;O;1;no
ühtäkki;ADV;O;1;no
nii-öelda;ADV;O;1;no
paremalt;ADV;O;1;no
poolt;ADV;O;1;yes
vasakule;ADV;O;1;no
tegemist;NOUN;O;1;no
mingisuguse;DET;O;1;yes
tõsise;ADJ;O;1;no
füüsika;NOUN;O;1;no
Avadus;PROPN;O;1;no
avastas;VERB;O;1;no
aga;ADV;O;1;yes
sellepärast;ADV;O;2;yes
kinni;ADV;O;1;no
püüdnud;VERB;O;1;no
lained;NOUN;O;1;no
levivad;VERB;O;1;no
kiiremini;ADV;O;1;no
vale;ADJ;O;1;no
valgus;NOUN;O;2;no
kohale;ADV;O;1;yes
ennem;ADV;O;1;yes
pilt;NOUN;O;1;no
vaata;VERB;O;1;no
hoolega;NOUN;O;1;no
topeltpilti;ADV;O;1;no
sealt;ADV;O;1;yes
ära;ADV;O;2;yes
korrakski;VERB;O;1;no
pööra;VERB;O;1;no
pilku;NOUN;O;1;no
ühel;DET;O;1;yes
hetkel;NOUN;O;1;no
äkki;ADV;O;1;no
võite;AUX;O;1;yes
leida;VERB;O;1;no
laine;NOUN;O;1;no
kiirem;ADJ;O;1;no
suur;ADJ;O;1;no
tänu;ADP;O;1;yes
ilusat;ADJ;O;1;no
hommiku;NOUN;O;1;no
jätku;VERB;O;1;no
