word;upos;ner tag;count;stopword
tere;INTJ;O;3;yes
õhtust;NOUN;O;1;no
,;PUNCT;O;263;no
meie;PRON;O;21;yes
võõrustajad;NOUN;O;1;no
kalurikolhoosi;NOUN;O;5;no
haapsalu;ADJ;O;3;no
karul;NOUN;O;1;no
.;PUNCT;O;167;no
tulemast;VERB;O;1;yes
raadiokuulajad;NOUN;O;1;no
kohtumisõhtule;NOUN;O;1;no
Eesti;PROPN;O;4;no
raadio;NOUN;O;5;no
muusikasaadete;NOUN;O;4;no
toimetuse;NOUN;O;2;no
ja;CCONJ;O;67;yes
kalurimuusika;NOUN;O;1;no
armastajate;NOUN;O;1;no
vahel;ADP;O;2;yes
täna;ADV;O;6;no
õhtul;NOUN;O;1;no
on;AUX;O;71;yes
kogu;DET;O;3;yes
aeg;NOUN;O;4;no
laval;NOUN;O;1;no
estraadiorkester;NOUN;O;2;no
Peeter;PROPN;O;3;no
Sauli;PROPN;O;2;no
juhatusel;NOUN;O;2;no
kohtumisõhtut;NOUN;O;2;no
alustab;VERB;O;1;no
Jaak;PROPN;O;2;no
Joala;PROPN;O;1;no
viisiga;NOUN;O;1;no
müüdüüdonovo;NOUN;O;1;no
süümi;NOUN;O;1;no
unistatud;VERB;O;1;no
kustumas;VERB;O;1;no
või;CCONJ;O;16;yes
ei;AUX;O;27;yes
maksa;VERB;O;1;no
su;PRON;O;1;yes
elu;NOUN;O;1;no
luuletus;NOUN;O;1;no
ka;ADV;O;27;yes
mul;PRON;O;2;yes
oli;AUX;O;19;yes
väikene;ADJ;O;3;no
kokkulepe;NOUN;O;1;no
enne;ADV;O;2;yes
et;SCONJ;O;50;yes
laudkonnad;NOUN;O;1;no
esitavad;VERB;O;1;no
lauljatele;NOUN;O;1;no
mõned;DET;O;1;yes
küsimused;NOUN;O;1;no
mis;PRON;O;13;yes
need;PRON;O;9;yes
kõige;ADV;O;8;yes
enam;ADV;O;2;yes
huvitab;VERB;O;1;no
?;PUNCT;O;28;no
palun;VERB;O;6;no
milline;ADJ;O;2;yes
teie;PRON;O;9;yes
lauttingismi;NOUN;O;1;no
sealt;ADV;O;3;yes
jalale;NOUN;O;1;no
praegu;ADV;O;8;yes
lemmiklaul;NOUN;O;1;no
Kösti;PROPN;O;1;no
palju;ADV;O;20;yes
plaate;NOUN;O;1;no
muusikat;NOUN;O;2;no
kindla;ADJ;O;1;no
peale;ADP;O;3;yes
me;PRON;O;15;yes
tahame;VERB;O;1;no
likvideerida;VERB;O;1;no
see;PRON;O;25;yes
parem;ADJ;O;1;no
mulle;PRON;O;2;yes
tänavellimistest;NOUN;O;1;no
Hitelgi;PROPN;O;1;no
kyljest;NOUN;O;1;no
paikad;NOUN;O;1;no
nimi;NOUN;O;3;no
paluks;VERB;O;2;no
noorega;NOUN;O;1;no
naisansambli;NOUN;O;2;no
sellisena;PRON;O;1;yes
nagu;SCONJ;O;5;yes
trummitüdruk;NOUN;O;1;no
aitäh;INTJ;O;7;yes
naisansamblile;NOUN;O;1;no
kes;PRON;O;7;yes
tegi;VERB;O;1;yes
kolhoosi;NOUN;O;5;no
isetegevuslaste;NOUN;O;1;no
esinemise;NOUN;O;1;no
otsa;ADP;O;1;yes
lahti;ADV;O;1;no
paluksid;VERB;O;1;no
lavale;NOUN;O;2;no
meesansambli;NOUN;O;2;no
tähendab;VERB;O;2;no
uhkust;NOUN;O;1;no
natukene;ADV;O;3;no
pillimeestele;NOUN;O;1;no
ansamblile;NOUN;O;1;no
lihtsalt;ADV;O;3;no
ole;AUX;O;10;yes
kas;ADV;O;18;yes
viitsinud;VERB;O;1;no
välja;ADV;O;8;yes
mõelda;VERB;O;2;no
võib-olla;ADV;O;7;yes
jah;ADV;O;2;yes
mõeldakse;VERB;O;1;no
rahvas;NOUN;O;2;no
rohkem;ADV;O;3;yes
koos;ADV;O;2;yes
nonii;INTJ;O;1;no
kui;ADV;O;7;yes
lausetest;NOUN;O;1;no
kalorid;NOUN;O;2;no
ainult;ADV;O;6;yes
üksainuke;ADJ;O;1;no
tegelen;VERB;O;2;no
lukksepp;NOUN;O;1;no
mehaanik;NOUN;O;1;no
kui;SCONJ;O;20;yes
ta;PRON;O;12;yes
võtab;VERB;O;1;no
temaatika;NOUN;O;1;no
kalorilauludele;NOUN;O;1;no
rahvalaule;NOUN;O;1;no
muhulaste;NOUN;O;1;no
tibudusse;NOUN;O;1;no
laule;NOUN;O;1;no
Tril;PROPN;O;1;no
talle;PRON;O;2;yes
saali;NOUN;O;2;no
eluse;NOUN;O;2;no
Ilus;PROPN;O;1;no
pilk;NOUN;O;1;no
tee;VERB;O;1;yes
kelleril;NOUN;O;1;no
ta-ta-taa;VERB;O;1;no
talleral;NOUN;O;1;no
Toivo;PROPN;O;1;no
Tallo;PROPN;O;1;no
