word;upos;ner tag;count;stopword
eikellegimaa;NOUN;O;2;no
.;PUNCT;O;104;no
tere;INTJ;O;1;yes
,;PUNCT;O;152;no
kullakallis;ADJ;O;1;no
kuula;VERB;O;1;no
rahvast;NOUN;O;1;no
raadio;NOUN;O;4;no
on;AUX;O;39;yes
kaks;NUM;O;2;no
teie;PRON;O;3;yes
päralt;ADP;O;1;yes
siin;ADV;O;3;yes
parasjagu;ADV;O;1;no
mina;PRON;O;7;yes
liikus;VERB;O;1;no
nad;PRON;O;2;yes
niisamuti;ADV;O;1;no
nagu;SCONJ;O;7;yes
see;DET;O;4;yes
algav;ADJ;O;1;no
tund;NOUN;O;2;no
mis;PRON;O;5;yes
saab;AUX;O;1;yes
olema;AUX;O;1;yes
täis;ADV;O;1;no
eksootilise;ADJ;O;1;no
kõlaga;NOUN;O;1;no
menu;NOUN;O;1;no
muusikat;NOUN;O;5;no
päralt;NOUN;O;1;yes
head;ADJ;O;3;no
inimesed;NOUN;O;1;no
terve;ADJ;O;2;no
muusikali;NOUN;O;1;no
sõna-;NOUN;O;1;no
saarei;NOUN;O;1;no
kellelegi;PRON;O;9;yes
maa;NOUN;O;4;no
mille;PRON;O;2;yes
pärast;ADP;O;3;yes
järgnev;ADJ;O;1;no
algab;VERB;O;1;no
täna;ADV;O;2;no
sedapuhku;ADV;O;1;yes
nõnda;ADV;O;7;yes
järgmise;ADJ;O;1;yes
esimese;ADJ;O;1;no
vahelugemisega;NOUN;O;1;no
kogu;DET;O;1;yes
meie;PRON;O;3;yes
koduse;ADJ;O;1;no
maailmamuna;NOUN;O;1;no
pääl;ADP;O;1;no
usutakse;VERB;O;1;no
väga;ADV;O;6;yes
vähe;ADV;O;1;no
olevat;AUX;O;6;yes
kandi;NOUN;O;1;no
oma;PRON;O;13;yes
muusikalise;ADJ;O;3;no
mitmekesisuse;NOUN;O;1;no
poolest;ADP;O;1;yes
meloodiate;NOUN;O;1;no
ja;CCONJ;O;60;yes
iseäranis;ADV;O;2;no
rütmide;NOUN;O;1;no
rikkuselt;NOUN;O;1;no
võiksid;AUX;O;1;yes
võistelda;VERB;O;1;no
Lääne-Aafrikaga;PROPN;O;1;no
nii;ADV;O;5;yes
hästi;ADV;O;5;no
aruturm;NOUN;O;1;no
saada;VERB;O;1;yes
kirglike;ADJ;O;1;no
melomaan;NOUN;O;1;no
kui;CCONJ;O;3;yes
ka;ADV;O;11;yes
pikk;ADJ;O;1;no
rida;NOUN;O;1;no
nõndanimetatud;ADJ;O;1;no
asjatundjaid;NOUN;O;1;no
valmis;ADV;O;1;no
vanduma;VERB;O;1;no
ükskõik;ADV;O;2;yes
võiks;AUX;O;1;yes
kõik;PRON;O;1;yes
kelle;PRON;O;3;yes
nimel;ADP;O;1;no
et;SCONJ;O;20;yes
just;ADV;O;2;yes
Lääne-Aafrikas;PROPN;O;1;no
ta;PRON;O;6;yes
algselt;ADV;O;1;no
pärit;ADV;O;5;no
mitte;ADV;O;9;yes
ainult;ADV;O;6;yes
pluus;NOUN;O;1;no
seeläbi;ADV;O;1;no
siis;ADV;O;6;yes
kontserdi;NOUN;O;1;no
džäss;NOUN;O;1;no
vaid;ADV;O;2;yes
samuti;ADV;O;2;yes
näiteks;ADV;O;8;no
rege;NOUN;O;1;no
kahtlemata;ADV;O;2;no
kõik;DET;O;1;yes
see;PRON;O;13;yes
millest;PRON;O;3;yes
koosneb;VERB;O;1;no
rokkmuusika;NOUN;O;1;no
vot;INTJ;O;1;yes
osa;NOUN;O;1;no
rokkmuusikast;NOUN;O;1;no
mida;PRON;O;5;yes
enamik;NOUN;O;2;no
kuulajatest;NOUN;O;1;no
rokkmuusikana;NOUN;O;1;no
tunneb;VERB;O;1;no
teab;VERB;O;1;no
aafrika;ADJ;O;3;no
laineile;NOUN;O;1;no
ma;PRON;O;8;yes
muusika;NOUN;O;11;no
olnud;AUX;O;7;yes
häälestatud;VERB;O;1;no
vanemadki;ADJ;O;1;no
mitmeid;PRON;O;1;yes
korral;NOUN;O;1;yes
kõneldud;VERB;O;1;no
Nigeeria;PROPN;O;1;no
muusikalisest;ADJ;O;1;no
intsidendist;NOUN;O;1;no
elaniku;NOUN;O;1;no
laabu;NOUN;O;1;no
kutist;NOUN;O;1;no
moli;NOUN;O;1;no
kitarrigeeniusest;NOUN;O;1;no
Talifarcatud;PROPN;O;1;no
eest;ADP;O;1;yes
maailma;NOUN;O;4;no
muusikastaarist;NOUN;O;1;no
skulptuurist;NOUN;O;2;no
ning;CCONJ;O;8;yes
jutu;NOUN;O;1;no
puhumist;NOUN;O;1;no
juurde;ADV;O;1;yes
mõistagi;ADV;O;1;no
mängitud;VERB;O;1;no
minu;PRON;O;2;yes
arust;ADP;O;2;no
tegelaste;NOUN;O;1;no
sime;VERB;O;1;no
kaist;NOUN;O;1;no
Jusson;PROPN;O;1;no
tuuri;NOUN;O;2;yes
sünnikohast;NOUN;O;2;no
sealt;ADV;O;2;yes
lähedalt;ADV;O;1;yes
kambjast;NOUN;O;1;no
ongi;AUX;O;2;no
Aafrika;PROPN;O;4;no
kõige;ADV;O;4;yes
laiemalt;ADV;O;1;no
tähendab;VERB;O;6;no
mujal;ADV;O;1;yes
maailmas;NOUN;O;1;no
tuntumad;ADJ;O;1;no
muusikud;NOUN;O;2;no
skulptuur;NOUN;O;1;no
üks;PRON;O;4;yes
neis;PRON;O;1;yes
vähemasti;ADV;O;1;no
samaväärne;ADJ;O;1;no
tegelane;NOUN;O;1;no
ehkki;SCONJ;O;2;yes
muusikaliselt;ADV;O;1;no
päritolult;NOUN;O;1;no
ideoloogiliselt;ADV;O;1;no
mõneti;ADV;O;1;no
erinev;ADJ;O;1;no
tema;PRON;O;16;yes
kaasmaalane;NOUN;O;1;no
Paabomaal;PROPN;O;3;no
