word;upos;ner tag;count;stopword
te;PRON;O;2;yes
kuulate;VERB;O;1;no
raadio;NOUN;O;3;no
kohta;ADP;O;2;yes
värske;ADJ;O;2;no
jagava;ADJ;O;1;no
siin;ADV;O;20;yes
Holland;PROPN;O;3;no
kroonigen;NOUN;O;1;no
,;PUNCT;O;381;no
rahari;NOUN;O;1;no
paksin;VERB;O;1;no
Koit;PROPN;O;4;no
Raudsepp;PROPN;O;3;no
Erik;PROPN;O;4;no
Morna;PROPN;O;4;no
Maarja;PROPN;O;3;no
Merivoo-Parro;PROPN;O;3;no
ja;CCONJ;O;133;yes
Kristo;PROPN;O;4;no
Rajasaare;PROPN;O;3;no
kui;CCONJ;O;6;yes
ka;ADV;O;36;yes
teisi;PRON;O;1;yes
on;AUX;O;85;yes
olnud;AUX;O;7;yes
tulemas;VERB;O;3;yes
meie;PRON;O;12;yes
teise;PRON;O;1;yes
otsesaatesse;NOUN;O;1;no
.;PUNCT;O;160;no
tähelepanu;NOUN;O;1;no
Eesti;PROPN;O;10;no
alustame;VERB;O;1;no
teist;ADJ;O;2;yes
otsesaadet;NOUN;O;1;no
festivali;NOUN;O;10;no
Eurosonic;PROPN;O;6;no
täpselt;ADV;O;3;no
24;NUM;O;1;no
tundi;NOUN;O;1;no
tagasi;ADP;O;4;yes
oli;AUX;O;37;yes
esimene;ADJ;O;4;no
live;ADJ;O;1;no
saade;NOUN;O;3;no
väga;ADV;O;15;yes
tore;ADJ;O;3;no
niimoodi;ADV;O;6;yes
et;SCONJ;O;85;yes
mõnusalt;ADV;O;1;no
emotsioone;NOUN;O;2;no
üles;ADV;O;7;yes
keskesaade;NOUN;O;1;no
sest;SCONJ;O;11;yes
vaatamata;ADP;O;1;yes
täiesti;ADV;O;2;yes
hullule;ADJ;O;1;no
tormile;ADJ;O;1;no
sellele;DET;O;3;yes
Lääne-Euroopat;PROPN;O;1;no
laastanud;ADJ;O;1;no
ultrailmale;NOUN;O;1;no
nimega;NOUN;O;6;no
Frede;PROPN;O;1;no
riike;NOUN;O;1;no
ikkagi;ADV;O;3;yes
festival;NOUN;O;9;no
enamjaolt;ADV;O;1;no
toimus;VERB;O;1;no
ilusasti;ADV;O;2;no
aga;CCONJ;O;32;yes
paraku;ADV;O;1;no
jäid;VERB;O;2;no
suuremad;ADJ;O;1;no
kaotajad;NOUN;O;1;no
osad;NOUN;O;1;no
bändid;NOUN;O;2;no
ära;ADV;O;10;yes
kuna;SCONJ;O;3;yes
lennud;NOUN;O;1;no
ei;AUX;O;42;yes
lennanud;VERB;O;1;no
rongid;NOUN;O;2;no
sõitnud;VERB;O;1;no
kiirteede;NOUN;O;1;no
olid;AUX;O;6;yes
osaliselt;ADV;O;1;no
kinni;ADV;O;1;no
pandud;VERB;O;2;no
ehk;CCONJ;O;6;yes
siis;ADV;O;57;yes
üheks;DET;O;1;yes
kaotajaks;NOUN;O;1;no
ilmale;NOUN;O;1;no
allajääjaks;NOUN;O;1;no
jäi;VERB;O;4;no
statistilise;ADJ;O;1;no
keskmise;ADJ;O;2;no
järgi;ADP;O;5;yes
või;CCONJ;O;10;yes
tohiks;AUX;O;2;no
olla;AUX;O;3;yes
selleks;PRON;O;1;yes
ükski;DET;O;1;no
artist;NOUN;O;4;no
tänavusel;ADJ;O;1;no
festivalil;NOUN;O;3;no
peal;ADV;O;1;yes
kaks;NUM;O;6;no
eesti;ADJ;O;2;no
artistimeisterjaan;NOUN;O;1;no
Erki;PROPN;O;5;no
Pärnoja;PROPN;O;2;no
ester;NOUN;O;2;no
Klange;PROPN;O;2;no
nii;ADV;O;28;yes
see;DET;O;7;yes
tõenäosus;NOUN;O;1;no
üks;PRON;O;4;yes
neist;DET;O;1;yes
kahest;NUM;O;2;no
eestlasest;NOUN;O;1;no
350;NUM;O;1;no
bändi;NOUN;O;7;no
hulgas;ADP;O;1;yes
saab;AUX;O;1;yes
olema;AUX;O;3;yes
omast;PRON;O;1;yes
imeväike;NOUN;O;1;no
ta;PRON;O;23;yes
läks;VERB;O;3;yes
Pärnkontsert;PROPN;O;1;no
eile;ADV;O;12;no
esine;VERB;O;1;no
täna;ADV;O;9;no
homsest;NOUN;O;1;no
rääkimata;VERB;O;1;no
me;PRON;O;8;yes
jõuame;VERB;O;1;no
selle;DET;O;9;yes
teema;NOUN;O;1;no
juurde;ADP;O;1;yes
pärastpoole;ADV;O;1;no
kindlasti;ADV;O;5;no
tagasi;ADV;O;4;yes
praegu;ADV;O;7;yes
lihtsalt;ADV;O;6;no
sissejuhatuseks;NOUN;O;1;no
seis;NOUN;O;1;no
tere;INTJ;O;4;yes
head;ADJ;O;2;no
kuulajad;NOUN;O;1;no
mina;PRON;O;4;yes
olen;AUX;O;2;yes
maarjaMoonüürik;NOUN;O;1;no
sina;PRON;O;3;yes
meiega;PRON;O;2;yes
liitus;VERB;O;1;no
meisterjaan;NOUN;O;4;no
teiste;PRON;O;1;yes
satsi;NOUN;O;1;no
temaga;PRON;O;1;yes
tehtud;ADJ;O;2;yes
eilset;ADJ;O;4;no
intervjuud;NOUN;O;1;no
siit;ADV;O;6;yes
samuti;ADV;O;4;yes
Pärnojaga;PROPN;O;2;no
samal;DET;O;2;yes
ajal;NOUN;O;5;no
intervjuude;NOUN;O;2;no
saate;NOUN;O;1;yes
kuulata;VERB;O;2;no
meeleolukas;ADJ;O;1;no
mõnus;ADJ;O;1;no
intervjuu;NOUN;O;2;no
see;PRON;O;30;yes
uus;ADJ;O;1;no
pääl;NOUN;O;1;no
tänane;ADJ;O;1;no
uued;ADJ;O;2;no
jutud;NOUN;O;1;no
kas;ADV;O;16;yes
emotsioonid;NOUN;O;1;no
seda;PRON;O;19;yes
hakkame;VERB;O;2;yes
meisterjaani;NOUN;O;1;no
käest;ADP;O;2;yes
küsima;VERB;O;1;no
natukese;NOUN;O;1;no
aja;NOUN;O;6;no
pärast;ADP;O;6;yes
enne;ADV;O;4;yes
aga;ADV;O;6;yes
oleme;AUX;O;2;yes
küsinud;VERB;O;1;no
küsimusi;NOUN;O;1;no
palju;ADV;O;6;yes
vanemalt;ADV;O;1;no
pikema;ADJ;O;1;no
karjääriga;NOUN;O;1;no
ilmselt;ADV;O;2;no
üle-euroopaliselt;ADV;O;1;no
veelgi;ADV;O;3;yes
kuulsamalt;ADV;O;1;no
meesterahvalt;NOUN;O;1;no
kui;SCONJ;O;22;yes
Jaan;PROPN;O;3;no
Tätte;PROPN;O;1;no
juunior;NOUN;O;1;no
nimelt;ADV;O;3;no
kogu;DET;O;2;yes
euro;NOUN;O;1;no
sooniku;NOUN;O;1;no
nii-öelda;ADV;O;3;no
isalt;NOUN;O;1;no
mitte;ADV;O;4;yes
yhtegi;NOUN;O;1;no
ristiisalt;NOUN;O;1;no
Peeter;PROPN;O;1;no
Schmidt;PROPN;O;2;no
kes;PRON;O;13;yes
rääkis;VERB;O;4;no
mis;PRON;O;30;yes
ettevõtmise;NOUN;O;1;no
mõte;NOUN;O;1;no
Euroopa;PROPN;O;5;no
muusika;NOUN;O;5;no
ole;AUX;O;8;yes
veel;ADV;O;16;yes
piisavalt;ADV;O;2;no
hästi;ADV;O;3;no
integreeritud;VERB;O;1;no
näiteks;ADV;O;4;no
muusikat;NOUN;O;5;no
tema;PRON;O;12;yes
arvates;VERB;O;1;no
võiks;AUX;O;1;yes
prantsuse;ADJ;O;1;no
raadiotes;NOUN;O;1;no
enam;ADV;O;5;yes
mängida;VERB;O;1;no
tehakse;VERB;O;1;yes
sellepärast;ADV;O;4;yes
ongi;AUX;O;4;no
jah;ADV;O;6;yes
noorde;NOUN;O;1;no
Slachi;PROPN;O;1;no
omal;PRON;O;3;yes
sai;VERB;O;3;yes
alguse;NOUN;O;2;no
sellest;PRON;O;4;yes
30;NUM;O;1;no
aastat;NOUN;O;4;no
seesama;DET;O;3;yes
härra;NOUN;O;3;no
Peter;PROPN;O;1;no
hakkas;VERB;O;2;yes
mingid;DET;O;2;yes
mahajäetud;ADJ;O;1;no
maju;NOUN;O;1;no
sinna;ADV;O;3;yes
oma;PRON;O;8;yes
lemmikkohalikke;ADJ;O;1;no
bände;NOUN;O;3;no
panema;VERB;O;1;no
kõigest;ADV;O;1;yes
kasvanud;VERB;O;1;no
tohutu;ADJ;O;1;no
ettevõtmine;NOUN;O;1;no
kord;ADV;O;4;no
üle;ADP;O;2;yes
300;NUM;O;2;no
seekord;ADV;O;1;yes
artisti;NOUN;O;2;no
temast;PRON;O;1;yes
peetakse;VERB;O;1;yes
mõtist;NOUN;O;1;no
endast;PRON;O;3;yes
saanud;VERB;O;3;yes
muusikaekspordi;NOUN;O;1;no
võtmefiguur;NOUN;O;1;no
jääb;VERB;O;3;no
teed;NOUN;O;1;yes
teda;PRON;O;2;yes
rõõmsaks;ADJ;O;1;no
leiab;VERB;O;2;no
ägedat;ADJ;O;1;no
uut;ADJ;O;2;no
saundi;NOUN;O;1;no
ainult;ADV;O;2;yes
saa;AUX;O;3;yes
inspiratsiooni;NOUN;O;1;no
väita;VERB;O;1;no
nagu;SCONJ;O;36;yes
tunneb;VERB;O;2;no
elutöö;NOUN;O;1;no
missioon;NOUN;O;1;no
midagi;PRON;O;7;yes
väärt;ADJ;O;1;yes
Ewert;PROPN;O;4;no
and;NOUN;O;4;no
The;PROPN;O;2;no
Two;PROPN;O;4;no
Dragons;PROPN;O;3;no
võidukäik;NOUN;O;1;no
need;PRON;O;10;yes
esinesid;VERB;O;2;no
festivalikutseid;NOUN;O;1;no
sa;PRON;O;18;yes
ikka;ADV;O;5;yes
ebaauhinna;NOUN;O;1;no
mõned;DET;O;3;yes
aastad;NOUN;O;2;no
hiljem;ADV;O;2;no
simmoiste;NOUN;O;1;no
Ain;PROPN;O;2;no
legendaarne;ADJ;O;2;no
muusikatööstuse;NOUN;O;1;no
võttis;VERB;O;2;no
plaadilepinguga;NOUN;O;1;no
ohjad;NOUN;O;1;no
Ramoonzil;PROPN;O;1;no
saagini;NOUN;O;1;no
hätsin;VERB;O;1;no
madonnal;NOUN;O;1;no
seesama;ADJ;O;1;yes
siimaste;ADJ;O;1;no
ühel;DET;O;2;yes
konverentsil;NOUN;O;1;no
Los;PROPN;O;1;no
Angeleses;PROPN;O;1;no
suurepärases;ADJ;O;1;no
lavastuses;NOUN;O;1;no
võitis;VERB;O;2;no
selliseid;DET;O;3;yes
tohutuid;ADJ;O;1;no
prestiižse;ADJ;O;1;no
auhinna;NOUN;O;1;no
ebaauhind;NOUN;O;1;no
piiride;NOUN;O;2;no
kaotamine;NOUN;O;1;no
the;NOUN;O;2;no
puhul;ADP;O;2;yes
juba;ADV;O;11;yes
toimis;VERB;O;1;no
kenasti;ADV;O;1;no
teiste;DET;O;1;yes
artistide;NOUN;O;1;no
toiminud;VERB;O;1;no
noordisla;NOUN;O;1;no
eesmärk;NOUN;O;1;no
polekski;AUX;O;1;no
võitu;NOUN;O;1;no
teadnud;VERB;O;2;no
kuidas;ADV;O;2;yes
seda;DET;O;4;yes
