word;upos;ner tag;count;stopword
Eesti;PROPN;O;4;no
televisioonis;PROPN;O;1;no
alustab;VERB;O;1;no
juba;ADV;O;8;yes
järgmisel;ADJ;O;2;yes
nädalal;NOUN;O;2;no
tuntud;ADJ;O;1;no
saadet;NOUN;O;1;no
klassikatähed;NOUN;O;2;no
ning;CCONJ;O;4;yes
selleaastased;ADJ;O;1;no
osalejad;NOUN;O;2;no
käivad;VERB;O;1;no
tilt;NOUN;O;1;no
saates;NOUN;O;2;no
külas;NOUN;O;1;no
.;PUNCT;O;90;no
täna;ADV;O;3;no
on;AUX;O;67;yes
mul;PRON;O;7;yes
hea;ADJ;O;4;no
meel;NOUN;O;1;no
stuudios;NOUN;O;2;no
tervitada;VERB;O;1;no
hingeli;NOUN;O;3;no
lai;ADJ;O;1;no
limp;NOUN;O;1;no
,;PUNCT;O;217;no
tere;INTJ;O;1;yes
ingeli;NOUN;O;3;no
Tret;PROPN;O;1;no
oboemängija;NOUN;O;2;no
peale;ADP;O;5;yes
selle;PRON;O;3;yes
too;DET;O;1;yes
poe;NOUN;O;4;no
üsna;ADV;O;3;yes
haruldane;ADJ;O;1;no
pill;NOUN;O;8;no
seda;PRON;O;4;yes
mängivad;VERB;O;1;no
suhteliselt;ADV;O;3;no
vähesed;ADJ;O;1;no
muusikud;NOUN;O;1;no
võrreldes;VERB;O;2;no
eks;ADV;O;5;yes
klaveri;NOUN;O;1;no
või;CCONJ;O;13;yes
viiuliga;NOUN;O;1;no
siis;ADV;O;31;yes
ingeliga;NOUN;O;1;no
meil;PRON;O;1;yes
esimene;ADJ;O;9;no
naissoost;NOUN;O;1;no
interpreet;NOUN;O;1;no
kes;PRON;O;5;yes
meile;PRON;O;3;yes
saatesse;NOUN;O;1;no
jõudnud;ADJ;O;1;no
yldse;ADV;O;1;no
võtab;VERB;O;1;no
klassikatähtede;NOUN;O;3;no
saatest;NOUN;O;1;no
osa;NOUN;O;3;no
viis;NUM;O;1;no
noormeest;NOUN;O;1;no
ja;CCONJ;O;72;yes
kolm;NUM;O;2;no
tütarlast;NOUN;O;1;no
Ingeli;PROPN;O;1;no
ma;PRON;O;41;yes
küsiks;VERB;O;1;no
esimese;ADJ;O;2;no
asjana;NOUN;O;1;no
et;SCONJ;O;103;yes
kas;ADV;O;12;yes
muusika;NOUN;O;8;no
üldse;ADV;O;4;no
selline;DET;O;6;yes
mehine;ADJ;O;1;no
alamehelik;ADJ;O;1;no
ala;NOUN;O;2;no
?;PUNCT;O;19;no
arvan;VERB;O;4;no
kohe;ADV;O;3;yes
kindlasti;ADV;O;8;no
ei;AUX;O;27;yes
ole;AUX;O;11;yes
ainult;ADV;O;12;yes
mehelik;ADJ;O;1;no
sul;PRON;O;5;yes
nii;ADV;O;9;yes
naiseliku;ADJ;O;1;no
Kuigal;PROPN;O;1;no
meheliku;ADJ;O;1;no
aga;ADV;O;4;yes
võib-olla;ADV;O;5;yes
vanasti;ADV;O;2;no
lihtsalt;ADV;O;1;no
konservatiivsematel;ADJ;O;1;no
aegadel;NOUN;O;1;no
võistlust;NOUN;O;1;no
orkestris;NOUN;O;2;no
näha;VERB;O;2;no
rohkem;ADV;O;7;yes
mehi;NOUN;O;2;no
aga;CCONJ;O;30;yes
praegusel;ADJ;O;1;yes
ajal;NOUN;O;1;no
on;VERB;O;2;yes
see;DET;O;10;yes
trend;NOUN;O;2;no
kõvasti;ADV;O;3;no
muutumas;VERB;O;1;no
ka;ADV;O;39;yes
väga-väga;ADV;O;1;no
palju;ADV;O;15;yes
naisi;NOUN;O;1;no
