word;upos;ner tag;count;stopword
tere;INTJ;O;5;yes
õhtust;NOUN;O;1;no
,;PUNCT;O;82;no
ma;PRON;O;9;yes
ikka;ADV;O;6;yes
Hiiu;PROPN;O;2;no
Maidki;PROPN;O;1;no
rääkimise;NOUN;O;1;no
soonitsin;NOUN;O;1;no
üsna;ADV;O;1;yes
pikk;ADJ;O;1;no
vahe;NOUN;O;1;no
sisse;ADV;O;1;yes
jäänud;VERB;O;2;no
.;PUNCT;O;32;no
aga;CCONJ;O;10;yes
usun;VERB;O;1;no
siiski;ADV;O;1;yes
et;SCONJ;O;33;yes
ei;AUX;O;8;yes
ole;AUX;O;2;yes
mind;PRON;O;1;yes
täitsa;ADV;O;2;no
ununenud;VERB;O;1;no
mitte;ADV;O;1;yes
nüüd;ADV;O;7;yes
sügis;NOUN;O;1;no
ka;ADV;O;10;yes
juba;ADV;O;2;yes
käeõhtud;ADJ;O;1;no
pikad;ADJ;O;1;no
ja;CCONJ;O;32;yes
pimedad;ADJ;O;1;no
noh;INTJ;O;1;yes
just;ADV;O;2;yes
paras;ADJ;O;1;no
aeg;NOUN;O;1;no
hakata;VERB;O;1;yes
raamatu;NOUN;O;1;no
lugemise;NOUN;O;1;no
peale;ADP;O;1;yes
mõtlema;VERB;O;1;no
meie;PRON;O;5;yes
ühest;DET;O;1;yes
uuest;ADJ;O;1;no
draamandust;NOUN;O;1;no
plaanesingitena;NOUN;O;1;no
jutu;NOUN;O;1;no
Tehia;PROPN;O;1;no
me;PRON;O;7;yes
kaks;NUM;O;3;no
päev;NOUN;O;1;no
süüdlast;NOUN;O;1;no
Merike;PROPN;O;1;no
Heinsoo;PROPN;O;1;no
Lili;PROPN;O;1;no
Käär;PROPN;O;1;no
kes;PRON;O;4;yes
asja;NOUN;O;2;no
kogubanud;VERB;O;1;no
asi;NOUN;O;1;no
platsis;NOUN;O;1;no
no;INTJ;O;6;no
keekidele;NOUN;O;1;no
teilegi;PRON;O;1;no
kaanel;NOUN;O;1;no
saab;AUX;O;1;yes
lugeda;VERB;O;1;no
see;PRON;O;17;yes
on;AUX;O;21;yes
lasteraamat;NOUN;O;1;no
siin;ADV;O;6;yes
veel;ADV;O;5;yes
teisi;DET;O;1;yes
nimesid;NOUN;O;1;no
ära;ADV;O;1;yes
liimitatud;VERB;O;1;no
viisi;NOUN;O;2;yes
kujundanud;VERB;O;1;no
Roberta;PROPN;O;1;no
Laas;PROPN;O;1;no
toimetajaks;NOUN;O;1;no
olnud;AUX;O;2;yes
