word;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
olen;AUX;O;1;yes
Ivo;PROPN;O;1;no
Uukkivi;PROPN;O;1;no
ja;CCONJ;O;22;yes
loen;VERB;O;1;no
Johan;PROPN;O;1;no
saare;NOUN;O;1;no
loo;NOUN;O;1;no
teel;ADP;O;1;yes
.;PUNCT;O;78;no
ümberringi;ADV;O;1;no
kees;VERB;O;1;no
tuisk;NOUN;O;1;no
nagu;SCONJ;O;8;yes
hiiglasuur;ADJ;O;1;no
,;PUNCT;O;64;no
pudrupada;NOUN;O;1;no
maanteele;NOUN;O;1;no
jaga;VERB;O;1;no
jäänud;VERB;O;3;no
peatuma;VERB;O;1;no
ainustki;ADJ;O;1;no
lumeraasukest;NOUN;O;1;no
tee;NOUN;O;1;yes
oli;AUX;O;6;yes
kiilasjääs;NOUN;O;2;no
libe;ADJ;O;2;no
läikiv;ADJ;O;1;no
tundus;VERB;O;2;no
kõnniksin;VERB;O;1;no
mööda;ADP;O;2;yes
noa;NOUN;O;2;no
selga;NOUN;O;2;no
komistasime;VERB;O;1;no
sageli;ADV;O;1;no
seegi;PRON;O;1;no
ei;AUX;O;22;yes
teinud;VERB;O;1;yes
teed;NOUN;O;2;yes
kergemaks;ADJ;O;1;no
et;SCONJ;O;10;yes
hoidsin;VERB;O;2;no
emal;NOUN;O;1;no
kõvasti;ADV;O;1;no
kaenla;NOUN;O;2;no
alt;ADP;O;4;yes
kinni;ADV;O;5;no
sa;PRON;O;9;yes
ole;AUX;O;3;yes
mul;PRON;O;3;yes
kunagi;ADV;O;3;yes
käe;NOUN;O;3;no
hoidnud;VERB;O;2;no
ütles;VERB;O;3;no
ema;NOUN;O;11;no
sosinal;ADV;O;1;no
kuid;CCONJ;O;2;yes
torm;NOUN;O;3;no
paiskas;VERB;O;1;no
need;DET;O;2;yes
sõnad;NOUN;O;2;no
kümnekordselt;ADV;O;1;no
minu;PRON;O;3;yes
kõrva;NOUN;O;1;yes
kas;ADV;O;3;yes
ainult;ADV;O;2;yes
?;PUNCT;O;5;no
mis;PRON;O;4;yes
ütlesid;VERB;O;1;no
küsisin;VERB;O;2;no
midagi;PRON;O;4;yes
rääkida;VERB;O;1;no
kordasema;ADJ;O;2;no
endamisi;ADV;O;1;no
pärast;ADP;O;5;yes
seda;PRON;O;1;yes
kui;SCONJ;O;1;yes
minust;PRON;O;1;yes
pikemaks;ADJ;O;1;no
sirgusid;VERB;O;1;no
rebis;VERB;O;1;no
tükkideks;NOUN;O;1;no
läksime;VERB;O;1;yes
komistades;VERB;O;1;no
edasi;ADV;O;2;yes
ma;PRON;O;19;yes
surusin;VERB;O;2;no
käsivarre;NOUN;O;2;no
tugevasti;ADV;O;1;no
oma;PRON;O;2;yes
külje;NOUN;O;1;no
vastu;ADP;O;3;yes
tuisku;NOUN;O;1;no
pööratud;ADJ;O;1;no
nägu;NOUN;O;2;no
aga;ADV;O;1;yes
lõi;VERB;O;1;no
õhetama;VERB;O;1;no
korraga;ADV;O;1;no
väga;ADV;O;7;yes
kuum;ADJ;O;1;no
ära;AUX;O;4;yes
räägi;VERB;O;4;no
nii;ADV;O;5;yes
ütlesin;VERB;O;2;no
vaikselt;ADV;O;1;no
kuigi;SCONJ;O;1;yes
oleksin;AUX;O;2;yes
tahtnud;VERB;O;1;no
karjuda;VERB;O;1;no
nende;DET;O;3;yes
paljude;PRON;O;2;no
kordade;NOUN;O;1;no
mil;ADV;O;1;yes
kõndisin;VERB;O;1;no
linna;NOUN;O;1;no
kirjevatel;ADJ;O;1;no
tänavatel;NOUN;O;1;no
jäigana;ADJ;O;1;no
kõrval;ADP;O;1;yes
võtmata;VERB;O;1;no
hetkekski;NOUN;O;1;no
pihku;NOUN;O;1;no
tema;PRON;O;4;yes
kätte;ADP;O;3;yes
aga;CCONJ;O;3;yes
teadnudki;VERB;O;1;no
see;PRON;O;2;yes
sulle;PRON;O;1;yes
meeldib;VERB;O;1;no
kohmetult;ADV;O;2;no
tean;VERB;O;1;no
teadnud;VERB;O;4;no
vastasema;NOUN;O;2;no
räägigi;VERB;O;1;no
endast;PRON;O;1;yes
räägid;VERB;O;2;no
harva;ADV;O;1;no
endas;PRON;O;1;yes
laususin;VERB;O;1;no
tasa;ADV;O;4;yes
räägin;VERB;O;3;no
temast;PRON;O;4;yes
ütlesema;VERB;O;1;no
kellest;PRON;O;2;yes
ärevalt;ADV;O;1;no
jäin;VERB;O;1;no
seisma;VERB;O;2;no
teel;NOUN;O;1;yes
kitsas;ADJ;O;1;no
ning;CCONJ;O;1;yes
kordasemale;ADJ;O;1;no
tõmbas;VERB;O;1;no
mind;PRON;O;1;yes
muust;DET;O;1;yes
maa;NOUN;O;2;no
veel;ADV;O;2;yes
täna;ADV;O;2;no
rääkima;VERB;O;1;no
peaksin;AUX;O;1;yes
teda;PRON;O;2;yes
enam;ADV;O;4;yes
helistati;VERB;O;1;no
ju;ADV;O;2;yes
kogelesin;VERB;O;1;no
