word;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtust;NOUN;O;1;no
,;PUNCT;O;144;no
Eesti;PROPN;O;13;no
raadiouudiste;NOUN;O;1;no
toimetus;NOUN;O;1;no
võtab;VERB;O;1;no
päeva;NOUN;O;1;no
kokku;ADV;O;2;yes
stuudios;NOUN;O;2;no
on;AUX;O;56;yes
toimetaja;NOUN;O;2;no
Riina;PROPN;O;2;no
Eentalu;PROPN;O;2;no
.;PUNCT;O;127;no
Tallinna;PROPN;O;13;no
volikogu;NOUN;O;4;no
umbusaldas;VERB;O;1;no
linnapead;NOUN;O;2;no
Edgar;PROPN;O;4;no
Savisaart;PROPN;O;1;no
umbusaldamise;NOUN;O;1;no
poolt;ADP;O;2;yes
oli;AUX;O;9;yes
34;NUM;O;3;no
vastu;ADP;O;3;yes
kaks;NUM;O;3;no
saadikut;NOUN;O;1;no
24;NUM;O;1;no
ei;AUX;O;19;yes
hääletanud;VERB;O;1;no
ja;CCONJ;O;67;yes
kolm;NUM;O;7;no
puudus;VERB;O;1;no
istungilt;NOUN;O;1;no
uueks;ADJ;O;2;no
linnapeaks;NOUN;O;2;no
ainsana;NOUN;O;1;no
kandideerima;VERB;O;1;no
Tõnis;PROPN;O;5;no
Palts;PROPN;O;4;no
Haigekassa;NOUN;O;1;no
teenuste;NOUN;O;2;no
loetelu;NOUN;O;3;no
täienenud;VERB;O;2;no
käivitub;VERB;O;1;no
perearsti;NOUN;O;3;no
nõuandetelefon;NOUN;O;2;no
uue;ADJ;O;2;no
eelnõu;NOUN;O;1;no
järgi;ADP;O;1;yes
hüvitab;VERB;O;1;no
haigekassa;NOUN;O;3;no
kuni;ADV;O;5;yes
40;NUM;O;2;no
aastastena;ADJ;O;1;no
naiste;NOUN;O;1;no
viljatuse;NOUN;O;1;no
ravi;NOUN;O;1;no
seniseid;ADJ;O;1;no
hüvitise;NOUN;O;1;no
vaid;ADV;O;1;yes
35;NUM;O;2;no
aastased;ADJ;O;1;no
juba;ADV;O;1;yes
kuud;NOUN;O;1;no
kehtiv;ADJ;O;1;no
Venemaa;PROPN;O;7;no
impordikeeld;NOUN;O;1;no
Eestist;PROPN;O;3;no
pärit;ADV;O;1;no
taimsetele;ADJ;O;1;no
toodetele;NOUN;O;1;no
konflikti;NOUN;O;1;no
põhjustas;VERB;O;1;no
lõuna;NOUN;O;3;no
Ameerikast;PROPN;O;1;no
kaudu;ADP;O;3;yes
Venemaale;PROPN;O;3;no
saadetud;ADJ;O;1;no
lillelaadung;NOUN;O;1;no
kust;ADV;O;2;yes
kleitides;NOUN;O;1;no
taimekahjureid;NOUN;O;1;no
keskkriminaalpolitsei;NOUN;O;3;no
avastas;VERB;O;2;no
Pärnu;PROPN;O;2;no
maakonnast;NOUN;O;2;no
Põhja-;PROPN;O;2;no
Baltimaade;PROPN;O;3;no
seni;ADV;O;2;yes
suurima;ADJ;O;2;no
narkootikumi;NOUN;O;1;no
koguse;NOUN;O;1;no
kaheksa;NUM;O;4;no
inimest;NOUN;O;2;no
kinni;ADV;O;3;no
peetud;VERB;O;2;yes
akadeemilises;ADJ;O;3;no
raamatukogus;NOUN;O;3;no
esitleti;VERB;O;2;no
tuntuima;ADJ;O;1;no
Välis-Eesti;PROPN;O;1;no
sanitari;NOUN;O;1;no
Hellar;PROPN;O;4;no
Grabbi;PROPN;O;2;no
uut;ADJ;O;3;no
raamatut;NOUN;O;2;no
tähistati;VERB;O;1;no
tema;PRON;O;4;yes
70;NUM;O;1;no
viiendat;ADJ;O;1;no
sünnipäeva;NOUN;O;1;no
välismaalt;NOUN;O;2;no
