word;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
,;PUNCT;O;605;no
mina;PRON;O;10;yes
olen;AUX;O;11;yes
alles;ADV;O;4;yes
Andrus;PROPN;O;1;no
Russak;PROPN;O;1;no
te;PRON;O;15;yes
kuulete;VERB;O;1;no
saadet;NOUN;O;1;no
kunst;NOUN;O;2;no
r;NOUN;O;1;yes
räägime;VERB;O;4;no
kõigepealt;ADV;O;2;yes
Kelly;PROPN;O;1;no
kaetsija;NOUN;O;1;no
Daniela;PROPN;O;1;no
Moska;PROPN;O;1;no
näitusest;NOUN;O;5;no
salajased;ADJ;O;3;no
aiad;NOUN;O;2;no
süürel;ADJ;O;1;no
soomlane;NOUN;O;1;no
kirjutab;VERB;O;3;no
Londoni;PROPN;O;2;no
Tallinna;PROPN;O;5;no
linnagaleriis;NOUN;O;2;no
ning;CCONJ;O;1;yes
veel;ADV;O;16;yes
rühmituse;NOUN;O;2;no
Infotankistid;PROPN;O;6;no
väljapanekust;NOUN;O;1;no
Eesti;PROPN;O;6;no
tervishoiu;NOUN;O;3;no
muuseumis;NOUN;O;3;no
ja;CCONJ;O;178;yes
seejärel;ADV;O;1;yes
ka;ADV;O;75;yes
kokkuvõtlikult;ADV;O;2;no
Elkeni;PROPN;O;2;no
kunstihoones;NOUN;O;2;no
.;PUNCT;O;188;no
tee;NOUN;O;1;yes
näitas;VERB;O;3;no
salajase;ADJ;O;1;no
täied;NOUN;O;1;no
seatud;ADJ;O;1;no
ühe;DET;O;4;yes
mänguga;NOUN;O;1;no
mis;PRON;O;59;yes
mäng;NOUN;O;5;no
see;PRON;O;50;yes
on;AUX;O;191;yes
kuidas;ADV;O;11;yes
seal;ADV;O;24;yes
näitusel;NOUN;O;4;no
siis;ADV;O;117;yes
avaldub;VERB;O;1;no
?;PUNCT;O;20;no
arvutiajastu;NOUN;O;1;no
lapsele;NOUN;O;1;no
need;PRON;O;11;yes
võib-olla;ADV;O;34;yes
tundmatud;ADJ;O;1;no
mängud;NOUN;O;1;no
nagu;SCONJ;O;66;yes
rohkem;ADV;O;12;yes
seotud;VERB;O;5;no
õues;NOUN;O;1;no
olemise;NOUN;O;1;no
loodusega;NOUN;O;1;no
aga;CCONJ;O;64;yes
meie;PRON;O;8;yes
Real;PROPN;O;1;no
vanemate;NOUN;O;1;no
vanavanemate;NOUN;O;1;no
ajal;ADP;O;1;no
isegi;ADV;O;7;yes
oli;AUX;O;32;yes
selline;DET;O;21;yes
üks;PRON;O;4;yes
nendest;PRON;O;2;yes
kus;ADV;O;6;yes
peideti;VERB;O;1;no
maa;NOUN;O;3;no
sisse;ADP;O;3;yes
mulla;NOUN;O;2;no
