word;upos;ner tag;count;stopword
täisnädala;NOUN;O;1;no
,;PUNCT;O;117;no
kuid;CCONJ;O;6;yes
kuna;SCONJ;O;1;yes
mul;PRON;O;4;yes
järgmisel;ADJ;O;2;yes
reedel;NOUN;O;1;no
lihtsalt;ADV;O;2;no
puhtfüüsiliselt;ADV;O;1;no
ei;AUX;O;11;yes
ole;AUX;O;2;yes
võimalik;ADJ;O;1;no
siin;ADV;O;2;yes
rokkraadio;NOUN;O;2;no
stuudios;NOUN;O;1;no
olla;AUX;O;1;yes
olgu;AUX;O;1;yes
siis;ADV;O;28;yes
täna;ADV;O;4;no
et;SCONJ;O;9;yes
teil;PRON;O;2;yes
oleks;AUX;O;3;yes
lihtsam;ADJ;O;1;no
neid;DET;O;2;yes
edetabeleid;NOUN;O;3;no
järgida;VERB;O;1;no
teen;VERB;O;1;yes
veel;ADV;O;4;yes
selgeks;ADJ;O;1;no
ühe;DET;O;3;yes
asja;NOUN;O;1;no
nimelt;ADV;O;2;no
iga;DET;O;1;yes
edetabel;NOUN;O;1;no
lõpetab;VERB;O;1;no
nagu;SCONJ;O;7;yes
öeldakse;VERB;O;1;no
oma;PRON;O;10;yes
kehtivuse;NOUN;O;1;no
laupäevasel;ADJ;O;1;no
päeval;NOUN;O;1;no
.;PUNCT;O;74;no
nii;ADV;O;3;yes
selle;DET;O;13;yes
nädala;NOUN;O;15;no
praegu;ADV;O;5;yes
kehtiva;ADJ;O;1;no
edetabelilõpp;NOUN;O;1;no
on;AUX;O;54;yes
homme;ADV;O;1;no
viiendal;ADJ;O;2;no
augustil;NOUN;O;1;no
ja;CCONJ;O;66;yes
kergem;ADJ;O;1;no
jälgida;VERB;O;1;no
nimetaksime;VERB;O;1;no
edetabelit;NOUN;O;3;no
viienda;ADJ;O;1;no
augusti;PROPN;O;1;no
edetabelis;NOUN;O;8;no
tänast;ADJ;O;1;no
saadet;NOUN;O;1;no
alustab;VERB;O;1;no
aga;ADV;O;9;yes
möödunud;ADJ;O;5;no
29.;ADJ;O;2;no
juulil;NOUN;O;1;no
lõppenud;ADJ;O;2;no
edetabeli;NOUN;O;3;no
Hotsate;PROPN;O;1;no
müüt;NOUN;O;1;no
see;PRON;O;11;yes
singel;NOUN;O;17;no
mis;PRON;O;11;yes
oli;AUX;O;6;yes
esimest;ADJ;O;4;no
nädalat;NOUN;O;9;no
ning;CCONJ;O;9;yes
selles;DET;O;1;yes
kõige;ADV;O;9;yes
kõrgemal;ADJ;O;1;no
positsioonil;NOUN;O;1;no
pidis;VERB;O;1;no
73.;ADJ;O;1;no
kohal;NOUN;O;47;yes
nimega;NOUN;O;3;no
One;PROPN;O;2;no
albumi;NOUN;O;2;no
nimilugu;NOUN;O;1;no
nüüd;ADV;O;9;yes
tuleme;VERB;O;3;yes
sellesse;DET;O;1;yes
nädalasse;NOUN;O;1;no
kõigepealt;ADV;O;1;yes
tuletan;VERB;O;1;no
meelde;NOUN;O;1;no
käsitleme;VERB;O;2;no
pill;NOUN;O;1;no
poordi;NOUN;O;1;no
kuuma;ADJ;O;1;no
sadat;NUM;O;1;no
seal;ADV;O;6;yes
singlite;NOUN;O;1;no
suurem;ADJ;O;3;no
osa;NOUN;O;1;no
muusikast;NOUN;O;1;no
mida;PRON;O;3;yes
me;PRON;O;4;yes
mängime;VERB;O;2;no
pärit;ADV;O;2;no
just;ADV;O;1;yes
sealt;ADV;O;2;yes
sellele;DET;O;2;yes
ka;ADV;O;8;yes
samuti;ADV;O;1;yes
kõigis;DET;O;1;yes
eelnevates;ADJ;O;1;no
sky;NOUN;O;1;no
sellised;DET;O;2;yes
kolme;NUM;O;2;no
ära;ADV;O;4;yes
märgitud;ADJ;O;1;no
lugu;NOUN;O;9;no
millel;PRON;O;1;yes
antud;VERB;O;1;no
special;NOUN;O;1;no
nimed;NOUN;O;1;no
näiteks;ADV;O;1;no
Hossate;PROPN;O;1;no
püüdsin;VERB;O;1;no
kõrgem;ADJ;O;1;no
sees;ADV;O;3;yes
olev;ADJ;O;2;yes
nädalal;NOUN;O;6;no
Beachis;PROPN;O;1;no
power;X;O;2;no
pik;X;O;1;no
Play;PROPN;O;1;no
tähendab;VERB;O;2;no
raadiojaamade;NOUN;O;1;no
poolt;ADP;O;3;yes
rohkem;ADV;O;2;yes
mängitud;ADJ;O;2;no
või;CCONJ;O;2;yes
soositud;ADJ;O;1;no
power;NOUN;O;1;no
piks;NOUN;O;1;no
eilse;ADJ;O;1;no
nähtavasti;ADV;O;1;no
müügiartikkel;NOUN;O;1;no
play;X;O;1;no
vast;ADV;O;1;no
raadiojaamad;NOUN;O;1;no
enam;ADV;O;1;yes
mängivad;VERB;O;1;no
ansambel;NOUN;O;4;no
sõutus;VERB;O;1;no
sõule;NOUN;O;1;no
kibu;NOUN;O;1;no
movi;NOUN;O;1;no
aga;CCONJ;O;4;yes
muuseas;ADV;O;3;no
inglise;ADJ;O;1;no
tipus;NOUN;O;2;no
uus;ADJ;O;8;no
tundub;AUX;O;1;no
Ameerika;PROPN;O;6;no
poole;NOUN;O;2;yes
peal;ADP;O;1;yes
läbilöövat;VERB;O;1;no
meie;PRON;O;5;yes
järgmine;ADJ;O;5;yes
tuleb;VERB;O;4;yes
ansamblilt;NOUN;O;2;no
kes;PRON;O;9;yes
juba;ADV;O;6;yes
kahe;NUM;O;1;no
looga;NOUN;O;1;no
keda;PRON;O;1;yes
eelmine;ADJ;O;2;yes
kord;NOUN;O;3;no
mängisime;VERB;O;2;no
õigemini;ADV;O;2;no
oligi;AUX;O;1;no
ta;PRON;O;4;yes
möödunud;VERB;O;1;no
Ameerikas;PROPN;O;1;no
number;NOUN;O;27;no
üks;NUM;O;3;yes
Saksamaalt;PROPN;O;1;no
mustanahaline;ADJ;O;1;no
duett;NOUN;O;1;no
Milli;PROPN;O;2;no
vanilli;NOUN;O;2;no
kuulsam;ADJ;O;1;no
mees;NOUN;O;2;no
ansambli;NOUN;O;3;no
juures;ADP;O;1;yes
hammast;NOUN;O;1;no
produtsent;NOUN;O;1;no
Frank;PROPN;O;1;no
saajand;NOUN;O;1;no
neil;PRON;O;1;yes
ongi;AUX;O;1;no
kuumem;ADJ;O;1;no
Hatsate;PROPN;O;1;no
püüt;NOUN;O;1;no
lähen;VERB;O;1;yes
karmis;ADJ;O;1;no
mina;PRON;O;2;yes
igatahes;ADV;O;2;yes
jään;VERB;O;1;no
huviga;NOUN;O;1;no
ootama;VERB;O;2;no
kas;ADV;O;2;yes
kolmas;ADJ;O;3;no
üks;DET;O;11;yes
sellelt;DET;O;1;yes
väga;ADV;O;1;yes
suur;ADJ;O;1;no
üllatus;NOUN;O;1;no
mitte;ADV;O;2;yes
vähem;ADV;O;1;no
nii-öelda;ADV;O;1;no
kui;SCONJ;O;4;yes
nende;PRON;O;2;yes
esimesed;ADJ;O;1;no
kaks;NUM;O;6;no
singli;NOUN;O;1;no
kohta;NOUN;O;2;yes
vaatame;VERB;O;3;no
Top;PROPN;O;1;no
kahtekümmet;NOUN;O;1;no
kahtekümmend;NUM;O;1;no
kuumemat;ADJ;O;1;no
singlit;NOUN;O;2;no
ühtlasi;ADV;O;1;yes
sellel;DET;O;1;yes
linnulennult;NOUN;O;1;no
üldse;ADV;O;2;no
Euroopa;PROPN;O;3;no
pealt;ADP;O;1;yes
toimunud;VERB;O;1;no
asume;VERB;O;1;no
20;NUM;O;1;no
parema;ADJ;O;1;no
loo;NOUN;O;1;no
hulka;ADP;O;1;yes
nädalast;NOUN;O;1;no
kerkinud;VERB;O;2;no
vara;NOUN;O;1;no
täpselt;ADV;O;1;no
20.-ks;NUM;O;1;no
beebi;NOUN;O;1;no
Gibsoni;PROPN;O;1;no
no;INTJ;O;2;no
ma;PRON;O;3;yes
läbi;ADP;O;1;yes
Gibson;PROPN;O;1;no
kirjutab;VERB;O;1;no
laulud;NOUN;O;1;no
ise;PRON;O;1;yes
tervelt;ADV;O;1;no
kolm;NUM;O;5;no
tõusnud;VERB;O;4;no
22.-lt;ADJ;O;1;no
kohalt;NOUN;O;4;yes
kohale;ADV;O;2;yes
19;NUM;O;1;no
ennem;ADV;O;1;yes
märgiksin;VERB;O;1;no
minu;PRON;O;3;yes
eelmise;ADJ;O;2;yes
kuu;NOUN;O;3;no
alguses;NOUN;O;1;no
15-st;NUM;O;1;no
tips;NOUN;O;1;no
inglist;NOUN;O;1;no
jäänud;VERB;O;2;no
sinna;ADV;O;3;yes
