word;upos;ner tag;count;stopword
tervist;NOUN;O;1;no
,;PUNCT;O;318;no
kallid;ADJ;O;1;no
kunst;NOUN;O;2;no
vaata;VERB;O;2;no
kuulajad;NOUN;O;1;no
.;PUNCT;O;192;no
tänane;ADJ;O;2;no
saade;NOUN;O;1;no
on;AUX;O;87;yes
meil;PRON;O;6;yes
erakordne;ADJ;O;1;no
kuna;SCONJ;O;4;yes
esimest;ADJ;O;1;no
korda;NOUN;O;2;no
meie;PRON;O;4;yes
saate;NOUN;O;2;yes
ajaloos;NOUN;O;1;no
kunstniku;NOUN;O;1;no
monoloog;NOUN;O;1;no
ehk;CCONJ;O;9;yes
siis;ADV;O;53;yes
Marco;PROPN;O;3;no
Laimre;PROPN;O;7;no
lon;NOUN;O;1;no
hobusepea;NOUN;O;2;no
galeriis;NOUN;O;3;no
veel;ADV;O;8;yes
üks;DET;O;9;yes
päev;NOUN;O;2;no
avatud;ADJ;O;2;no
näitus;NOUN;O;1;no
halb;ADJ;O;3;no
nali;NOUN;O;3;no
ja;CCONJ;O;84;yes
seal;ADV;O;12;yes
toimus;VERB;O;2;no
eelmisel;ADJ;O;1;yes
neljapäeval;NOUN;O;1;no
artist;NOUN;O;1;no
toob;VERB;O;1;no
mida;PRON;O;15;yes
viis;VERB;O;2;no
läbi;ADP;O;4;yes
küsimused;NOUN;O;4;no
esitas;VERB;O;1;no
neile;PRON;O;2;yes
vastas;VERB;O;1;yes
Marko;PROPN;O;5;no
isikuliselt;ADV;O;1;no
sellest;DET;O;3;yes
ettekandest;NOUN;O;1;no
pikem;ADJ;O;1;no
jupp;NOUN;O;1;no
teile;PRON;O;3;yes
kuulamiseks;NOUN;O;1;no
mis;PRON;O;33;yes
puudutab;VERB;O;2;no
eelkõige;ADV;O;1;yes
tsensuuri;NOUN;O;9;no
osa;NOUN;O;2;no
tulenevalt;ADV;O;1;no
saateformaadist;NOUN;O;1;no
kõike;PRON;O;1;yes
ei;AUX;O;43;yes
saa;AUX;O;1;yes
ette;ADV;O;3;yes
kanda;VERB;O;1;no
vahepeale;ADV;O;1;yes
Monaloogile;PROPN;O;1;no
me;PRON;O;6;yes
kuulame;VERB;O;1;no
ka;ADV;O;10;yes
Facio;PROPN;O;1;no
aim;NOUN;O;1;no
roboti;NOUN;O;1;no
kaverit;NOUN;O;1;no
Eha;PROPN;O;1;no
Urbsalu;PROPN;O;1;no
euroloost;NOUN;O;1;no
saadet;NOUN;O;1;no
sissejuhatavad;VERB;O;1;no
välja;ADV;O;10;yes
juhatavad;VERB;O;1;no
tavapärased;ADJ;O;1;no
saatejuhid;NOUN;O;1;no
Aleksander;PROPN;O;2;no
saapa;NOUN;O;1;no
Karen;PROPN;O;2;no
Jagodin;PROPN;O;2;no
head;ADJ;O;1;no
kuulamist;NOUN;O;1;no
nüüd;ADV;O;8;yes
taaskord;ADV;O;1;no
väga;ADV;O;17;yes
hea;ADJ;O;4;no
siin;ADV;O;9;yes
näha;VERB;O;1;no
täna;ADV;O;5;no
ringintervjuud;NOUN;O;1;no
markalaime;NOUN;O;1;no
kes;PRON;O;9;yes
modereerib;VERB;O;1;no
tänast;ADJ;O;1;no
olukorda;NOUN;O;1;no
esitab;VERB;O;1;no
käesoleva;ADJ;O;1;no
näitasid;VERB;O;1;no
autorili;NOUN;O;1;no
Marcolaiendiale;PROPN;O;1;no
mõningaid;DET;O;1;yes
asjakohaseid;ADJ;O;1;no
küsimusi;NOUN;O;2;no
loodan;VERB;O;1;no
et;SCONJ;O;102;yes
mõned;DET;O;1;yes
asjad;NOUN;O;4;no
iga;DET;O;2;yes
kui;SCONJ;O;26;yes
moderaator;NOUN;O;1;no
ära;ADV;O;6;yes
unustanud;VERB;O;1;no
või;CCONJ;O;31;yes
taipa;VERB;O;1;no
küsida;VERB;O;1;no
teiega;PRON;O;1;yes
juures;ADP;O;1;yes
olevat;AUX;O;1;yes
parandata;VERB;O;1;no
korrigeerimine;NOUN;O;1;no
seda;DET;O;9;yes
saamatust;NOUN;O;1;no
esimene;ADJ;O;2;no
küsimus;NOUN;O;3;no
millest;PRON;O;6;yes
võiks;AUX;O;5;yes
alustada;VERB;O;1;no
kunstnik;NOUN;O;4;no
selline;ADJ;O;1;yes
miks;ADV;O;17;yes
sa;PRON;O;3;yes
sellise;DET;O;4;yes
näituse;NOUN;O;5;no
tegid;VERB;O;1;yes
?;PUNCT;O;22;no
aitäh;INTJ;O;3;yes
kusagil;ADV;O;5;yes
2007.;ADJ;O;1;no
aasta;NOUN;O;2;no
alguseks;NOUN;O;1;no
oli;AUX;O;25;yes
mul;PRON;O;8;yes
kujunenud;VERB;O;1;no
küllaltki;ADV;O;1;no
sügav;ADJ;O;1;no
depressioon;NOUN;O;1;no
ma;PRON;O;48;yes
nimetan;VERB;O;1;no
seda;PRON;O;16;yes
