word;upos;ner tag;count;stopword
nutikas;ADJ;O;2;no
maailmas;NOUN;O;2;no
on;AUX;O;83;yes
raadio;NOUN;O;19;no
vaid;ADV;O;1;yes
ühe;DET;O;3;yes
kliki;NOUN;O;2;no
kaugusel;ADP;O;2;no
.;PUNCT;O;164;no
leia;VERB;O;2;no
,;PUNCT;O;241;no
äpp;NOUN;O;2;no
Google;PROPN;O;2;no
Play;PROPN;O;2;no
või;CCONJ;O;7;yes
App;PROPN;O;2;no
Store'ist;PROPN;O;2;no
te;PRON;O;6;yes
kuulate;VERB;O;4;no
raadiot;NOUN;O;2;no
?;PUNCT;O;5;no
ja;CCONJ;O;96;yes
vabavara;NOUN;O;1;no
vaba;ADJ;O;3;no
eetris;NOUN;O;7;no
Kristo;PROPN;O;6;no
Rajasaare;PROPN;O;7;no
kell;NOUN;O;17;no
viis;NUM;O;6;no
minutit;NOUN;O;13;no
neli;NUM;O;2;no
läbi;ADP;O;3;yes
aitäh;VERB;O;1;yes
uudistele;NOUN;O;1;no
tunni;NOUN;O;2;no
aja;NOUN;O;1;no
pärast;ADP;O;3;yes
kohtume;VERB;O;1;no
nendega;PRON;O;1;yes
taasalanud;ADJ;O;1;no
10.;ADJ;O;2;no
nädala;NOUN;O;6;no
viimane;ADJ;O;3;no
draiv;NOUN;O;3;no
mina;PRON;O;6;yes
olen;AUX;O;4;yes
sõidan;VERB;O;1;no
teiega;PRON;O;4;yes
sõidutan;VERB;O;1;no
teid;PRON;O;1;yes
kuni;ADP;O;2;yes
kella;NOUN;O;12;no
kuueni;NUM;O;2;no
välja;ADV;O;5;yes
tema;PRON;O;6;yes
Richards;PROPN;O;1;no
Croft;PROPN;O;1;no
siis;ADV;O;30;yes
aasta;NOUN;O;4;no
raadiojaam;NOUN;O;2;no
kaks;NUM;O;12;no
Kemidela;PROPN;O;1;no
Aav;PROPN;O;1;no
uus;ADJ;O;4;no
check-paar;NOUN;O;1;no
ikka;ADV;O;5;yes
eriti;ADV;O;2;no
hea;ADJ;O;3;no
16;NUM;O;6;no
12;NUM;O;2;no
hoiame;VERB;O;1;no
tempo;NOUN;O;1;no
nemad;PRON;O;4;yes
Sliformaats;PROPN;O;1;no
Andrew;PROPN;O;1;no
eks;ADV;O;2;yes
säil;NOUN;O;1;no
18;NUM;O;1;no
tundub;VERB;O;1;no
nüüd;ADV;O;14;yes
niimoodi;ADV;O;4;yes
et;SCONJ;O;24;yes
19.;ADJ;O;1;no
juunil;NOUN;O;1;no
sel;DET;O;1;yes
aastal;NOUN;O;4;no
Tallinna;PROPN;O;2;no
linna;NOUN;O;2;no
maabumas;VERB;O;1;no
üks;DET;O;6;yes
suurepärane;ADJ;O;1;no
kontsertõhtu;NOUN;O;1;no
in;X;O;2;no
industriaalroki;NOUN;O;1;no
austajatele;NOUN;O;2;no
