word;upos;ner tag;count;stopword
Margo;PROPN;O;2;no
Uusorg;PROPN;O;2;no
ja;CCONJ;O;50;yes
Birgit;PROPN;O;3;no
Ulrich;PROPN;O;2;no
.;PUNCT;O;41;no
tere;INTJ;O;2;yes
tulemast;VERB;O;1;yes
raadio;NOUN;O;4;no
kahes;NUM;O;1;no
stuudiosse;NOUN;O;1;no
no;INTJ;O;10;no
see;DET;O;8;yes
spordiala;NOUN;O;2;no
,;PUNCT;O;113;no
milles;PRON;O;1;yes
teie;PRON;O;5;yes
tulite;VERB;O;2;yes
maailmameistriteks;NOUN;O;2;no
sel;DET;O;3;yes
laupäeval;NOUN;O;2;no
kannab;VERB;O;1;no
inglisekeelset;ADJ;O;1;no
nime;NOUN;O;1;no
vaip;NOUN;O;1;no
käring;X;O;1;no
world;X;O;1;no
championships;X;O;1;no
soome;ADJ;O;2;no
keeles;NOUN;O;3;no
Eugen;PROPN;O;1;no
Cannon;PROPN;O;1;no
MM;PROPN;O;1;no
kisad;NOUN;O;1;no
seda;PRON;O;2;yes
võiks;AUX;O;1;yes
eesti;ADJ;O;3;no
keelde;NOUN;O;1;no
tõlkida;VERB;O;1;no
nii;ADV;O;10;yes
abikaasa;NOUN;O;1;no
kandmine;NOUN;O;1;no
kui;CCONJ;O;1;yes
ka;ADV;O;9;yes
ma;PRON;O;6;yes
ei;AUX;O;13;yes
teagi;VERB;O;1;no
mis;PRON;O;11;yes
Euga;PROPN;O;1;no
täpselt;ADV;O;3;no
tähendab;VERB;O;2;no
mutt;NOUN;O;1;no
või;CCONJ;O;16;yes
tädi;NOUN;O;1;no
vist;ADV;O;3;yes
midagi;PRON;O;3;yes
sellist;ADJ;O;2;yes
mitte;ADV;O;1;yes
väga;ADV;O;3;yes
ilusat;ADJ;O;1;no
igal;DET;O;1;yes
juhul;NOUN;O;1;yes
aga;CCONJ;O;6;yes
siis;ADV;O;21;yes
naisekandmine;NOUN;O;3;no
maailmameistrivõistlusi;NOUN;O;1;no
sellel;DET;O;3;yes
alal;NOUN;O;2;no
peetakse;VERB;O;1;yes
Soomes;PROPN;O;3;no
peeti;VERB;O;1;yes
kahekesi;ADV;O;1;no
kõigepealt;ADV;O;1;yes
loomulikult;ADV;O;1;no
kahe;NUM;O;1;no
poolt;ADP;O;1;yes
palju;ADV;O;3;yes
õnne;NOUN;O;1;no
aitäh;INTJ;O;2;yes
