word;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtust;NOUN;O;1;no
,;PUNCT;O;299;no
luuleruumi;NOUN;O;1;no
kutsub;VERB;O;1;no
toimetaja;NOUN;O;1;no
Pille-Riin;PROPN;O;1;no
Purje;PROPN;O;1;no
.;PUNCT;O;265;no
170;NUM;O;1;no
aastat;NOUN;O;1;no
tagasi;ADP;O;1;yes
1845.;ADJ;O;1;no
aasta;NOUN;O;1;no
jõuludeks;NOUN;O;1;no
ilmus;VERB;O;2;no
Saksamaal;PROPN;O;2;no
raamat;NOUN;O;8;no
mis;PRON;O;14;yes
hoolimata;ADP;O;1;yes
oma;PRON;O;12;yes
lihtsatest;ADJ;O;1;no
värssidest;NOUN;O;1;no
ja;CCONJ;O;98;yes
amatöörlikest;ADJ;O;1;no
illustratsioonidest;NOUN;O;1;no
sai;VERB;O;4;yes
kiiresti;ADV;O;2;no
populaarseks;ADJ;O;1;no
ning;CCONJ;O;9;yes
alustas;VERB;O;3;no
peagi;ADV;O;3;yes
tõlgetena;NOUN;O;1;no
ka;ADV;O;18;yes
maailma;NOUN;O;3;no
vallutamist;NOUN;O;1;no
raamatu;NOUN;O;9;no
esimene;ADJ;O;3;no
eestindus;NOUN;O;1;no
kandis;VERB;O;2;no
pealkirja;NOUN;O;3;no
kahupeakaarel;NOUN;O;3;no
arvatavalt;ADV;O;1;no
1923.;ADJ;O;1;no
aastal;NOUN;O;5;no
tõlkest;NOUN;O;2;no
on;AUX;O;54;yes
teada;VERB;O;2;no
vaid;ADV;O;4;yes
pseudonüümi;NOUN;O;3;no
endor;NOUN;O;1;no
tendor;NOUN;O;1;no
teine;ADJ;O;1;yes
eestikeelne;ADJ;O;1;no
tõlge;NOUN;O;1;no
pärineb;VERB;O;1;no
aastast;NOUN;O;1;no
1982;NUM;O;1;no
Andres;PROPN;O;1;no
Ehinilt;PROPN;O;1;no
kes;PRON;O;12;yes
pani;VERB;O;3;no
raamatule;NOUN;O;2;no
pealkirjaks;NOUN;O;1;no
kolumats;ADV;O;1;no
tänane;ADJ;O;1;no
luuleruum;NOUN;O;1;no
doktor;NOUN;O;6;no
Hoffmanni;PROPN;O;12;no
piltlikult;ADV;O;1;no
lood;NOUN;O;6;no
tutvustab;VERB;O;1;no
selle;DET;O;3;yes
lastekirjanduse;NOUN;O;1;no
klassikasse;NOUN;O;1;no
kuuluva;ADJ;O;1;no
teose;NOUN;O;1;no
sünnilugu;NOUN;O;1;no
autor;NOUN;O;1;no
Heinrich;PROPN;O;6;no
meenutusi;NOUN;O;1;no
kahupea;NOUN;O;4;no
Kaarlit;PROPN;O;1;no
loeb;VERB;O;1;no
Jaak;PROPN;O;1;no
prints;PROPN;O;1;no
saate;NOUN;O;1;yes
koostanud;VERB;O;1;no
Piret;PROPN;O;2;no
Pääsuke;PROPN;O;2;no
helirežissöör;NOUN;O;1;no
Külliki;PROPN;O;1;no
Valdma;PROPN;O;1;no
head;ADJ;O;1;no
kuulamist;NOUN;O;1;no
ehk;CCONJ;O;2;yes
lõbusad;ADJ;O;1;no
kentsakad;ADJ;O;1;no
kujud;NOUN;O;1;no
kolme;NUM;O;1;no
kuni;CCONJ;O;1;yes
kuueaastastele;ADJ;O;1;no
lastele;NOUN;O;3;no
kus;ADV;O;7;yes
lapsed;NOUN;O;5;no
viisakad;ADJ;O;1;no
ema;NOUN;O;7;no
sõna;NOUN;O;1;no
kuulevad;VERB;O;1;no
kõrvad;NOUN;O;1;no
suu;NOUN;O;3;no
käed;NOUN;O;2;no
ikka;ADV;O;7;yes
peavad;VERB;O;1;yes
