word;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtust;NOUN;O;1;no
,;PUNCT;O;163;no
kell;NOUN;O;1;no
sai;VERB;O;2;yes
kuus;NOUN;O;1;no
uudistetoimetus;NOUN;O;1;no
teeb;VERB;O;1;yes
kokkuvõtte;NOUN;O;2;no
laupäevast;ADJ;O;1;no
viiendast;ADJ;O;1;no
augustist;NOUN;O;1;no
.;PUNCT;O;131;no
stuudios;NOUN;O;1;no
on;AUX;O;73;yes
Kai;PROPN;O;1;no
Vare;PROPN;O;1;no
tortumal;ADV;O;1;no
Kärkna;PROPN;O;2;no
saavad;VERB;O;2;yes
juusbetoonitehase;NOUN;O;1;no
tootmisliin;NOUN;O;5;no
enamik;NOUN;O;1;no
toodangust;NOUN;O;1;no
mõeldud;VERB;O;1;no
Eesti;PROPN;O;8;no
turule;NOUN;O;1;no
kuna;SCONJ;O;4;yes
siin;ADV;O;10;yes
väga;ADV;O;7;yes
suur;ADJ;O;3;no
nõudlus;NOUN;O;3;no
Erna;PROPN;O;4;no
retke;NOUN;O;3;no
võitis;VERB;O;2;no
reservohvitseride;NOUN;O;2;no
kogu;DET;O;3;yes
võistkond;NOUN;O;4;no
Tallinna;PROPN;O;4;no
loomaaias;NOUN;O;4;no
algas;VERB;O;2;no
läänemeremaade;NOUN;O;2;no
minimalistliku;ADJ;O;2;no
skulptuuri;NOUN;O;2;no
festival;NOUN;O;4;no
10;NUM;O;5;no
skulptorid;NOUN;O;2;no
teevad;VERB;O;3;yes
oma;PRON;O;13;yes
tööd;NOUN;O;6;no
külastajate;NOUN;O;1;no
pilgu;NOUN;O;2;no
all;ADP;O;2;yes
25.;ADJ;O;2;no
augustil;NOUN;O;2;no
pannakse;VERB;O;1;no
kõik;DET;O;3;yes
žüriile;NOUN;O;1;no
ja;CCONJ;O;60;yes
publikule;NOUN;O;1;no
hindamiseks;NOUN;O;1;no
välja;ADV;O;4;yes
Alatskivi;PROPN;O;6;no
lossipäevade;NOUN;O;3;no
etendus;NOUN;O;3;no
tänavu;ADV;O;3;no
pärast;ADP;O;3;yes
meid;PRON;O;3;yes
millest;PRON;O;1;yes
saab;VERB;O;1;yes
ülevaate;NOUN;O;1;no
viimase;ADJ;O;2;no
100;NUM;O;3;no
aasta;NOUN;O;10;no
sündmustest;NOUN;O;1;no
lossis;NOUN;O;5;no
Käsmus;PROPN;O;5;no
algasid;VERB;O;1;no
viikingipäevad;NOUN;O;2;no
kus;ADV;O;6;yes
saab;AUX;O;1;yes
õppida;VERB;O;1;no
muinasaegsete;ADJ;O;1;no
käsitööd;NOUN;O;2;no
korraldajate;NOUN;O;1;no
sõnul;NOUN;O;10;no
õpivad;VERB;O;1;no
osalejad;NOUN;O;1;no
endast;PRON;O;2;yes
lugu;NOUN;O;4;no
pidama;VERB;O;2;yes
vaba;ADJ;O;4;no
mehena;NOUN;O;3;no
elama;VERB;O;1;no
Ukraina;PROPN;O;3;no
uus;ADJ;O;6;no
peaminister;NOUN;O;3;no
Viktor;PROPN;O;2;no
Janukovitš;PROPN;O;3;no
teatas;VERB;O;4;no
et;SCONJ;O;26;yes
riigis;NOUN;O;2;no
tõmbub;VERB;O;1;no
normaalne;ADJ;O;1;no
võimu;NOUN;O;3;no
üleandmise;NOUN;O;2;no
protsess;NOUN;O;2;no
ta;PRON;O;12;yes
soovitas;VERB;O;3;no
ministritel;NOUN;O;1;no
teha;VERB;O;4;yes
kaadripuhastus;NOUN;O;1;no
jätab;VERB;O;1;no
esialgu;ADV;O;2;yes
paljud;PRON;O;1;no
valdkonnad;NOUN;O;1;no
