word;upos;ner tag;count;stopword
tänane;ADJ;O;1;no
piibujutt;NOUN;O;1;no
,;PUNCT;O;19;no
põhimõtteliselt;ADV;O;1;no
mittesuitsetajad;NOUN;O;1;no
ja;CCONJ;O;9;yes
pool;NUM;O;2;yes
sajandit;NOUN;O;2;no
autojuhi;NOUN;O;1;no
ametit;NOUN;O;1;no
pidanud;ADJ;O;1;yes
Ottoliikmelt;PROPN;O;1;no
.;PUNCT;O;8;no
niisiis;ADV;O;1;yes
auto;NOUN;O;1;no
tagasi;ADP;O;1;yes
siis;ADV;O;2;yes
autojuht;NOUN;O;1;no
oli;AUX;O;4;yes
ikka;ADV;O;1;yes
kohe;ADV;O;1;yes
päris;ADV;O;1;yes
tehtud;VERB;O;1;yes
mees;NOUN;O;1;no
tähendab;VERB;O;2;no
läksin;VERB;O;1;yes
20.-le;ADJ;O;1;no
aastal;NOUN;O;1;no
palki;NOUN;O;1;no
vedama;VERB;O;1;no
Aegviidu;PROPN;O;1;no
ma;PRON;O;1;yes
teadsin;VERB;O;1;no
metsast;NOUN;O;1;no
tuli;VERB;O;2;yes
vahest;ADV;O;1;no
mõni;DET;O;2;yes
inimene;NOUN;O;1;no
palus;VERB;O;1;no
et;SCONJ;O;4;yes
võta;VERB;O;1;no
teda;PRON;O;1;yes
peale;ADV;O;1;yes
saaks;AUX;O;1;yes
elus;NOUN;O;1;no
enne;ADP;O;1;yes
surma;NOUN;O;1;no
autoga;NOUN;O;1;no
sõita;VERB;O;1;no
veoauto;NOUN;O;1;no
muidugi;ADV;O;2;yes
aga;CCONJ;O;1;yes
pea;ADV;O;1;yes
see;PRON;O;2;yes
kaotanud;VERB;O;1;no
autosid;NOUN;O;1;no
ju;ADV;O;1;yes
vähe;ADV;O;1;no
arvustatud;VERB;O;1;no
eriti;ADV;O;1;no
kanged;ADJ;O;1;no
kartma;VERB;O;1;no
üks;DET;O;2;yes
kord;NOUN;O;1;no
niisugune;DET;O;1;yes
juhus;NOUN;O;1;no
sõitsime;VERB;O;1;no
kuskil;ADV;O;1;yes
nurga;NOUN;O;1;no
tagant;ADP;O;1;yes
järsku;ADV;O;1;no
välja;ADV;O;1;yes
kõndis;VERB;O;1;no
tüdruk;NOUN;O;2;no
saalis;NOUN;O;1;no
nii;ADV;O;1;yes
plikud;ADJ;O;1;no
saarlased;NOUN;O;1;no
kõik;DET;O;1;yes
kaunistused;NOUN;O;1;no
läksi;NOUN;O;1;no
hobune;NOUN;O;1;no
jooksjal;NOUN;O;1;no
käest;NOUN;O;1;yes
ära;ADV;O;1;yes
ta;PRON;O;1;yes
jäi;VERB;O;1;no
vihase;ADJ;O;1;no
näoga;NOUN;O;1;no
meile;PRON;O;1;yes
otsa;ADV;O;1;yes
vaatamiselt;NOUN;O;1;no
autodelt;NOUN;O;1;no
keegi;PRON;O;1;yes
küsis;VERB;O;1;no
mis;PRON;O;2;yes
siseneb;VERB;O;1;no
Riina;PROPN;O;1;no
TEDx;PROPN;O;1;no
mehi;NOUN;O;2;no
ei;AUX;O;1;yes
ole;AUX;O;1;yes
vastase;ADJ;O;1;no
ehtsa;ADJ;O;1;no
murakas;NOUN;O;1;no
ütles;VERB;O;1;no
nojah;INTJ;O;1;no
siin;ADV;O;1;yes
ning;CCONJ;O;3;yes
mitte;ADV;O;1;yes
ega;CCONJ;O;1;yes
kedagi;PRON;O;2;yes
üksik;ADJ;O;1;no
on;AUX;O;1;yes
seal;ADV;O;1;yes
armastamise;NOUN;O;1;no
jaoks;ADP;O;1;yes
sa;PRON;O;1;yes
seda;DET;O;1;yes
külma;NOUN;O;1;no
paned;VERB;O;1;no
või;CCONJ;O;1;yes
?;PUNCT;O;1;no
