word;upos;ner tag;count;stopword
mina;PRON;O;1;yes
olen;AUX;O;2;yes
Indrek;PROPN;O;1;no
Vaheoja;PROPN;O;1;no
,;PUNCT;O;142;no
minu;PRON;O;3;yes
hea;ADJ;O;1;no
kolleeg;NOUN;O;1;no
Madis;PROPN;O;8;no
Aesma;PROPN;O;6;no
on;AUX;O;19;yes
nüüd;ADV;O;3;yes
raadiomaja;NOUN;O;2;no
null;NUM;O;1;no
korrusel;NOUN;O;4;no
see;PRON;O;13;yes
nii;ADV;O;7;yes
madis;NOUN;O;1;no
?;PUNCT;O;10;no
esimene;ADJ;O;1;no
esimesel;ADJ;O;1;no
siis;ADV;O;20;yes
jah;ADV;O;4;yes
telefonisild;NOUN;O;1;no
on;VERB;O;2;yes
praegu;ADV;O;1;yes
olemas;VERB;O;1;yes
.;PUNCT;O;54;no
ja;CCONJ;O;27;yes
oled;AUX;O;4;yes
valmis;ADV;O;1;no
jooksma;VERB;O;1;no
üheksateistkilose;ADJ;O;2;no
seljakotiga;NOUN;O;3;no
üles;ADV;O;1;yes
10.-le;NUM;O;2;no
korrusele;NOUN;O;6;no
haarama;VERB;O;1;no
kotist;NOUN;O;2;no
CD-plaadi;NOUN;O;1;no
suruma;VERB;O;1;no
selle;PRON;O;1;yes
masinasse;NOUN;O;2;no
nagu;SCONJ;O;5;yes
üks;DET;O;1;yes
hilinenud;ADJ;O;1;no
tiitši;NOUN;O;1;no
tegema;VERB;O;1;yes
peab;VERB;O;1;yes
et;SCONJ;O;11;yes
selline;DET;O;2;yes
tuletõrje;NOUN;O;2;no
spordiiidse;ADJ;O;1;no
spordi;NOUN;O;3;no
ühinenud;ADJ;O;1;no
vorm;NOUN;O;1;no
sa;PRON;O;8;yes
kohe;ADV;O;3;yes
valmis;ADJ;O;1;no
hakkan;VERB;O;1;yes
sekundeid;NOUN;O;1;no
lugema;VERB;O;3;no
kui;SCONJ;O;13;yes
tahad;VERB;O;1;no
veel;ADV;O;7;yes
hakata;VERB;O;1;yes
hakkame;VERB;O;1;yes
viis;NUM;O;2;no
neli;NUM;O;2;no
kolm;NUM;O;3;no
kaks;NUM;O;2;no
üks;NUM;O;1;yes
läks;VERB;O;5;yes
startis;VERB;O;1;no
esimeselt;ADJ;O;2;no
korruselt;NOUN;O;2;no
